Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,23,2541,PHI,Philadelphia 76Ers,John Salmons,"December 12, 1979",23.0,NBA,PG,64.0,1.0,504.0,5.0,12.1,0.41,1.0,3.2,0.32,4.0,8.9,0.45,2.7,3.6,0.74,1.7,4.5,6.1,4.9,1.8,0.6,3.0,5.5,13.7,,99.0,105.0
2004,23,2541,PHI,Philadelphia 76Ers,John Salmons,"December 12, 1979",24.0,NBA,SG,77.0,24.0,1603.0,5.5,14.2,0.39,1.7,5.0,0.34,3.8,9.1,0.41,2.4,3.1,0.77,1.3,5.4,6.7,4.6,2.1,0.5,2.6,4.1,15.1,,98.0,103.0
2005,23,2541,PHI,Philadelphia 76Ers,John Salmons,"December 12, 1979",25.0,NBA,SG,58.0,8.0,993.0,4.3,10.7,0.4,1.6,4.6,0.34,2.7,6.1,0.45,1.8,2.4,0.73,0.6,5.5,6.2,5.8,2.0,0.7,2.6,4.7,12.0,,100.0,105.0
2006,23,2541,PHI,Philadelphia 76Ers,John Salmons,"December 12, 1979",26.0,NBA,SG,82.0,24.0,2059.0,5.5,13.1,0.42,0.7,2.2,0.3,4.9,10.9,0.44,3.9,5.0,0.78,1.2,4.3,5.5,5.6,1.8,0.3,3.1,4.5,15.6,,100.0,110.0
2007,26,2541,SAC,Sacramento Kings,John Salmons,"December 12, 1979",27.0,NBA,SG,79.0,19.0,2135.0,5.6,12.3,0.46,0.9,2.7,0.36,4.6,9.6,0.48,3.8,4.8,0.78,1.1,5.1,6.3,6.0,1.7,0.6,2.8,4.2,15.9,,108.0,109.0
2008,26,2541,SAC,Sacramento Kings,John Salmons,"December 12, 1979",28.0,NBA,SG,81.0,41.0,2517.0,7.7,16.1,0.48,0.8,2.4,0.32,6.9,13.7,0.5,4.3,5.2,0.82,1.5,5.5,7.0,4.2,1.9,0.6,3.4,3.4,20.4,,106.0,110.0
2009,31,2541,TOT,Total After Trade,John Salmons,"December 12, 1979",29.0,NBA,SF,79.0,74.0,2959.0,8.9,18.9,0.47,2.2,5.2,0.42,6.7,13.7,0.49,5.0,6.0,0.83,1.0,4.7,5.8,4.3,1.4,0.4,2.9,3.1,25.0,,113.0,115.0
2009,26,2541,SAC,Sacramento Kings,John Salmons,"December 12, 1979",29.0,NBA,SF,53.0,53.0,1980.0,9.0,19.1,0.47,2.0,4.7,0.42,7.0,14.4,0.49,4.9,6.0,0.82,1.1,4.6,5.7,5.0,1.5,0.2,3.1,3.1,25.0,,111.0,116.0
2009,5,2541,CHI,Chicago Bulls,John Salmons,"December 12, 1979",29.0,NBA,SF,26.0,21.0,979.0,8.7,18.4,0.47,2.6,6.2,0.42,6.1,12.2,0.5,5.1,6.1,0.84,0.8,5.1,5.9,2.8,1.3,0.8,2.3,3.2,25.1,,117.0,111.0
2010,31,2541,TOT,Total After Trade,John Salmons,"December 12, 1979",30.0,NBA,SG,81.0,56.0,2824.0,8.0,18.2,0.44,2.2,5.7,0.38,5.9,12.5,0.47,4.6,5.6,0.83,0.6,4.3,5.0,4.1,1.8,0.5,2.3,3.0,22.9,,110.0,106.0
2010,5,2541,CHI,Chicago Bulls,John Salmons,"December 12, 1979",30.0,NBA,SG,51.0,28.0,1695.0,7.0,16.7,0.42,2.2,5.8,0.38,4.8,10.8,0.44,3.5,4.5,0.79,0.5,4.7,5.3,3.8,2.0,0.7,2.1,3.1,19.7,,106.0,106.0
2010,17,2541,MIL,Milwaukee Bucks,John Salmons,"December 12, 1979",30.0,NBA,SG,30.0,28.0,1129.0,9.6,20.5,0.47,2.1,5.4,0.38,7.5,15.1,0.5,6.4,7.3,0.87,0.8,3.7,4.5,4.5,1.6,0.2,2.5,3.0,27.6,,116.0,106.0
2011,17,2541,MIL,Milwaukee Bucks,John Salmons,"December 12, 1979",31.0,NBA,SG,73.0,70.0,2554.0,7.8,18.8,0.42,1.7,4.6,0.38,6.1,14.2,0.43,4.1,5.0,0.81,0.6,5.0,5.6,5.3,1.5,0.6,2.9,3.3,21.4,,101.0,105.0
2012,26,2541,SAC,Sacramento Kings,John Salmons,"December 12, 1979",32.0,NBA,SF,46.0,32.0,1250.0,5.7,14.0,0.41,1.3,4.5,0.3,4.4,9.4,0.46,1.2,1.8,0.64,0.8,4.6,5.4,3.8,1.5,0.3,1.8,3.1,14.0,,99.0,112.0
2013,26,2541,SAC,Sacramento Kings,John Salmons,"December 12, 1979",33.0,NBA,SF,76.0,72.0,2278.0,5.5,13.8,0.4,2.2,6.0,0.37,3.3,7.8,0.42,1.9,2.5,0.77,0.7,3.9,4.7,5.1,1.1,0.6,1.9,3.2,15.1,,106.0,115.0
2014,31,2541,TOT,Total After Trade,John Salmons,"December 12, 1979",34.0,NBA,"SF,SG",78.0,8.0,1726.0,4.5,12.4,0.36,1.9,4.9,0.39,2.6,7.5,0.35,1.2,1.6,0.77,0.6,4.3,4.9,4.4,1.4,0.6,1.6,3.7,12.1,,100.0,108.0
2014,26,2541,SAC,Sacramento Kings,John Salmons,"December 12, 1979",34.0,NBA,SF,18.0,8.0,445.0,4.7,13.4,0.35,1.8,4.8,0.38,2.9,8.6,0.33,0.8,0.8,1.0,0.9,4.3,5.3,5.0,1.4,0.9,1.6,3.7,12.0,,99.0,111.0
2014,28,2541,TOR,Toronto Raptors,John Salmons,"December 12, 1979",34.0,NBA,SG,60.0,0.0,1281.0,4.4,12.1,0.37,1.9,4.9,0.39,2.5,7.1,0.35,1.3,1.8,0.73,0.5,4.3,4.8,4.2,1.4,0.4,1.6,3.8,12.2,,100.0,108.0
2015,19,2541,NOP,New Orleans Pelicans,John Salmons,"December 12, 1979",35.0,NBA,SF,21.0,0.0,270.0,3.1,9.3,0.33,1.6,5.1,0.31,1.6,4.3,0.36,0.4,0.8,0.5,0.8,3.3,4.1,2.5,1.8,0.8,1.0,4.9,8.2,,94.0,110.0
