Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1840,Lauri Markkanen,"May 22, 1997",184,183,5620,9.38,20.83,0.45,3.72,10.17,0.37,5.65,10.62,0.53,4.15,4.88,0.85,1.7,9.62,11.35,1.95,1.1,0.82,2.45,3.12,26.68,109.5,111.25
