Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1981,26.0,POR,NBA,C,3.0,132.0,22.5,0.636,0.0,0.353,4.2,16.3,10.0,4.8,1.1,4.0,10.6,21.4,,0.4,0.2,0.6,0.204,,2.7,1.3,4.0,0.2
1983,28.0,POR,NBA,C,7.0,284.0,12.5,0.516,0.0,0.447,6.2,16.0,11.0,18.9,1.0,1.6,21.6,19.2,,0.0,0.2,0.2,0.034,,0.2,1.0,1.2,0.2
1984,29.0,POR,NBA,C,4.0,121.0,21.5,0.568,0.0,0.5,7.8,22.8,14.3,18.9,2.0,1.5,10.1,20.6,,0.3,0.1,0.4,0.16,,3.3,2.1,5.4,0.2
1985,30.0,POR,NBA,PF,9.0,250.0,16.3,0.538,0.0,0.48,10.3,21.2,15.5,7.4,1.3,2.8,13.3,22.2,,0.2,0.1,0.4,0.072,,0.2,-0.6,-0.4,0.1
1986,31.0,POR,NBA,C,4.0,140.0,16.3,0.581,0.0,0.481,9.1,15.3,12.5,14.6,0.3,1.1,13.3,21.5,,0.2,0.1,0.3,0.091,,2.0,-0.9,1.2,0.1
1987,32.0,LAL,NBA,PF,18.0,401.0,11.1,0.497,0.0,0.365,9.0,15.0,12.3,2.9,0.8,2.3,9.1,18.0,,0.1,0.6,0.7,0.085,,-2.3,-1.0,-3.4,-0.1
1988,33.0,LAL,NBA,C,24.0,615.0,13.8,0.531,0.0,0.325,12.6,19.7,16.3,2.8,1.4,2.1,13.1,18.2,,0.3,0.8,1.1,0.086,,-1.1,-0.9,-2.0,0.0
1989,34.0,LAL,NBA,C,15.0,377.0,14.9,0.554,0.0,0.469,12.8,10.8,11.8,4.4,0.8,1.9,8.3,19.4,,0.7,0.3,1.0,0.127,,0.2,-1.0,-0.8,0.1
1990,35.0,LAL,NBA,C,9.0,225.0,7.0,0.523,0.0,0.591,8.3,12.2,10.3,1.2,0.5,3.6,23.5,14.2,,-0.2,0.2,0.0,0.0,,-3.9,-1.2,-5.1,-0.2
1991,36.0,LAL,NBA,C,8.0,42.0,1.3,0.286,0.0,0.0,8.9,17.2,13.1,0.0,0.0,4.6,12.5,8.6,,-0.1,0.0,0.0,-0.01,,-7.7,0.2,-7.5,-0.1
