PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Joel Embiid,24.0,64.0,2154.0,0.484,0.535,0.3,0.517,0.804,0.593,0.541,0.21899999999999997,105.0,103.0,85.0,99.0,105.0,106.0,209.0,61.0,-18.0,99.4
J.J. Redick,34.0,76.0,2379.0,0.44,0.502,0.397,0.557,0.894,0.602,0.248,0.589,96.0,97.0,112.0,106.0,117.0,108.0,96.0,164.0,67.3,97.0
Ben Simmons,22.0,79.0,2700.0,0.562,0.5660000000000001,0.0,0.562,0.601,0.5820000000000001,0.446,0.006,122.0,109.0,,107.0,78.0,104.0,172.0,2.0,73.5,51.8
Jimmy Butler,29.0,55.0,1824.0,0.461,0.491,0.33799999999999997,0.494,0.868,0.569,0.40700000000000003,0.198,100.0,94.0,95.0,94.0,113.0,102.0,157.0,55.0,-45.2,16.2
Tobias Harris,26.0,27.0,944.0,0.469,0.542,0.326,0.524,0.841,0.562,0.221,0.33799999999999997,102.0,104.0,92.0,100.0,110.0,100.0,85.0,94.0,-0.3,2.1
T.J. McConnell,26.0,76.0,1470.0,0.525,0.546,0.33299999999999996,0.542,0.784,0.555,0.08800000000000001,0.1,114.0,105.0,94.0,103.0,102.0,99.0,34.0,28.0,14.7,-4.2
Landry Shamet,21.0,54.0,1108.0,0.441,0.529,0.40399999999999997,0.584,0.815,0.606,0.156,0.706,96.0,102.0,114.0,111.0,106.0,108.0,60.0,197.0,41.2,34.0
Mike Muscala,27.0,47.0,1041.0,0.392,0.519,0.342,0.514,0.818,0.5589999999999999,0.27699999999999997,0.716,85.0,100.0,96.0,98.0,107.0,100.0,107.0,200.0,-5.5,-0.1
Furkan Korkmaz,21.0,48.0,679.0,0.4,0.505,0.326,0.496,0.818,0.528,0.18,0.588,87.0,97.0,92.0,95.0,107.0,94.0,69.0,164.0,-13.9,-16.9
Wilson Chandler,31.0,36.0,951.0,0.44,0.506,0.39,0.551,0.722,0.561,0.087,0.57,95.0,97.0,110.0,105.0,94.0,100.0,34.0,159.0,11.0,0.5
Mike Scott,30.0,27.0,647.0,0.4,0.38,0.41200000000000003,0.529,0.667,0.537,0.079,0.626,87.0,73.0,116.0,101.0,87.0,96.0,31.0,175.0,1.8,-9.0
Jonah Bolden,23.0,44.0,639.0,0.494,0.6970000000000001,0.354,0.599,0.48100000000000004,0.595,0.16699999999999998,0.593,107.0,134.0,100.0,114.0,63.0,106.0,64.0,165.0,24.2,12.4
Amir Johnson,31.0,51.0,529.0,0.503,0.573,0.3,0.541,0.7559999999999999,0.574,0.261,0.255,109.0,110.0,85.0,103.0,99.0,103.0,101.0,71.0,5.4,5.1
Boban Marjanović,30.0,22.0,305.0,0.625,0.634,0.5,0.642,0.722,0.662,0.3,0.067,136.0,122.0,141.0,122.0,94.0,118.0,116.0,19.0,28.2,28.0
Markelle Fultz,20.0,19.0,427.0,0.419,0.433,0.28600000000000003,0.43200000000000005,0.568,0.45299999999999996,0.239,0.09,91.0,83.0,80.0,82.0,74.0,81.0,92.0,25.0,-28.5,-36.7
Robert Covington,28.0,13.0,440.0,0.42700000000000005,0.5,0.39,0.556,0.7390000000000001,0.578,0.19699999999999998,0.6579999999999999,93.0,96.0,110.0,106.0,96.0,103.0,76.0,183.0,7.3,4.7
Dario Šarić,24.0,13.0,396.0,0.364,0.435,0.3,0.44299999999999995,0.9,0.496,0.22699999999999998,0.53,79.0,84.0,85.0,85.0,117.0,89.0,88.0,148.0,-21.4,-18.5
James Ennis,28.0,18.0,281.0,0.41,0.489,0.306,0.47600000000000003,0.696,0.51,0.27699999999999997,0.434,89.0,94.0,86.0,91.0,91.0,91.0,107.0,121.0,-8.0,-9.2
Shake Milton,22.0,20.0,268.0,0.391,0.465,0.318,0.47100000000000003,0.7140000000000001,0.483,0.081,0.506,85.0,90.0,90.0,90.0,93.0,86.0,31.0,141.0,-9.2,-13.8
Jonathon Simmons,29.0,15.0,219.0,0.45299999999999996,0.465,0.429,0.523,0.64,0.5529999999999999,0.391,0.32799999999999996,98.0,90.0,121.0,100.0,84.0,99.0,151.0,91.0,-0.1,-0.9
Corey Brewer,32.0,7.0,140.0,0.408,0.457,0.28600000000000003,0.449,0.6920000000000001,0.484,0.265,0.28600000000000003,89.0,88.0,80.0,86.0,90.0,87.0,103.0,80.0,-7.4,-8.2
Greg Monroe,28.0,3.0,52.0,0.652,0.636,1.0,0.674,0.909,0.736,0.478,0.043,142.0,122.0,282.0,129.0,119.0,132.0,185.0,12.0,6.9,9.8
Zhaire Smith,19.0,6.0,111.0,0.41200000000000003,0.444,0.375,0.5,0.75,0.5329999999999999,0.235,0.47100000000000003,89.0,86.0,106.0,95.0,98.0,95.0,91.0,131.0,-1.6,-2.0
Demetrius Jackson,24.0,6.0,39.0,0.5329999999999999,0.667,0.33299999999999996,0.6,1.0,0.6559999999999999,0.267,0.4,116.0,128.0,94.0,114.0,130.0,117.0,103.0,111.0,2.3,3.2
Haywood Highsmith,22.0,5.0,40.0,0.4,0.6,0.2,0.45,0.0,0.414,0.2,0.5,87.0,115.0,56.0,86.0,,74.0,77.0,139.0,-1.5,-3.2
Justin Patton,21.0,3.0,21.0,0.28600000000000003,0.4,0.0,0.28600000000000003,0.5,0.317,0.28600000000000003,0.28600000000000003,62.0,77.0,,55.0,65.0,57.0,110.0,80.0,-3.3,-3.8
Team,,,,0.486,0.539,0.353,0.537,0.748,0.578,0.344,0.287,106.0,104.0,99.0,102.0,98.0,103.0,133.0,80.0,111.3,188.4
League Average,,,,0.461,0.519,0.355,0.524,0.7659999999999999,0.56,0.259,0.359,,,,,,,,,,
