PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Julius Randle,24.0,73.0,2232.0,0.524,0.564,0.344,0.555,0.731,0.6,0.447,0.179,114.0,109.0,97.0,106.0,95.0,107.0,173.0,50.0,67.3,106.3
Anthony Davis,25.0,56.0,1850.0,0.517,0.547,0.331,0.54,0.794,0.597,0.42200000000000004,0.141,112.0,105.0,93.0,103.0,104.0,107.0,163.0,39.0,32.3,90.4
Jrue Holiday,28.0,67.0,2402.0,0.47200000000000003,0.539,0.325,0.523,0.767,0.555,0.23399999999999999,0.313,102.0,104.0,92.0,100.0,100.0,99.0,90.0,87.0,-3.1,-10.6
E'Twaun Moore,29.0,53.0,1463.0,0.48100000000000004,0.506,0.43200000000000005,0.5529999999999999,0.763,0.5670000000000001,0.111,0.331,104.0,97.0,122.0,105.0,100.0,101.0,43.0,92.0,30.3,8.5
Darius Miller,28.0,69.0,1757.0,0.391,0.467,0.365,0.528,0.789,0.55,0.147,0.752,85.0,90.0,103.0,101.0,103.0,98.0,57.0,210.0,3.6,-9.7
Nikola Mirotić,27.0,32.0,925.0,0.447,0.551,0.368,0.552,0.8420000000000001,0.591,0.248,0.568,97.0,106.0,104.0,105.0,110.0,106.0,96.0,158.0,22.3,28.7
Frank Jackson,20.0,61.0,1169.0,0.434,0.507,0.314,0.493,0.74,0.517,0.163,0.37799999999999995,94.0,98.0,88.0,94.0,97.0,92.0,63.0,105.0,-27.6,-41.2
Jahlil Okafor,23.0,59.0,935.0,0.586,0.591,0.2,0.5870000000000001,0.6629999999999999,0.603,0.24600000000000002,0.013999999999999999,127.0,114.0,56.0,112.0,87.0,108.0,95.0,4.0,45.5,35.0
Elfrid Payton,24.0,42.0,1250.0,0.434,0.47600000000000003,0.314,0.475,0.743,0.502,0.18,0.255,94.0,92.0,89.0,91.0,97.0,90.0,69.0,71.0,-40.9,-51.6
Ian Clark,27.0,60.0,973.0,0.39399999999999996,0.47,0.327,0.48,0.892,0.502,0.09699999999999999,0.527,86.0,90.0,92.0,92.0,116.0,90.0,37.0,147.0,-33.5,-45.9
Cheick Diallo,22.0,64.0,896.0,0.62,0.625,0.25,0.622,0.746,0.644,0.247,0.015,135.0,120.0,70.0,119.0,97.0,115.0,96.0,4.0,52.9,50.7
Kenrich Williams,24.0,46.0,1079.0,0.384,0.447,0.33299999999999996,0.47700000000000004,0.684,0.485,0.068,0.5589999999999999,83.0,86.0,94.0,91.0,89.0,87.0,26.0,156.0,-26.5,-42.6
Tim Frazier,28.0,47.0,909.0,0.451,0.517,0.35100000000000003,0.521,0.78,0.551,0.21,0.395,98.0,100.0,99.0,99.0,102.0,99.0,81.0,110.0,-1.4,-3.4
Solomon Hill,27.0,44.0,878.0,0.382,0.46799999999999997,0.317,0.47200000000000003,0.7190000000000001,0.49700000000000005,0.18,0.5670000000000001,83.0,90.0,89.0,90.0,94.0,89.0,70.0,158.0,-18.6,-24.0
Christian Wood,23.0,8.0,189.0,0.5329999999999999,0.606,0.28600000000000003,0.565,0.7559999999999999,0.613,0.446,0.228,116.0,117.0,80.0,108.0,99.0,110.0,172.0,64.0,7.5,11.8
Stanley Johnson,22.0,18.0,247.0,0.418,0.474,0.324,0.478,0.6920000000000001,0.496,0.14300000000000002,0.374,91.0,91.0,91.0,91.0,90.0,89.0,55.0,104.0,-8.4,-12.3
Wesley Johnson,31.0,26.0,377.0,0.39799999999999996,0.42100000000000004,0.38,0.506,0.667,0.516,0.102,0.568,86.0,81.0,107.0,96.0,87.0,92.0,40.0,158.0,-3.3,-7.9
Dairis Bertāns,29.0,12.0,167.0,0.255,0.154,0.294,0.36200000000000004,,0.36200000000000004,0.0,0.723,55.0,30.0,83.0,69.0,,65.0,,202.0,-15.3,-18.6
Andrew Harrison,24.0,6.0,38.0,0.25,0.5,0.2,0.33299999999999996,0.5,0.349,0.16699999999999998,0.833,54.0,96.0,56.0,64.0,65.0,62.0,64.0,232.0,-4.6,-5.4
Jason Smith,32.0,2.0,20.0,0.222,0.0,0.28600000000000003,0.33299999999999996,1.0,0.405,0.222,0.778,48.0,,80.0,64.0,130.0,72.0,86.0,217.0,-3.4,-3.1
Team,,,,0.47700000000000004,0.536,0.342,0.529,0.757,0.563,0.257,0.303,104.0,103.0,96.0,101.0,99.0,101.0,99.0,84.0,66.2,46.8
League Average,,,,0.461,0.519,0.355,0.524,0.7659999999999999,0.56,0.259,0.359,,,,,,,,,,
