PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Damian Lillard,28.0,80.0,2838.0,0.444,0.499,0.369,0.522,0.912,0.588,0.335,0.419,96.0,96.0,104.0,99.0,119.0,105.0,129.0,117.0,-8.2,98.6
CJ McCollum,27.0,70.0,2375.0,0.45899999999999996,0.506,0.375,0.527,0.828,0.5529999999999999,0.154,0.358,100.0,97.0,106.0,100.0,108.0,99.0,60.0,100.0,5.8,-17.7
Jusuf Nurkić,24.0,72.0,1974.0,0.508,0.523,0.10300000000000001,0.51,0.773,0.57,0.442,0.035,110.0,101.0,29.0,97.0,101.0,102.0,171.0,10.0,-23.0,20.8
Al-Farouq Aminu,28.0,81.0,2292.0,0.433,0.514,0.34299999999999997,0.514,0.867,0.568,0.292,0.47200000000000003,94.0,99.0,97.0,98.0,113.0,101.0,113.0,132.0,-11.7,11.1
Seth Curry,28.0,74.0,1399.0,0.456,0.46299999999999997,0.45,0.5770000000000001,0.846,0.595,0.11199999999999999,0.54,99.0,89.0,127.0,110.0,110.0,106.0,43.0,150.0,49.5,35.0
Jake Layman,24.0,71.0,1327.0,0.509,0.6459999999999999,0.326,0.579,0.7040000000000001,0.594,0.168,0.42700000000000005,111.0,124.0,92.0,110.0,92.0,106.0,65.0,119.0,46.5,31.5
Zach Collins,21.0,77.0,1356.0,0.47200000000000003,0.534,0.331,0.522,0.746,0.562,0.315,0.302,103.0,103.0,93.0,100.0,97.0,100.0,122.0,84.0,-1.4,2.3
Evan Turner,30.0,73.0,1605.0,0.461,0.494,0.21100000000000002,0.473,0.708,0.504,0.239,0.11699999999999999,100.0,95.0,60.0,90.0,92.0,90.0,93.0,33.0,-45.4,-54.0
Maurice Harkless,25.0,60.0,1415.0,0.48700000000000004,0.5820000000000001,0.275,0.53,0.6709999999999999,0.547,0.188,0.309,106.0,112.0,77.0,101.0,88.0,98.0,73.0,86.0,4.2,-10.2
Meyers Leonard,26.0,61.0,878.0,0.545,0.626,0.451,0.649,0.843,0.675,0.21100000000000002,0.45899999999999996,118.0,120.0,127.0,124.0,110.0,121.0,81.0,128.0,60.3,61.0
Enes Kanter,26.0,23.0,512.0,0.5770000000000001,0.596,0.25,0.584,0.735,0.615,0.316,0.055999999999999994,125.0,115.0,70.0,111.0,96.0,110.0,122.0,16.0,25.6,26.9
Nik Stauskas,25.0,44.0,673.0,0.419,0.51,0.344,0.513,0.889,0.545,0.157,0.546,91.0,98.0,97.0,98.0,116.0,97.0,61.0,152.0,-5.1,-7.0
Rodney Hood,26.0,27.0,659.0,0.452,0.519,0.345,0.518,0.805,0.5489999999999999,0.18899999999999997,0.387,98.0,100.0,97.0,99.0,105.0,98.0,73.0,108.0,-2.5,-5.1
Anfernee Simons,19.0,20.0,141.0,0.444,0.529,0.345,0.524,0.562,0.535,0.254,0.46,97.0,102.0,97.0,100.0,73.0,96.0,98.0,128.0,-0.0,-3.4
Gary Trent,20.0,15.0,111.0,0.32,0.379,0.23800000000000002,0.37,0.429,0.377,0.14,0.42,69.0,73.0,67.0,71.0,56.0,67.0,54.0,117.0,-15.4,-19.4
Caleb Swanigan,21.0,18.0,145.0,0.318,0.33299999999999996,0.2,0.33,0.857,0.37200000000000005,0.159,0.114,69.0,64.0,56.0,63.0,112.0,66.0,62.0,32.0,-17.1,-17.7
Skal Labissière,22.0,9.0,63.0,0.684,0.647,1.0,0.737,0.5,0.716,0.316,0.105,149.0,125.0,282.0,141.0,65.0,128.0,122.0,29.0,8.1,6.8
Wade Baldwin,22.0,16.0,94.0,0.303,0.33299999999999996,0.222,0.33299999999999996,0.727,0.396,0.33299999999999996,0.273,66.0,64.0,63.0,64.0,95.0,71.0,129.0,76.0,-12.6,-12.4
Team,,,,0.466,0.521,0.36,0.528,0.8170000000000001,0.569,0.262,0.342,101.0,100.0,102.0,101.0,107.0,102.0,101.0,95.0,48.6,143.1
League Average,,,,0.461,0.519,0.355,0.524,0.7659999999999999,0.56,0.259,0.359,,,,,,,,,,
