PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Nikola Vučević,28.0,80.0,2510.0,0.518,0.5489999999999999,0.364,0.5489999999999999,0.7879999999999999,0.573,0.168,0.171,112.0,106.0,102.0,105.0,103.0,102.0,65.0,48.0,66.5,37.8
Aaron Gordon,23.0,78.0,2633.0,0.449,0.499,0.349,0.507,0.731,0.5379999999999999,0.242,0.332,98.0,96.0,98.0,97.0,95.0,96.0,94.0,92.0,-35.6,-49.3
Evan Fournier,26.0,81.0,2553.0,0.43799999999999994,0.509,0.34,0.509,0.8059999999999999,0.536,0.159,0.42100000000000004,95.0,98.0,96.0,97.0,105.0,96.0,61.0,117.0,-31.7,-54.2
Terrence Ross,27.0,81.0,2150.0,0.428,0.484,0.38299999999999995,0.534,0.875,0.561,0.14,0.551,93.0,93.0,108.0,102.0,114.0,100.0,54.0,154.0,20.3,2.6
D.J. Augustin,31.0,81.0,2269.0,0.47,0.511,0.42100000000000004,0.5660000000000001,0.866,0.616,0.309,0.45899999999999996,102.0,98.0,119.0,108.0,113.0,110.0,119.0,128.0,57.2,87.4
Jonathan Isaac,21.0,75.0,1996.0,0.429,0.51,0.32299999999999995,0.499,0.815,0.537,0.221,0.435,93.0,98.0,91.0,95.0,106.0,96.0,85.0,121.0,-30.6,-30.3
Wesley Iwundu,24.0,68.0,1233.0,0.41200000000000003,0.431,0.36700000000000005,0.465,0.816,0.531,0.376,0.28800000000000003,90.0,83.0,103.0,89.0,106.0,95.0,145.0,80.0,-32.3,-18.4
Mo Bamba,20.0,47.0,766.0,0.48100000000000004,0.555,0.3,0.525,0.5870000000000001,0.539,0.259,0.28800000000000003,105.0,107.0,85.0,100.0,77.0,96.0,100.0,80.0,0.2,-11.0
Jonathon Simmons,29.0,41.0,845.0,0.364,0.419,0.22899999999999998,0.397,0.778,0.445,0.252,0.29,79.0,81.0,64.0,76.0,101.0,80.0,97.0,81.0,-72.8,-72.6
Jerian Grant,26.0,60.0,939.0,0.418,0.473,0.364,0.509,0.65,0.526,0.182,0.5,91.0,91.0,102.0,97.0,85.0,94.0,70.0,139.0,-6.6,-15.9
Khem Birch,26.0,50.0,643.0,0.603,0.607,0.0,0.603,0.6990000000000001,0.64,0.55,0.006999999999999999,131.0,117.0,,115.0,91.0,114.0,213.0,2.0,23.7,30.1
Isaiah Briscoe,22.0,39.0,559.0,0.39899999999999997,0.423,0.324,0.43799999999999994,0.5770000000000001,0.455,0.188,0.24600000000000002,87.0,81.0,91.0,84.0,75.0,81.0,73.0,69.0,-23.7,-31.3
Jarell Martin,24.0,42.0,328.0,0.413,0.489,0.35100000000000003,0.51,0.818,0.528,0.106,0.5479999999999999,90.0,94.0,99.0,97.0,107.0,94.0,41.0,153.0,-3.0,-6.8
Michael Carter-Williams,27.0,12.0,227.0,0.33899999999999997,0.419,0.158,0.363,0.741,0.44,0.435,0.306,74.0,81.0,44.0,69.0,97.0,79.0,168.0,85.0,-20.0,-17.7
Amile Jefferson,25.0,12.0,68.0,0.625,0.625,,0.625,0.875,0.6920000000000001,0.5,0.0,136.0,120.0,,119.0,114.0,124.0,193.0,,3.2,5.2
Melvin Frazier,22.0,10.0,44.0,0.33299999999999996,0.467,0.0,0.33299999999999996,0.25,0.33,0.191,0.28600000000000003,72.0,90.0,,64.0,33.0,59.0,74.0,80.0,-8.0,-10.5
Troy Caupain,23.0,4.0,16.0,0.5,0.4,0.667,0.625,,0.625,0.0,0.375,109.0,77.0,188.0,119.0,,112.0,,105.0,1.6,1.0
Team,,,,0.45899999999999996,0.514,0.36200000000000004,0.524,0.7829999999999999,0.555,0.212,0.364,100.0,99.0,102.0,100.0,102.0,99.0,82.0,101.0,1.2,-63.5
League Average,,,,0.461,0.519,0.355,0.524,0.7659999999999999,0.56,0.259,0.359,,,,,,,,,,
