PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Kevin Durant,30.0,78.0,2702.0,0.521,0.5870000000000001,0.353,0.5710000000000001,0.885,0.631,0.366,0.281,113.0,113.0,99.0,109.0,116.0,113.0,141.0,78.0,129.1,229.9
Stephen Curry,30.0,69.0,2331.0,0.47200000000000003,0.524,0.43700000000000006,0.604,0.9159999999999999,0.6409999999999999,0.214,0.605,102.0,101.0,123.0,115.0,120.0,115.0,83.0,168.0,213.1,239.9
Klay Thompson,28.0,78.0,2652.0,0.467,0.516,0.402,0.5529999999999999,0.8170000000000001,0.5710000000000001,0.113,0.42700000000000005,101.0,99.0,113.0,106.0,107.0,102.0,44.0,119.0,81.1,33.0
Quinn Cook,25.0,74.0,1059.0,0.465,0.515,0.405,0.557,0.769,0.565,0.059000000000000004,0.456,101.0,99.0,114.0,106.0,100.0,101.0,23.0,127.0,28.8,4.9
Kevon Looney,22.0,80.0,1481.0,0.625,0.6409999999999999,0.1,0.627,0.619,0.636,0.303,0.028999999999999998,136.0,123.0,28.0,120.0,81.0,114.0,117.0,8.0,71.2,59.9
DeMarcus Cousins,28.0,30.0,771.0,0.48,0.551,0.27399999999999997,0.515,0.736,0.562,0.38799999999999996,0.256,104.0,106.0,77.0,98.0,96.0,100.0,150.0,71.0,-7.0,1.9
Draymond Green,28.0,66.0,2065.0,0.446,0.5489999999999999,0.285,0.501,0.6920000000000001,0.526,0.21600000000000003,0.391,97.0,106.0,80.0,96.0,90.0,94.0,83.0,109.0,-19.4,-31.1
Jonas Jerebko,31.0,73.0,1218.0,0.45899999999999996,0.563,0.36700000000000005,0.556,0.8,0.588,0.225,0.53,100.0,108.0,103.0,106.0,104.0,105.0,87.0,148.0,22.8,22.3
Andre Iguodala,35.0,68.0,1578.0,0.5,0.652,0.33299999999999996,0.579,0.5820000000000001,0.5870000000000001,0.222,0.47700000000000004,109.0,125.0,94.0,111.0,76.0,105.0,86.0,133.0,33.4,18.0
Alfonzo McKinnie,26.0,72.0,1003.0,0.48700000000000004,0.586,0.35600000000000004,0.564,0.562,0.569,0.174,0.429,106.0,113.0,100.0,108.0,73.0,102.0,67.0,120.0,21.7,5.6
Shaun Livingston,33.0,64.0,967.0,0.519,0.524,0.0,0.519,0.784,0.555,0.243,0.009000000000000001,113.0,101.0,,99.0,102.0,99.0,94.0,3.0,-2.2,-2.2
Jordan Bell,24.0,68.0,788.0,0.516,0.521,0.0,0.516,0.61,0.531,0.213,0.01,112.0,100.0,,98.0,80.0,95.0,83.0,3.0,-3.3,-12.1
Damion Lee,26.0,32.0,375.0,0.441,0.491,0.397,0.547,0.8640000000000001,0.578,0.17300000000000001,0.535,96.0,95.0,112.0,104.0,113.0,103.0,67.0,149.0,5.9,5.0
Damian Jones,23.0,24.0,410.0,0.716,0.716,,0.716,0.649,0.72,0.5,0.0,156.0,138.0,,137.0,85.0,129.0,193.0,,28.4,29.0
Marcus Derrickson,22.0,11.0,67.0,0.485,0.462,0.5,0.636,0.8,0.653,0.151,0.606,105.0,89.0,141.0,121.0,104.0,117.0,59.0,169.0,7.4,6.6
Jacob Evans,21.0,30.0,204.0,0.34,0.368,0.267,0.377,0.0,0.374,0.019,0.28300000000000003,74.0,71.0,75.0,72.0,,67.0,7.0,79.0,-15.6,-19.8
Andrew Bogut,34.0,11.0,134.0,0.5,0.5,,0.5,1.0,0.522,0.083,0.0,109.0,96.0,,95.0,130.0,93.0,32.0,,-1.7,-2.8
Team,,,,0.491,0.557,0.385,0.565,0.8009999999999999,0.596,0.22699999999999998,0.384,107.0,107.0,108.0,108.0,105.0,106.0,88.0,107.0,593.8,588.0
League Average,,,,0.461,0.519,0.355,0.524,0.7659999999999999,0.56,0.259,0.359,,,,,,,,,,
