SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2019,4,CHO,Kemba Walker,28.0,82.0,2863.0,0.43,0.49,0.36,0.51,0.84,0.56,0.27,0.43,94.0,95.0,100.0,98.0,110.0,100.0,103.0,121.0,-43.5,-4.4
2019,4,CHO,Jeremy Lamb,26.0,79.0,2250.0,0.44,0.49,0.35,0.5,0.89,0.55,0.27,0.34,96.0,94.0,98.0,95.0,116.0,99.0,103.0,94.0,-49.4,-15.8
2019,4,CHO,Marvin Williams,32.0,75.0,2133.0,0.42,0.5,0.37,0.53,0.77,0.55,0.13,0.59,92.0,96.0,103.0,101.0,100.0,98.0,51.0,163.0,6.4,-16.1
2019,4,CHO,Nicolas Batum,30.0,75.0,2354.0,0.45,0.52,0.39,0.55,0.86,0.58,0.16,0.53,98.0,100.0,110.0,106.0,113.0,104.0,61.0,148.0,32.8,26.2
2019,4,CHO,Malik Monk,20.0,73.0,1258.0,0.39,0.46,0.33,0.48,0.88,0.52,0.17,0.56,84.0,89.0,93.0,92.0,115.0,92.0,67.0,157.0,-51.4,-53.1
2019,4,CHO,Miles Bridges,20.0,80.0,1696.0,0.46,0.55,0.32,0.53,0.75,0.55,0.15,0.39,101.0,106.0,92.0,101.0,98.0,98.0,58.0,109.0,3.3,-12.8
2019,4,CHO,Tony Parker,36.0,56.0,1003.0,0.46,0.48,0.26,0.47,0.73,0.51,0.27,0.11,100.0,93.0,72.0,90.0,96.0,91.0,104.0,31.0,-46.4,-49.3
2019,4,CHO,Cody Zeller,26.0,49.0,1243.0,0.55,0.57,0.27,0.56,0.79,0.61,0.41,0.06,120.0,110.0,77.0,107.0,103.0,109.0,158.0,18.0,24.3,41.4
2019,4,CHO,Michael Kidd-Gilchrist,25.0,64.0,1179.0,0.48,0.5,0.34,0.5,0.77,0.55,0.37,0.14,103.0,96.0,96.0,95.0,101.0,99.0,143.0,39.0,-16.1,-5.2
2019,4,CHO,Willy HernangAmez,24.0,58.0,812.0,0.52,0.54,0.38,0.54,0.69,0.59,0.49,0.13,113.0,104.0,108.0,104.0,91.0,105.0,189.0,37.0,11.7,19.9
2019,4,CHO,Frank Kaminsky,25.0,47.0,755.0,0.46,0.55,0.36,0.55,0.74,0.59,0.36,0.47,101.0,107.0,101.0,104.0,96.0,105.0,139.0,130.0,13.6,18.8
2019,4,CHO,Dwayne Bacon,23.0,43.0,759.0,0.48,0.49,0.44,0.55,0.74,0.57,0.18,0.34,103.0,95.0,123.0,105.0,96.0,102.0,69.0,94.0,12.6,5.7
2019,4,CHO,Bismack Biyombo,26.0,54.0,783.0,0.57,0.57,,0.57,0.64,0.6,0.58,0.0,124.0,110.0,,109.0,83.0,108.0,226.0,,14.5,16.6
2019,4,CHO,Devonte' Graham,23.0,46.0,676.0,0.34,0.42,0.28,0.42,0.76,0.46,0.21,0.56,74.0,81.0,79.0,80.0,99.0,82.0,82.0,156.0,-44.5,-47.4
2019,4,CHO,Shelvin Mack,28.0,4.0,42.0,0.14,0.17,0.0,0.14,0.56,0.25,0.64,0.14,31.0,32.0,,27.0,72.0,45.0,249.0,40.0,-10.7,-11.1
2019,4,CHO,J.P. Macura,23.0,2.0,17.0,0.33,0.6,0.0,0.33,,0.33,0.0,0.44,72.0,115.0,,64.0,,60.0,,124.0,-3.4,-4.1
2019,4,CHO,Joe Chealey,23.0,1.0,8.0,0.33,0.33,,0.33,,0.33,0.0,0.0,72.0,64.0,,64.0,,60.0,,,-1.1,-1.4
2019,4,CHO,Team,,,,0.45,0.51,0.35,0.52,0.8,0.56,0.26,0.38,97.0,98.0,99.0,98.0,104.0,99.0,99.0,105.0,-136.6,-80.8
2019,4,CHO,League Average,,,,0.46,0.52,0.36,0.52,0.77,0.56,0.26,0.36,,,,,,,,,,
