PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Donovan Mitchell,22.0,77.0,2598.0,0.43200000000000005,0.46799999999999997,0.36200000000000004,0.493,0.8059999999999999,0.537,0.259,0.33899999999999997,94.0,90.0,102.0,94.0,105.0,96.0,100.0,95.0,-94.0,-78.4
Rudy Gobert,26.0,81.0,2577.0,0.6679999999999999,0.6679999999999999,,0.669,0.636,0.682,0.733,0.0,145.0,129.0,,128.0,83.0,122.0,283.0,,205.5,230.1
Joe Ingles,31.0,82.0,2568.0,0.44799999999999995,0.5329999999999999,0.391,0.565,0.7070000000000001,0.581,0.153,0.602,97.0,103.0,110.0,108.0,92.0,104.0,59.0,168.0,66.2,35.8
Jae Crowder,28.0,80.0,2166.0,0.39899999999999997,0.527,0.331,0.508,0.721,0.5379999999999999,0.247,0.655,87.0,101.0,93.0,97.0,94.0,96.0,96.0,183.0,-26.6,-38.0
Derrick Favors,27.0,76.0,1766.0,0.586,0.64,0.218,0.6,0.675,0.624,0.368,0.126,127.0,123.0,61.0,114.0,88.0,111.0,142.0,35.0,94.0,91.9
Ricky Rubio,28.0,68.0,1899.0,0.40399999999999997,0.45399999999999996,0.311,0.45799999999999996,0.855,0.52,0.312,0.348,88.0,87.0,88.0,87.0,112.0,93.0,121.0,97.0,-96.3,-65.3
Kyle Korver,37.0,54.0,1083.0,0.408,0.469,0.384,0.547,0.825,0.569,0.14,0.722,89.0,90.0,108.0,104.0,108.0,102.0,54.0,201.0,18.3,8.4
Royce O'Neale,25.0,82.0,1671.0,0.475,0.569,0.386,0.574,0.762,0.589,0.122,0.513,103.0,109.0,109.0,110.0,99.0,105.0,47.0,143.0,34.4,21.4
Dante Exum,23.0,42.0,664.0,0.419,0.46399999999999997,0.29,0.456,0.7909999999999999,0.516,0.35700000000000004,0.257,91.0,89.0,82.0,87.0,103.0,92.0,138.0,72.0,-32.7,-24.1
Georges Niang,25.0,59.0,516.0,0.475,0.5660000000000001,0.409,0.594,0.833,0.613,0.133,0.58,103.0,109.0,115.0,113.0,109.0,110.0,51.0,162.0,25.2,20.6
Grayson Allen,23.0,38.0,416.0,0.376,0.44299999999999995,0.32299999999999995,0.466,0.75,0.516,0.337,0.556,82.0,85.0,91.0,89.0,98.0,92.0,130.0,155.0,-20.6,-17.8
Raul Neto,26.0,37.0,474.0,0.46,0.535,0.33299999999999996,0.522,0.8490000000000001,0.5579999999999999,0.205,0.373,100.0,103.0,94.0,100.0,111.0,100.0,79.0,104.0,-0.8,-0.4
Thabo Sefolosha,34.0,50.0,609.0,0.47600000000000003,0.521,0.436,0.591,0.636,0.599,0.14800000000000002,0.523,103.0,100.0,123.0,113.0,83.0,107.0,57.0,146.0,19.8,12.4
Alec Burks,27.0,17.0,269.0,0.41200000000000003,0.43700000000000006,0.37200000000000005,0.48200000000000004,0.868,0.547,0.33299999999999996,0.377,90.0,84.0,105.0,92.0,113.0,98.0,129.0,105.0,-9.5,-3.3
Ekpe Udoh,31.0,51.0,320.0,0.6940000000000001,0.6940000000000001,,0.6940000000000001,0.633,0.698,0.41700000000000004,0.0,151.0,134.0,,132.0,83.0,125.0,161.0,,24.5,23.6
Tony Bradley,21.0,3.0,36.0,0.5,0.5,,0.5,0.5,0.504,0.125,0.0,109.0,96.0,,95.0,65.0,90.0,48.0,,-0.8,-1.9
Naz Mitrou-Long,25.0,14.0,84.0,0.3,0.444,0.182,0.35,1.0,0.38299999999999995,0.1,0.55,65.0,86.0,51.0,67.0,130.0,68.0,39.0,153.0,-7.0,-7.4
Tyler Cavanaugh,24.0,11.0,39.0,0.3,0.4,0.2,0.35,1.0,0.414,0.2,0.5,65.0,77.0,56.0,67.0,130.0,74.0,77.0,139.0,-3.5,-3.2
Team,,,,0.473,0.544,0.35200000000000004,0.5379999999999999,0.731,0.573,0.304,0.374,103.0,105.0,99.0,103.0,95.0,102.0,118.0,104.0,187.5,199.4
League Average,,,,0.461,0.519,0.355,0.524,0.7659999999999999,0.56,0.259,0.359,,,,,,,,,,
