Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
3007,Lonnie Walker,"December 14, 1998",6,0,21,3,8,0.38,0,1,0,3,7,0.43,0.38,0,0,0,0,2,2,3,0,0,0,0,6,0
