PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Gerald Wilkins,23.0,80.0,2758.0,0.486,0.494,0.35100000000000003,0.496,0.7020000000000001,0.527,0.257,0.057,101.0,101.0,117.0,102.0,92.0,98.0,75.0,107.0,20.5,-32.2
Patrick Ewing,24.0,63.0,2206.0,0.503,0.507,0.0,0.503,0.713,0.5489999999999999,0.39399999999999996,0.006999999999999999,105.0,103.0,,103.0,94.0,102.0,115.0,12.0,31.7,26.8
Bill Cartwright,29.0,58.0,1989.0,0.531,0.531,,0.531,0.79,0.617,0.6940000000000001,0.0,111.0,108.0,,109.0,104.0,115.0,202.0,,53.8,129.9
Trent Tucker,27.0,70.0,1691.0,0.47,0.485,0.42200000000000004,0.52,0.762,0.54,0.146,0.233,98.0,99.0,140.0,106.0,100.0,100.0,43.0,438.0,43.2,3.8
Gerald Henderson,31.0,68.0,1890.0,0.43799999999999994,0.462,0.257,0.45299999999999996,0.816,0.514,0.34,0.11900000000000001,91.0,94.0,85.0,93.0,107.0,96.0,99.0,223.0,-44.4,-33.6
Kenny Walker,22.0,68.0,1719.0,0.49,0.494,0.0,0.491,0.757,0.536,0.318,0.006999999999999999,102.0,101.0,,100.0,99.0,100.0,93.0,13.0,2.6,-2.6
Rory Sparrow,28.0,80.0,1951.0,0.446,0.46,0.262,0.455,0.7979999999999999,0.483,0.151,0.071,93.0,94.0,87.0,93.0,105.0,90.0,44.0,134.0,-39.2,-68.8
Louis Orr,28.0,65.0,1440.0,0.42700000000000005,0.43,0.2,0.428,0.727,0.493,0.442,0.013000000000000001,89.0,88.0,66.0,88.0,95.0,92.0,129.0,24.0,-46.9,-41.9
Pat Cummings,30.0,49.0,1056.0,0.45,0.45,,0.45,0.718,0.491,0.28800000000000003,0.0,94.0,92.0,,92.0,94.0,91.0,84.0,,-29.0,-40.0
Chris McNealy,25.0,59.0,972.0,0.49200000000000005,0.49200000000000005,,0.49200000000000005,0.65,0.532,0.447,0.0,102.0,100.0,,101.0,85.0,99.0,130.0,,1.2,-2.4
Jawann Oldham,29.0,44.0,776.0,0.408,0.41,0.0,0.408,0.544,0.434,0.32799999999999996,0.006,85.0,84.0,,84.0,71.0,81.0,95.0,11.0,-27.9,-41.2
Eddie Lee Wilkins,24.0,24.0,454.0,0.441,0.444,0.0,0.441,0.466,0.456,0.457,0.008,92.0,91.0,,90.0,61.0,85.0,133.0,15.0,-12.0,-25.1
Bernard King,30.0,6.0,214.0,0.495,0.495,,0.495,0.7440000000000001,0.5489999999999999,0.409,0.0,103.0,101.0,,101.0,98.0,102.0,119.0,,1.5,2.7
Bob Thornton,24.0,33.0,282.0,0.433,0.439,0.0,0.433,0.65,0.46799999999999997,0.298,0.015,90.0,90.0,,89.0,85.0,87.0,87.0,28.0,-7.4,-10.5
Brad Wright,24.0,14.0,138.0,0.435,0.444,0.0,0.435,0.429,0.446,0.609,0.022000000000000002,91.0,91.0,,89.0,56.0,83.0,177.0,41.0,-4.9,-10.7
Stewart Granger,25.0,15.0,166.0,0.37,0.392,0.0,0.37,0.818,0.41600000000000004,0.204,0.055999999999999994,77.0,80.0,,76.0,107.0,77.0,59.0,104.0,-12.7,-14.3
Bill Martin,24.0,8.0,68.0,0.36,0.36,,0.36,0.875,0.43799999999999994,0.32,0.0,75.0,73.0,,74.0,115.0,81.0,93.0,,-6.4,-5.7
McKinley Singleton,25.0,2.0,10.0,0.667,1.0,0.0,0.667,,0.667,0.0,0.33299999999999996,139.0,204.0,,137.0,,124.0,,626.0,1.1,0.8
Team,,,,0.478,0.484,0.35200000000000004,0.486,0.722,0.529,0.336,0.047,99.0,99.0,117.0,100.0,95.0,98.0,98.0,88.0,-31.1,-131.6
League Average,,,,0.48,0.49,0.301,0.488,0.762,0.5379999999999999,0.34299999999999997,0.053,,,,,,,,,,
