PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Larry Bird,30.0,74.0,3005.0,0.525,0.547,0.4,0.555,0.91,0.612,0.304,0.15,109.0,112.0,133.0,114.0,119.0,114.0,89.0,282.0,200.1,250.2
Kevin McHale,29.0,77.0,3060.0,0.604,0.606,0.0,0.604,0.836,0.655,0.392,0.003,126.0,124.0,,124.0,110.0,122.0,114.0,6.0,303.6,359.6
Robert Parish,33.0,80.0,2995.0,0.556,0.557,0.0,0.556,0.735,0.588,0.292,0.001,116.0,114.0,,114.0,96.0,109.0,85.0,2.0,143.8,119.6
Dennis Johnson,32.0,79.0,2933.0,0.444,0.467,0.113,0.44799999999999995,0.833,0.499,0.263,0.065,92.0,95.0,37.0,92.0,109.0,93.0,77.0,122.0,-77.7,-82.0
Danny Ainge,27.0,71.0,2499.0,0.486,0.498,0.44299999999999995,0.536,0.897,0.574,0.196,0.228,101.0,102.0,147.0,110.0,118.0,107.0,57.0,427.0,80.8,66.9
Jerry Sichting,30.0,78.0,1566.0,0.507,0.524,0.26899999999999996,0.516,0.8809999999999999,0.5379999999999999,0.105,0.065,106.0,107.0,89.0,106.0,116.0,100.0,31.0,123.0,22.3,-0.0
Fred Roberts,26.0,73.0,1079.0,0.515,0.521,0.0,0.515,0.81,0.596,0.5670000000000001,0.011000000000000001,107.0,106.0,,105.0,106.0,111.0,165.0,21.0,14.3,39.1
Darren Daye,26.0,61.0,724.0,0.5,0.5,,0.5,0.523,0.512,0.322,0.0,104.0,102.0,,102.0,69.0,95.0,94.0,,4.7,-12.1
Sam Vincent,23.0,46.0,374.0,0.441,0.441,,0.441,0.927,0.534,0.40399999999999997,0.0,92.0,90.0,,90.0,122.0,99.0,118.0,,-12.8,-1.3
Greg Kite,25.0,74.0,745.0,0.42700000000000005,0.431,0.0,0.42700000000000005,0.382,0.429,0.691,0.009000000000000001,89.0,88.0,,88.0,50.0,80.0,201.0,17.0,-13.4,-31.3
Conner Henry,23.0,36.0,231.0,0.369,0.361,0.387,0.42700000000000005,0.588,0.444,0.165,0.301,77.0,74.0,128.0,87.0,77.0,82.0,48.0,565.0,-12.6,-20.9
Rick Carlisle,27.0,42.0,297.0,0.326,0.32899999999999996,0.312,0.353,0.75,0.397,0.217,0.174,68.0,67.0,104.0,72.0,98.0,74.0,63.0,327.0,-24.8,-28.4
Bill Walton,34.0,10.0,112.0,0.385,0.385,,0.385,0.5329999999999999,0.429,0.5770000000000001,0.0,80.0,78.0,,79.0,70.0,80.0,168.0,,-5.4,-7.1
David Thirdkill,26.0,17.0,89.0,0.41700000000000004,0.435,0.0,0.41700000000000004,0.312,0.40299999999999997,0.667,0.042,87.0,89.0,,85.0,41.0,75.0,194.0,78.0,-3.4,-8.4
Scott Wedman,34.0,6.0,78.0,0.33299999999999996,0.32,0.5,0.35200000000000004,0.5,0.359,0.07400000000000001,0.07400000000000001,69.0,65.0,166.0,72.0,66.0,67.0,22.0,139.0,-7.4,-10.0
Andre Turner,22.0,3.0,18.0,0.4,0.5,0.0,0.4,,0.4,0.0,0.2,83.0,102.0,,82.0,,74.0,,376.0,-0.9,-1.4
Team,,,,0.52,0.5329999999999999,0.365,0.534,0.8190000000000001,0.581,0.307,0.079,108.0,109.0,121.0,109.0,107.0,108.0,89.0,149.0,619.1,665.5
League Average,,,,0.48,0.49,0.301,0.488,0.762,0.5379999999999999,0.34299999999999997,0.053,,,,,,,,,,
