Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1994,24,2287,PHO,Phoenix Suns,Elliot Perry,"March 28, 1969",24.0,NBA,PG,4.0,0.0,13.0,3.9,27.1,0.14,0.0,0.0,,3.9,27.1,0.14,0.0,0.0,,0.0,0.0,0.0,3.9,3.9,0.0,3.9,7.8,7.8,,37.0,112.0
1995,24,2287,PHO,Phoenix Suns,Elliot Perry,"March 28, 1969",25.0,NBA,PG,9.0,0.0,106.0,9.8,20.5,0.48,1.0,2.4,0.4,8.8,18.1,0.49,9.8,12.2,0.8,1.5,3.4,4.9,5.9,2.4,0.0,4.4,3.9,30.3,,114.0,114.0
1996,24,2287,PHO,Phoenix Suns,Elliot Perry,"March 28, 1969",26.0,NBA,PG,4.0,0.0,51.0,7.3,14.6,0.5,0.0,0.0,,7.3,14.6,0.5,0.0,1.0,0.0,0.0,2.1,2.1,12.5,2.1,0.0,0.0,3.1,14.6,,126.0,123.0
2001,24,2287,PHO,Phoenix Suns,Elliot Perry,"March 28, 1969",31.0,NBA,PG,2.0,0.0,17.0,17.6,29.4,0.6,0.0,2.9,0.0,17.6,26.5,0.67,2.9,2.9,1.0,2.9,8.8,11.8,11.8,5.9,0.0,0.0,0.0,38.2,,139.0,93.0
