Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2011,23,2932,PHI,Philadelphia 76Ers,Evan Turner,1988-10-27,22.0,NBA,SG,78.0,14.0,1797.0,225.0,529.0,0.42,14.0,44.0,0.32,211.0,485.0,0.44,0.44,101.0,125.0,0.81,42.0,264.0,306.0,159.0,49.0,14.0,80.0,138.0,565.0,0.0
2012,23,2932,PHI,Philadelphia 76Ers,Evan Turner,1988-10-27,23.0,NBA,SF,65.0,20.0,1713.0,263.0,590.0,0.45,11.0,49.0,0.22,252.0,541.0,0.47,0.46,73.0,108.0,0.68,27.0,349.0,376.0,180.0,40.0,20.0,105.0,117.0,610.0,0.0
2013,23,2932,PHI,Philadelphia 76Ers,Evan Turner,1988-10-27,24.0,NBA,SF,82.0,82.0,2892.0,441.0,1053.0,0.42,58.0,159.0,0.36,383.0,894.0,0.43,0.45,154.0,208.0,0.74,56.0,461.0,517.0,354.0,71.0,17.0,187.0,197.0,1094.0,0.0
2014,31,2932,TOT,Total After Trade,Evan Turner,1988-10-27,25.0,NBA,SF,81.0,56.0,2457.0,434.0,1021.0,0.42,50.0,156.0,0.32,384.0,865.0,0.44,0.45,213.0,262.0,0.81,62.0,346.0,408.0,262.0,67.0,7.0,189.0,195.0,1131.0,0.0
2014,23,2932,PHI,Philadelphia 76Ers,Evan Turner,1988-10-27,25.0,NBA,SF,54.0,54.0,1886.0,356.0,831.0,0.43,38.0,132.0,0.29,318.0,699.0,0.46,0.45,189.0,228.0,0.83,50.0,272.0,322.0,198.0,56.0,5.0,155.0,147.0,939.0,0.0
2014,12,2932,IND,Indiana Pacers,Evan Turner,1988-10-27,25.0,NBA,SF,27.0,2.0,571.0,78.0,190.0,0.41,12.0,24.0,0.5,66.0,166.0,0.4,0.44,24.0,34.0,0.71,12.0,74.0,86.0,64.0,11.0,2.0,34.0,48.0,192.0,0.0
2015,2,2932,BOS,Boston Celtics,Evan Turner,1988-10-27,26.0,NBA,SG,82.0,57.0,2260.0,320.0,746.0,0.43,33.0,119.0,0.28,287.0,627.0,0.46,0.45,106.0,141.0,0.75,40.0,377.0,417.0,449.0,83.0,19.0,198.0,180.0,779.0,3.0
2016,2,2932,BOS,Boston Celtics,Evan Turner,1988-10-27,27.0,NBA,SG,81.0,12.0,2271.0,343.0,753.0,0.46,20.0,83.0,0.24,323.0,670.0,0.48,0.47,148.0,179.0,0.83,50.0,347.0,397.0,359.0,80.0,28.0,169.0,139.0,854.0,0.0
2017,25,2932,POR,Portland Trail Blazers,Evan Turner,1988-10-27,28.0,NBA,SF,65.0,12.0,1658.0,235.0,552.0,0.43,31.0,118.0,0.26,204.0,434.0,0.47,0.45,85.0,103.0,0.82,36.0,211.0,247.0,205.0,53.0,24.0,100.0,121.0,586.0,0.0
2018,25,2932,POR,Portland Trail Blazers,Evan Turner,1988-10-27,29.0,NBA,SF,79.0,40.0,2034.0,258.0,577.0,0.45,42.0,132.0,0.32,216.0,445.0,0.48,0.48,91.0,107.0,0.85,30.0,214.0,244.0,173.0,47.0,29.0,99.0,163.0,649.0,0.0
2019,25,2932,POR,Portland Trail Blazers,Evan Turner,1988-10-27,30.0,NBA,PG,73.0,2.0,1605.0,204.0,443.0,0.46,11.0,52.0,0.21,193.0,391.0,0.49,0.47,75.0,106.0,0.71,37.0,291.0,328.0,283.0,33.0,18.0,114.0,110.0,494.0,2.0
2020,1,2932,ATL,Atlanta Hawks,Evan Turner,1988-10-27,31.0,NBA,SG,19.0,0.0,251.0,25.0,67.0,0.37,0.0,5.0,0.0,25.0,62.0,0.4,0.37,12.0,14.0,0.86,8.0,30.0,38.0,38.0,9.0,8.0,26.0,20.0,62.0,0.0
