Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,19.0,MIA,NBA,SF,3.0,0.0,27.0,4.0,14.7,0.273,0.0,5.3,0.0,4.0,9.3,0.429,1.3,1.3,1.0,0.0,1.3,1.3,4.0,5.3,0.0,4.0,2.7,9.3
2006,20.0,MIA,NBA,SF,20.0,2.0,132.0,5.5,11.7,0.465,0.8,1.6,0.5,4.6,10.1,0.459,4.1,4.6,0.882,0.5,8.2,8.7,2.2,0.8,0.3,3.8,3.3,15.8
2007,21.0,MIA,NBA,SF,66.0,19.0,1292.0,4.5,10.1,0.445,0.1,0.9,0.147,4.4,9.2,0.476,1.8,2.4,0.744,1.1,6.5,7.6,2.6,1.1,1.3,1.8,3.1,11.0
2008,22.0,MIA,NBA,SF,44.0,34.0,1104.0,4.7,9.6,0.488,0.1,0.4,0.364,4.5,9.2,0.493,1.9,2.3,0.826,1.6,5.6,7.2,2.0,0.9,1.3,0.9,2.6,11.3
2009,23.0,MIA,NBA,SF,6.0,0.0,73.0,3.9,9.9,0.4,0.0,0.0,,3.9,9.9,0.4,1.0,3.0,0.333,1.0,8.9,9.9,1.0,1.0,0.0,3.0,3.9,8.9
2010,24.0,MIA,NBA,SF,72.0,1.0,1496.0,4.7,10.1,0.463,1.5,3.8,0.389,3.2,6.3,0.508,1.5,1.7,0.884,1.2,4.5,5.7,2.2,1.3,0.8,1.3,2.3,12.3
2011,25.0,GSW,NBA,SF,82.0,82.0,3147.0,5.5,13.1,0.423,2.2,5.9,0.376,3.3,7.2,0.462,2.1,2.6,0.789,1.0,3.9,4.9,2.8,1.4,0.7,1.5,2.0,15.4
2012,26.0,GSW,NBA,SF,61.0,61.0,1650.0,4.8,11.5,0.422,2.3,6.4,0.36,2.6,5.1,0.5,1.7,2.1,0.816,1.3,4.8,6.1,2.1,1.3,0.6,1.1,2.1,13.7
2013,27.0,PHI,NBA,SF,79.0,8.0,1783.0,4.8,12.1,0.396,2.7,7.3,0.374,2.1,4.8,0.429,2.4,2.8,0.851,0.8,5.2,6.1,3.0,1.3,0.7,1.3,2.0,14.7
2014,28.0,POR,NBA,SF,68.0,13.0,984.0,4.1,10.9,0.374,2.5,7.4,0.342,1.5,3.5,0.442,1.9,2.5,0.754,1.1,5.9,7.0,2.3,0.8,0.6,1.4,2.3,12.5
2015,29.0,POR,NBA,SF,48.0,2.0,592.0,4.4,11.6,0.379,2.5,6.6,0.38,1.9,5.0,0.378,2.1,2.6,0.81,0.9,5.9,6.8,2.5,1.2,0.7,1.1,3.3,13.3
