Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,10,1141,GSW,Golden State Warriors,A.J. Guyton,24.0,2,0.0,9,0,4,0.0,0,1,0.0,0,3,0.0,0.0,0,0,,0,0,0,2,1,0,1,0,0
2003,10,953,GSW,Golden State Warriors,Adonal Foyle,27.0,82,0.0,1787,185,345,0.54,0,1,0.0,185,344,0.54,0.54,70,104,0.67,176,314,490,37,40,205,73,214,440
2003,10,1432,GSW,Golden State Warriors,Antawn Jamison,26.0,82,82.0,3226,691,1471,0.47,65,209,0.31,626,1262,0.5,0.49,375,475,0.79,195,383,578,156,76,45,177,197,1822
2003,10,2787,GSW,Golden State Warriors,Bob Sura,29.0,55,0.0,1130,135,328,0.41,28,85,0.33,107,243,0.44,0.45,103,148,0.7,58,109,167,177,45,2,82,108,401
2003,10,1998,GSW,Golden State Warriors,Chris Mills,33.0,21,0.0,262,39,106,0.37,7,25,0.28,32,81,0.4,0.4,16,18,0.89,19,31,50,22,7,3,10,29,101
2003,10,943,GSW,Golden State Warriors,Danny Fortson,26.0,17,0.0,223,20,54,0.37,0,1,0.0,20,53,0.38,0.37,19,29,0.66,28,45,73,12,9,0,15,43,59
2003,10,2203,GSW,Golden State Warriors,Dean Oliver,24.0,15,0.0,93,7,29,0.24,1,6,0.17,6,23,0.26,0.26,7,8,0.88,8,8,16,23,7,0,10,9,22
2003,10,316,GSW,Golden State Warriors,Earl Boykins,26.0,68,0.0,1321,199,464,0.43,29,77,0.38,170,387,0.44,0.46,173,200,0.86,35,53,88,221,38,4,73,75,600
2003,10,661,GSW,Golden State Warriors,Erick Dampier,27.0,82,82.0,1978,259,522,0.5,0,2,0.0,259,520,0.5,0.5,155,222,0.7,248,295,543,58,27,154,112,242,673
2003,10,104,GSW,Golden State Warriors,Gilbert Arenas,21.0,82,82.0,2866,509,1180,0.43,109,313,0.35,400,867,0.46,0.48,370,468,0.79,97,289,386,514,124,17,290,260,1497
2003,10,2523,GSW,Golden State Warriors,Guy Rucker,25.0,3,0.0,4,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,1,0
2003,10,2439,GSW,Golden State Warriors,Jason Richardson,22.0,82,82.0,2698,476,1161,0.41,123,334,0.37,353,827,0.43,0.46,207,271,0.76,111,267,378,247,90,23,179,201,1282
2003,10,3065,GSW,Golden State Warriors,Jiri Welsch,23.0,37,0.0,234,19,75,0.25,1,4,0.25,18,71,0.25,0.26,22,29,0.76,12,16,28,27,8,2,19,32,61
2003,10,802,GSW,Golden State Warriors,Mike Dunleavy,22.0,82,3.0,1305,168,417,0.4,52,150,0.35,116,267,0.43,0.46,78,100,0.78,66,148,214,106,53,19,86,120,466
2003,10,2898,GSW,Golden State Warriors,Oscar Torres,26.0,17,0.0,109,16,36,0.44,7,13,0.54,9,23,0.39,0.54,14,20,0.7,3,9,12,3,4,2,8,9,53
2003,10,2087,GSW,Golden State Warriors,Troy Murphy,22.0,79,79.0,2510,338,749,0.45,3,14,0.21,335,735,0.46,0.45,244,290,0.84,228,578,806,106,65,30,111,246,923
