Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1997,7,DAL,Dallas Mavericks,Derek Harper,35,75,29,2210,7.3,16.4,0.44,1.5,4.3,0.34,5.8,12.1,0.48,2.3,3.1,0.74,0.7,2.6,3.3,7.8,2.2,0.3,3.2,3.5,18.4,,104,111
1997,7,DAL,Dallas Mavericks,Michael Finley,23,56,36,1994,9.0,20.9,0.43,2.4,6.1,0.39,6.7,14.8,0.45,3.8,4.8,0.81,1.5,5.4,6.8,4.2,1.4,0.5,3.2,2.6,24.3,,104,110
1997,7,DAL,Dallas Mavericks,A.C. Green,33,56,54,1944,4.8,9.9,0.49,0.0,0.5,0.06,4.8,9.4,0.51,2.7,4.1,0.65,5.2,9.1,14.4,1.4,1.4,0.4,1.5,3.1,12.3,,114,107
1997,7,DAL,Dallas Mavericks,Jim Jackson,26,46,46,1676,8.4,18.9,0.44,1.5,4.5,0.33,6.9,14.4,0.48,4.8,6.0,0.79,2.6,4.7,7.3,5.0,1.8,0.5,3.4,3.6,23.0,,106,110
1997,7,DAL,Dallas Mavericks,George McCloud,29,41,26,1207,9.1,21.5,0.42,3.5,9.2,0.38,5.6,12.4,0.46,3.4,4.1,0.84,1.3,5.1,6.4,4.1,2.3,0.4,2.3,4.7,25.1,,110,109
1997,7,DAL,Dallas Mavericks,Chris Gatling,29,44,1,1191,14.0,26.3,0.53,0.0,0.3,0.17,13.9,26.0,0.54,10.0,14.2,0.71,5.7,10.0,15.8,1.1,1.6,1.4,5.2,5.7,38.0,,108,105
1997,7,DAL,Dallas Mavericks,Shawn Bradley,24,33,32,1060,10.5,22.8,0.46,0.0,0.2,0.0,10.5,22.7,0.46,3.5,5.4,0.64,5.2,9.3,14.5,1.6,0.9,4.5,3.6,5.8,24.5,,97,105
1997,7,DAL,Dallas Mavericks,Eric Montross,25,47,46,984,4.7,10.2,0.46,0.0,0.0,,4.7,10.2,0.46,0.5,1.9,0.29,3.6,9.3,12.9,1.8,0.5,1.9,2.8,8.2,10.0,,87,108
1997,7,DAL,Dallas Mavericks,Jamal Mashburn,24,37,21,975,7.7,20.8,0.37,2.3,7.2,0.32,5.4,13.5,0.4,4.0,6.1,0.65,1.5,4.8,6.4,5.1,1.9,0.3,3.2,3.8,21.8,,97,110
1997,7,DAL,Dallas Mavericks,Oliver Miller,26,42,0,836,4.9,9.9,0.49,0.0,0.1,0.0,4.9,9.9,0.5,1.8,3.4,0.53,5.3,9.7,15.0,3.7,2.2,3.2,4.5,8.6,11.6,,92,102
1997,7,DAL,Dallas Mavericks,Jason Kidd,23,22,22,791,5.1,13.8,0.37,1.4,4.4,0.32,3.7,9.4,0.39,3.1,4.7,0.67,2.0,4.1,6.1,13.6,3.1,0.5,4.5,2.9,14.8,,102,108
1997,7,DAL,Dallas Mavericks,Erick Strickland,23,28,15,759,7.2,18.2,0.4,2.0,6.5,0.3,5.3,11.6,0.45,4.6,5.7,0.81,1.5,4.9,6.4,4.8,1.9,0.4,4.7,5.3,21.1,,96,110
1997,7,DAL,Dallas Mavericks,Samaki Walker,20,43,12,602,7.4,16.7,0.44,0.0,0.1,0.0,7.4,16.7,0.45,4.3,6.6,0.65,4.2,9.0,13.2,1.5,1.3,2.0,3.5,6.4,19.2,,95,106
1997,7,DAL,Dallas Mavericks,Robert Pack,27,20,11,597,7.1,19.8,0.36,0.8,3.4,0.24,6.3,16.3,0.39,5.6,6.6,0.85,1.2,4.2,5.4,11.5,3.2,0.3,6.1,5.1,20.7,,93,107
1997,7,DAL,Dallas Mavericks,Sasha Danilovic,26,13,9,438,9.0,21.4,0.42,2.7,7.4,0.37,6.3,14.0,0.45,5.9,7.0,0.84,1.0,3.2,4.2,3.1,1.8,0.1,2.7,4.6,26.6,,108,111
1997,7,DAL,Dallas Mavericks,Sam Cassell,27,16,13,398,9.5,22.4,0.42,2.0,6.6,0.31,7.5,15.7,0.47,5.7,6.8,0.84,1.9,4.9,6.8,7.7,2.3,0.8,5.6,6.5,26.7,,101,108
1997,7,DAL,Dallas Mavericks,Greg Dreiling,34,40,3,389,4.7,10.3,0.46,0.1,0.1,1.0,4.6,10.1,0.45,1.5,3.7,0.41,2.6,7.9,10.5,1.5,1.1,1.0,1.2,9.0,11.1,,99,108
1997,7,DAL,Dallas Mavericks,Khalid Reeves,24,13,12,384,6.0,15.6,0.39,1.0,4.9,0.2,5.1,10.7,0.47,1.3,1.7,0.75,1.7,2.7,4.4,7.9,1.5,0.3,3.7,5.6,14.3,,93,112
1997,7,DAL,Dallas Mavericks,Martin Muursepp,22,32,0,321,8.2,19.7,0.42,0.5,3.4,0.15,7.7,16.3,0.47,6.4,9.4,0.68,5.5,4.9,10.4,2.9,2.0,1.7,2.5,9.2,23.3,,106,108
1997,7,DAL,Dallas Mavericks,Loren Meyer,24,19,16,259,7.1,16.2,0.44,0.2,0.4,0.5,6.9,15.8,0.43,1.9,2.5,0.75,2.9,7.3,10.2,1.5,1.2,0.6,5.6,10.8,16.2,,79,109
1997,7,DAL,Dallas Mavericks,Tony Dumas,24,18,0,227,6.4,18.3,0.35,0.7,5.7,0.12,5.7,12.6,0.45,3.6,5.5,0.65,0.7,2.6,3.3,5.2,2.4,0.2,3.6,8.6,17.1,,85,110
1997,7,DAL,Dallas Mavericks,Jamie Watson,24,10,6,211,5.1,12.0,0.43,0.8,2.3,0.33,4.3,9.7,0.45,0.5,1.0,0.5,3.6,3.8,7.4,5.9,2.8,0.5,3.8,4.6,11.5,,92,108
1997,7,DAL,Dallas Mavericks,Ed O'Bannon,24,19,0,175,5.2,22.2,0.24,0.3,3.1,0.1,4.9,19.1,0.26,3.4,3.7,0.92,2.8,8.3,11.1,3.4,1.5,0.6,1.8,5.9,14.2,,75,107
1997,7,DAL,Dallas Mavericks,Stacey King,30,6,0,70,4.6,11.6,0.4,0.0,0.0,,4.6,11.6,0.4,0.0,3.1,0.0,7.7,6.2,13.9,0.0,1.5,0.0,3.9,8.5,9.2,,75,110
1997,7,DAL,Dallas Mavericks,Stevin Smith,25,8,0,60,5.4,16.2,0.33,0.9,5.4,0.17,4.5,10.8,0.42,0.9,0.9,1.0,1.8,7.2,9.0,3.6,0.9,0.0,3.6,8.1,12.6,,78,110
1997,7,DAL,Dallas Mavericks,Fred Roberts,36,12,0,40,8.1,20.2,0.4,0.0,0.0,,8.1,20.2,0.4,13.5,18.9,0.71,2.7,10.8,13.5,0.0,0.0,1.3,6.7,2.7,29.7,,92,108
1997,7,DAL,Dallas Mavericks,Jason Sasser,23,2,0,7,7.7,30.8,0.25,0.0,7.7,0.0,7.7,23.1,0.33,0.0,0.0,,7.7,0.0,7.7,7.7,7.7,0.0,0.0,0.0,15.4,,81,102
