Season,Team ID,Team ABV,Team,AGE,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,PACE,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,DRB%,ARENA,ATTENDANCE,ATTENDANCE/G
1981,27,SAS,San Antonio Spurs,26.7,52.0,30.0,48,34,2.88,-0.7,2.18,108.5,105.7,2.8,102.9,0.37,0.01,0.55,0.49,15.4,37.5,0.28,68.0,HemisFair Arena,440553,
