PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Blue Edwards,30,82,82,2773,5.2,12.4,0.419,1.1,3.2,0.34299999999999997,4.1,9.2,0.446,2.0,2.7,0.755,1.3,3.2,4.5,2.8,1.5,0.6,2.2,3.2,13.5
Bryant Reeves,22,77,63,2460,5.9,12.8,0.457,0.0,0.0,0.0,5.9,12.8,0.45899999999999996,3.2,4.4,0.732,2.6,5.7,8.3,1.6,0.6,0.8,2.3,3.3,14.9
Greg Anthony,28,69,68,2096,5.6,13.4,0.415,1.5,4.7,0.332,4.0,8.8,0.45899999999999996,3.9,5.1,0.7709999999999999,0.5,2.5,3.0,8.2,2.0,0.2,2.7,2.4,16.6
Chris King,26,80,66,1930,4.7,10.9,0.42700000000000005,0.8,2.1,0.389,3.8,8.8,0.436,1.7,2.5,0.662,1.9,3.4,5.3,1.9,1.3,0.6,1.9,3.0,11.8
Byron Scott,34,80,0,1894,5.2,12.8,0.401,1.4,4.2,0.335,3.7,8.6,0.433,3.9,4.6,0.835,0.8,2.9,3.6,2.3,1.2,0.4,1.9,2.4,15.6
Anthony Avent,26,71,32,1586,4.1,10.6,0.384,0.0,0.0,,4.1,10.6,0.384,1.3,1.7,0.74,2.5,5.6,8.1,1.6,0.7,1.0,2.4,4.6,9.4
Eric Murdock,27,64,14,1480,5.4,12.7,0.42200000000000004,0.9,3.0,0.32,4.4,9.7,0.45399999999999996,2.6,3.2,0.809,0.5,3.3,3.8,7.1,3.1,0.2,2.9,3.0,14.2
Ashraf Amaya,24,54,34,1104,3.9,8.2,0.48,0.0,0.0,0.0,3.9,8.2,0.48200000000000004,3.2,4.9,0.6509999999999999,3.7,6.2,9.9,1.1,0.7,0.3,1.9,4.9,11.1
Gerald Wilkins,32,28,14,738,3.8,10.0,0.376,0.7,3.1,0.21899999999999997,3.1,6.9,0.447,1.0,1.1,0.87,1.1,2.1,3.2,3.3,1.1,0.1,1.8,2.7,9.2
Eric Mobley,25,34,1,611,4.2,7.7,0.55,0.1,0.1,0.5,4.2,7.6,0.55,2.2,4.9,0.446,3.0,4.5,7.5,1.3,0.8,1.4,2.9,4.8,10.7
Lawrence Moten,23,44,3,573,7.0,15.5,0.45299999999999996,1.1,3.5,0.327,5.9,12.1,0.49,3.1,4.7,0.653,2.3,1.6,3.8,3.1,1.8,0.5,2.8,3.4,18.3
Kenny Gattison,31,25,14,570,5.7,12.0,0.479,0.0,0.0,,5.7,12.0,0.479,3.0,4.9,0.603,2.2,5.0,7.2,0.9,0.6,0.7,2.5,4.7,14.5
Doug Edwards,25,31,0,519,2.2,6.3,0.35200000000000004,0.0,0.3,0.0,2.2,6.0,0.368,2.0,2.6,0.763,2.4,3.6,6.0,2.7,0.7,1.2,2.0,3.5,6.5
Antonio Harvey,25,18,6,410,3.4,8.3,0.41100000000000003,0.0,0.2,0.0,3.4,8.2,0.419,1.8,3.8,0.465,2.4,5.9,8.3,0.8,1.2,1.8,1.6,3.3,8.6
Benoit Benjamin,31,13,13,404,6.3,14.3,0.441,0.0,0.0,,6.3,14.3,0.441,3.5,5.0,0.696,2.8,6.4,9.2,1.4,0.9,1.3,3.0,3.6,16.1
Darrick Martin,24,24,0,402,5.3,11.7,0.45,0.4,2.0,0.22699999999999998,4.8,9.8,0.495,3.4,4.1,0.826,1.2,2.2,3.4,5.5,2.4,0.1,3.3,4.2,14.4
Rich Manning,25,29,0,311,5.7,13.1,0.434,0.0,0.1,0.0,5.7,13.0,0.43799999999999994,1.0,1.6,0.643,1.9,4.5,6.4,0.8,0.3,0.7,2.0,4.3,12.4
Cuonzo Martin,24,4,0,19,5.7,9.5,0.6,5.7,5.7,1.0,0.0,3.8,0.0,0.0,3.8,0.0,1.9,1.9,3.8,3.8,1.9,0.0,1.9,1.9,17.1
