PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jason Kidd,22,81,81,3034,5.8,15.3,0.381,1.6,4.7,0.336,4.3,10.6,0.401,2.7,3.9,0.6920000000000001,2.4,4.2,6.6,9.3,2.1,0.3,3.9,1.8,16.0
George McCloud,28,79,63,2846,6.7,16.2,0.414,3.3,8.6,0.379,3.5,7.6,0.45299999999999996,2.3,2.8,0.804,1.5,3.3,4.8,2.7,1.4,0.5,2.1,2.7,18.9
Jim Jackson,25,82,82,2820,7.3,16.7,0.435,1.5,4.3,0.363,5.7,12.4,0.45899999999999996,4.4,5.3,0.825,2.2,3.0,5.2,3.0,0.6,0.3,2.4,2.1,20.5
Popeye Jones,25,68,68,2322,5.1,11.4,0.446,0.2,0.6,0.359,4.9,10.8,0.451,1.6,2.1,0.767,4.0,7.4,11.4,2.0,0.8,0.4,1.7,4.1,11.9
Lorenzo Williams,26,65,61,1806,1.7,4.3,0.40700000000000003,0.0,0.0,0.0,1.7,4.2,0.408,0.5,1.4,0.34299999999999997,4.7,5.7,10.4,1.7,1.0,2.4,1.6,4.5,3.9
Tony Dumas,23,67,12,1284,7.7,18.4,0.418,2.1,5.8,0.35700000000000004,5.6,12.6,0.446,4.3,7.2,0.599,1.6,1.6,3.2,2.8,1.2,0.4,2.2,3.6,21.8
Loren Meyer,23,72,21,1266,4.1,9.4,0.439,0.1,0.3,0.273,4.0,9.1,0.445,2.0,2.9,0.6859999999999999,3.2,5.8,9.1,1.6,0.6,0.9,1.9,6.4,10.3
Lucious Harris,25,61,1,1016,6.5,14.1,0.461,1.7,4.4,0.376,4.8,9.6,0.5,2.4,3.1,0.782,1.5,2.9,4.3,2.8,1.2,0.1,1.6,2.0,17.0
Cherokee Parks,23,64,3,869,4.2,10.2,0.409,0.3,1.1,0.26899999999999996,3.9,9.2,0.425,1.7,2.6,0.6609999999999999,2.7,6.2,8.9,1.2,1.0,1.3,1.3,4.1,10.4
Scott Brooks,30,69,0,716,6.7,14.7,0.457,1.3,3.1,0.40299999999999997,5.5,11.6,0.47200000000000003,3.0,3.5,0.855,0.6,1.5,2.1,5.0,2.1,0.2,2.2,2.7,17.7
Jamal Mashburn,23,18,18,669,7.8,20.6,0.379,1.9,5.5,0.34299999999999997,5.9,15.1,0.391,5.2,7.2,0.7290000000000001,2.0,3.2,5.2,2.7,0.8,0.2,3.0,2.1,22.7
David Wood,31,37,0,642,3.8,8.6,0.435,1.1,3.3,0.322,2.7,5.3,0.505,1.6,2.2,0.725,2.4,5.1,7.5,1.5,0.9,0.5,1.1,6.6,10.2
Terry Davis,28,28,0,501,4.0,7.8,0.509,0.0,0.0,,4.0,7.8,0.509,1.9,3.4,0.574,3.1,5.3,8.4,1.5,0.7,0.3,1.8,4.7,9.8
Donald Hodge,26,13,0,113,2.9,7.6,0.375,0.0,0.0,,2.9,7.6,0.375,0.0,0.0,,2.9,4.1,7.0,1.3,0.3,2.5,0.6,8.3,5.7
Reggie Slater,25,3,0,26,6.9,15.2,0.455,0.0,0.0,,6.9,15.2,0.455,1.4,2.8,0.5,1.4,5.5,6.9,0.0,0.0,0.0,4.2,8.3,15.2
