Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,21.0,LAL,NBA,C,82.0,5.0,1611.0,8.5,17.0,0.499,0.0,0.2,0.0,8.5,16.8,0.504,4.7,6.7,0.708,5.2,10.7,15.8,2.3,2.4,3.5,3.4,7.4,21.7,,108.0,100.0
1991,22.0,LAL,NBA,C,82.0,81.0,2310.0,7.9,14.1,0.565,0.1,0.3,0.357,7.8,13.8,0.57,4.3,6.2,0.703,4.5,10.2,14.7,2.0,2.3,2.8,3.2,5.5,20.3,,114.0,99.0
1992,23.0,LAL,NBA,C,36.0,18.0,979.0,8.3,16.8,0.495,0.3,1.0,0.263,8.1,15.8,0.51,4.6,5.9,0.768,4.6,8.5,13.1,3.2,2.9,1.9,4.7,6.0,21.5,,103.0,104.0
1993,24.0,LAL,NBA,C,82.0,69.0,2525.0,7.8,16.2,0.485,0.4,1.5,0.28,7.4,14.7,0.505,4.6,6.7,0.689,4.3,10.1,14.4,4.6,2.5,2.8,4.2,6.1,20.8,,104.0,103.0
1994,25.0,LAL,NBA,C,79.0,73.0,2685.0,8.5,16.8,0.506,0.2,0.9,0.191,8.3,15.9,0.524,3.9,5.7,0.686,5.3,10.7,15.9,5.7,1.7,2.1,3.6,5.4,21.0,,110.0,105.0
1995,26.0,LAL,NBA,C,80.0,80.0,2807.0,8.7,17.2,0.507,0.2,1.0,0.189,8.5,16.2,0.525,5.3,6.9,0.777,4.7,10.2,14.9,5.9,2.0,3.1,3.7,5.5,22.9,,114.0,104.0
1996,27.0,LAL,NBA,C,79.0,79.0,2470.0,8.7,17.0,0.513,0.1,0.4,0.167,8.6,16.6,0.521,4.0,6.2,0.641,4.2,10.1,14.3,5.5,1.6,2.8,4.2,5.8,21.5,,106.0,103.0
1997,28.0,CHH,NBA,C,81.0,80.0,2840.0,8.0,16.2,0.494,0.2,0.9,0.234,7.8,15.3,0.509,3.4,4.9,0.683,4.6,9.2,13.8,5.7,2.0,3.4,3.7,5.3,19.5,,108.0,104.0
1998,29.0,CHH,NBA,C,64.0,41.0,1805.0,7.9,15.9,0.498,0.1,0.4,0.214,7.9,15.5,0.506,3.9,5.6,0.691,5.4,10.0,15.4,5.1,2.5,2.8,3.4,5.3,19.8,,110.0,100.0
1999,30.0,SAC,NBA,C,50.0,50.0,1761.0,7.4,15.8,0.47,0.3,1.2,0.256,7.1,14.6,0.488,5.1,7.2,0.702,4.0,10.3,14.2,6.1,1.2,1.4,3.7,4.7,20.3,,108.0,101.0
2001,32.0,SAC,NBA,C,81.0,81.0,2420.0,7.6,15.9,0.482,0.1,0.3,0.286,7.6,15.6,0.486,5.1,7.4,0.691,4.3,9.8,14.1,4.9,1.8,2.0,4.0,5.1,20.5,,105.0,97.0
2002,33.0,SAC,NBA,C,80.0,80.0,2420.0,7.0,14.9,0.472,0.1,0.3,0.231,7.0,14.6,0.477,4.3,7.1,0.615,4.3,9.7,13.9,6.2,1.6,2.0,3.3,4.8,18.4,,107.0,99.0
2003,34.0,SAC,NBA,C,80.0,80.0,2384.0,6.4,13.8,0.466,0.1,0.5,0.24,6.3,13.3,0.475,3.8,5.3,0.713,3.3,8.8,12.1,5.8,1.8,2.2,3.2,5.0,16.8,,105.0,97.0
2004,35.0,SAC,NBA,C,81.0,81.0,2317.0,7.0,14.9,0.47,0.0,0.3,0.154,7.0,14.6,0.476,3.8,5.8,0.654,3.0,7.3,10.3,9.6,1.3,1.7,3.9,5.0,17.9,,106.0,105.0
2005,36.0,LAL,NBA,C,15.0,0.0,130.0,5.3,12.6,0.419,0.0,0.0,,5.3,12.6,0.419,3.3,4.9,0.667,7.3,5.7,13.0,7.7,1.6,0.4,5.7,10.2,13.8,,97.0,112.0
