Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3206,18,2,25.2,2.75,7.05,0.39,0.9,2.6,0.35,1.85,4.45,0.42,0.45,2.0,2.85,0.7,1.35,4.35,5.7,1.6,0.7,0.55,1.25,3.05,8.35
