Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
95,87.0,3.0,197.71,3.61,10.17,0.36,1.37,4.63,0.3,2.24,5.53,0.41,1.87,2.91,0.64,0.57,1.91,2.51,4.54,1.77,0.29,2.13,4.81,10.44
