PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Richard Hamilton,30,4,4,38.5,5.3,14.8,0.35600000000000004,0.5,2.5,0.2,4.8,12.3,0.38799999999999996,0.373,2.3,2.5,0.9,0.5,2.3,2.8,5.0,1.3,0.3,2.5,3.0,13.3
Antonio McDyess,34,4,4,34.0,5.8,11.0,0.523,0.0,0.0,,5.8,11.0,0.523,0.523,1.5,1.5,1.0,1.5,7.0,8.5,0.5,0.5,0.8,1.3,4.3,13.0
Tayshaun Prince,28,4,4,32.3,1.8,6.8,0.259,0.3,1.3,0.2,1.5,5.5,0.273,0.278,0.0,0.0,,0.3,3.3,3.5,1.3,0.3,0.0,1.3,1.0,3.8
Rodney Stuckey,22,4,4,32.0,6.0,15.3,0.39299999999999996,0.0,2.0,0.0,6.0,13.3,0.45299999999999996,0.39299999999999996,3.0,3.5,0.857,0.5,1.8,2.3,5.3,0.0,0.0,1.5,2.3,15.0
Rasheed Wallace,34,4,4,30.5,2.8,7.5,0.36700000000000005,1.0,2.0,0.5,1.8,5.5,0.318,0.433,0.0,0.0,,0.5,5.8,6.3,0.8,0.5,0.3,0.8,3.0,6.5
Will Bynum,26,4,0,19.5,4.5,9.8,0.462,0.3,1.0,0.25,4.3,8.8,0.486,0.474,2.5,2.5,1.0,0.3,1.3,1.5,2.5,1.3,0.0,2.0,2.3,11.8
Arron Afflalo,23,4,0,16.5,2.5,5.3,0.47600000000000003,0.5,2.5,0.2,2.0,2.8,0.727,0.524,0.8,1.3,0.6,0.3,0.5,0.8,0.3,0.0,0.5,0.8,2.3,6.3
Kwame Brown,26,3,0,16.0,1.0,2.7,0.375,0.0,0.0,,1.0,2.7,0.375,0.375,1.0,1.3,0.75,2.0,3.0,5.0,0.0,0.0,1.0,1.0,4.0,3.0
Jason Maxiell,25,4,0,16.0,1.3,2.5,0.5,0.0,0.0,,1.3,2.5,0.5,0.5,1.3,2.3,0.556,1.8,1.5,3.3,0.5,0.3,0.3,0.3,1.3,3.8
Walter Herrmann,29,4,0,5.5,0.8,2.0,0.375,0.5,1.0,0.5,0.3,1.0,0.25,0.5,0.0,0.0,,0.3,0.0,0.3,0.5,0.3,0.0,0.0,0.8,2.0
Amir Johnson,21,3,0,4.3,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.3,0.0,1.0,0.7
