PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rashard Lewis,29,24,24,41.1,6.5,14.5,0.44799999999999995,2.2,5.5,0.39399999999999996,4.3,9.0,0.48100000000000004,0.523,3.8,4.8,0.784,1.2,5.2,6.4,2.9,1.0,0.5,2.1,2.1,19.0
Dwight Howard,23,23,23,39.3,7.0,11.7,0.601,0.0,0.1,0.0,7.0,11.6,0.605,0.601,6.3,9.9,0.636,4.3,11.0,15.3,1.9,0.9,2.6,2.9,4.4,20.3
Hedo Türkoğlu,29,24,24,38.9,5.3,12.3,0.42700000000000005,1.3,3.5,0.386,3.9,8.8,0.44299999999999995,0.48100000000000004,3.9,4.8,0.8170000000000001,0.4,4.2,4.5,4.8,0.8,0.2,2.7,3.3,15.8
Rafer Alston,32,23,23,32.2,4.6,12.1,0.38,1.6,4.9,0.319,3.0,7.2,0.42200000000000004,0.444,1.4,1.9,0.75,0.1,2.3,2.4,4.1,1.4,0.2,1.7,2.3,12.2
Courtney Lee,23,21,16,26.2,3.2,7.3,0.435,0.6,2.1,0.273,2.6,5.2,0.5,0.474,1.1,1.2,0.885,0.3,1.6,1.9,1.3,0.9,0.1,1.0,2.0,8.0
Mickaël Piétrus,26,24,0,25.8,3.5,7.3,0.483,1.5,4.0,0.385,2.0,3.3,0.603,0.589,2.0,2.7,0.723,0.8,1.8,2.6,0.6,0.8,0.5,0.9,3.2,10.5
J.J. Redick,24,16,8,20.4,1.9,5.2,0.373,1.3,3.3,0.40399999999999997,0.6,1.9,0.32299999999999995,0.5,0.8,0.9,0.929,0.1,1.1,1.2,1.9,0.5,0.1,0.4,1.6,6.0
Jameer Nelson,26,5,0,18.0,1.6,4.6,0.348,0.2,1.2,0.16699999999999998,1.4,3.4,0.41200000000000003,0.37,0.4,0.8,0.5,0.2,1.2,1.4,2.8,0.2,0.0,1.4,0.6,3.8
Anthony Johnson,34,19,1,14.7,1.7,4.5,0.376,0.5,1.6,0.3,1.2,2.9,0.418,0.429,0.5,0.9,0.5,0.4,1.0,1.4,2.1,0.6,0.0,0.6,1.5,4.3
Marcin Gortat,24,24,1,11.3,1.4,2.2,0.654,0.0,0.0,,1.4,2.2,0.654,0.654,0.4,0.7,0.625,0.8,2.4,3.2,0.1,0.4,0.6,0.5,1.6,3.3
Tony Battie,32,21,0,6.1,1.0,2.1,0.467,0.0,0.0,,1.0,2.1,0.467,0.467,0.1,0.2,0.6,0.3,0.6,1.0,0.1,0.0,0.1,0.1,0.6,2.1
Tyronn Lue,31,1,0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Adonal Foyle,33,2,0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0
Jeremy Richardson,24,1,0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
