Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,24,PHO,Phoenix Suns,Raja Bell,31,5,5,215,3.5,6.2,0.57,2.2,3.3,0.65,1.3,2.8,0.47,2.2,2.7,0.81,1.0,3.7,4.7,1.8,0.3,0.2,0.8,3.2,11.4
2008,24,PHO,Phoenix Suns,Amar'e Stoudemire,25,5,5,204,8.5,17.5,0.48,0.2,0.7,0.25,8.3,16.8,0.5,3.4,5.3,0.63,2.6,5.3,7.9,0.4,1.2,2.1,2.5,3.4,20.5
2008,24,PHO,Phoenix Suns,Steve Nash,33,5,5,183,6.3,13.8,0.46,1.2,3.9,0.3,5.1,9.8,0.52,2.2,2.4,0.92,0.2,2.6,2.8,7.7,0.4,0.2,2.4,2.0,15.9
2008,24,PHO,Phoenix Suns,Boris Diaw,25,5,2,178,7.1,12.9,0.55,0.0,1.4,0.0,7.1,11.5,0.61,0.6,1.2,0.5,1.4,4.2,5.7,4.7,0.6,0.8,2.2,4.4,14.8
2008,24,PHO,Phoenix Suns,Shaquille O'Neal,35,5,5,150,5.3,12.0,0.44,0.0,0.0,,5.3,12.0,0.44,7.7,15.4,0.5,3.1,7.9,11.0,1.2,1.2,3.1,2.2,5.0,18.2
2008,24,PHO,Phoenix Suns,Leandro Barbosa,25,5,1,143,4.8,13.8,0.34,1.0,4.5,0.22,3.8,9.3,0.4,2.5,2.8,0.91,0.5,4.5,5.0,2.3,0.8,0.0,1.0,2.5,13.1
2008,24,PHO,Phoenix Suns,Gordan Giriček,30,5,0,80,2.7,8.1,0.33,0.5,1.8,0.25,2.3,6.3,0.36,1.8,1.8,1.0,0.0,3.2,3.2,0.9,0.9,0.0,1.4,1.4,7.7
2008,24,PHO,Phoenix Suns,Grant Hill,35,3,2,68,2.6,5.8,0.46,0.0,0.0,,2.6,5.8,0.46,0.5,0.5,1.0,1.6,6.9,8.5,1.6,1.1,0.5,0.0,1.6,5.8
2008,24,PHO,Phoenix Suns,Brian Skinner,31,4,0,21,3.4,6.9,0.5,0.0,0.0,,3.4,6.9,0.5,6.9,13.7,0.5,0.0,5.1,5.1,0.0,0.0,5.1,0.0,6.9,13.7
2008,24,PHO,Phoenix Suns,D.J. Strawberry,22,1,0,5,0.0,28.8,0.0,0.0,7.2,0.0,0.0,21.6,0.0,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,0.0,7.2,0.0
2008,24,PHO,Phoenix Suns,Sean Marks,32,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,24,PHO,Phoenix Suns,Eric Piatkowski,37,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
