Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,22,ORL,Orlando Magic,Dwight Howard,22,10,10,421,6.2,10.6,0.58,0.0,0.0,,6.2,10.6,0.58,3.8,7.1,0.54,5.1,8.4,13.5,0.8,0.7,2.9,2.7,3.2,16.2
2008,22,ORL,Orlando Magic,Rashard Lewis,28,10,10,417,6.1,14.1,0.44,1.8,5.9,0.31,4.3,8.2,0.53,2.8,3.4,0.82,2.1,4.1,6.2,2.9,0.9,0.4,2.0,1.6,16.8
2008,22,ORL,Orlando Magic,Hedo Turkoglu,28,10,10,399,5.7,12.7,0.45,0.9,3.2,0.29,4.8,9.6,0.5,3.5,4.2,0.85,1.3,4.5,5.8,5.0,0.7,0.2,3.4,3.2,15.8
2008,22,ORL,Orlando Magic,Jameer Nelson,25,10,10,333,6.2,12.2,0.5,2.2,4.4,0.49,4.0,7.8,0.51,3.0,4.0,0.76,0.4,4.0,4.4,5.1,0.3,0.2,2.3,4.6,17.5
2008,22,ORL,Orlando Magic,Keith Bogans,27,10,0,293,3.1,8.4,0.37,1.8,5.5,0.33,1.2,2.8,0.44,1.0,1.4,0.73,0.5,4.7,5.2,1.4,0.5,0.0,0.9,3.2,9.0
2008,22,ORL,Orlando Magic,Maurice Evans,29,10,10,282,4.5,8.8,0.51,1.9,4.6,0.42,2.6,4.2,0.61,0.6,1.0,0.62,0.9,2.3,3.2,0.9,1.0,0.1,1.1,1.5,11.5
2008,22,ORL,Orlando Magic,Keyon Dooling,27,10,0,148,5.4,13.6,0.39,2.2,5.6,0.39,3.2,8.0,0.39,3.2,3.6,0.87,0.5,1.9,2.4,1.7,1.5,0.2,1.5,5.4,16.1
2008,22,ORL,Orlando Magic,Marcin Gortat,23,8,0,48,3.7,4.5,0.83,0.0,0.0,,3.7,4.5,0.83,0.0,0.0,,1.5,4.5,6.0,0.0,0.0,3.0,2.3,3.7,7.5
2008,22,ORL,Orlando Magic,Carlos Arroyo,28,4,0,30,2.4,4.8,0.5,0.0,1.2,0.0,2.4,3.6,0.67,2.4,2.4,1.0,0.0,2.4,2.4,4.8,0.0,0.0,3.6,4.8,7.2
2008,22,ORL,Orlando Magic,Adonal Foyle,32,3,0,11,3.3,9.8,0.33,0.0,0.0,,3.3,9.8,0.33,0.0,0.0,,0.0,9.8,9.8,0.0,0.0,0.0,6.5,3.3,6.5
2008,22,ORL,Orlando Magic,J.J. Redick,23,2,0,10,0.0,14.4,0.0,0.0,10.8,0.0,0.0,3.6,0.0,0.0,0.0,,0.0,3.6,3.6,0.0,0.0,0.0,0.0,3.6,0.0
2008,22,ORL,Orlando Magic,Pat Garrity,31,2,0,6,0.0,12.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,12.0,0.5,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0
2008,22,ORL,Orlando Magic,James Augustine,23,1,0,2,18.0,18.0,1.0,0.0,0.0,,18.0,18.0,1.0,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0
