Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,5,514,CHI,Chicago Bulls,Tyson Chandler,"October 2, 1982",19.0,NBA,C,71.0,31.0,1389.0,3.9,7.9,0.5,0.0,0.0,,3.9,7.9,0.5,3.5,5.8,0.6,3.0,5.9,8.9,1.4,0.7,2.4,2.6,4.6,11.3
2003,5,514,CHI,Chicago Bulls,Tyson Chandler,"October 2, 1982",20.0,NBA,C,75.0,68.0,1827.0,5.1,9.5,0.53,0.0,0.0,,5.1,9.5,0.53,3.5,5.7,0.61,3.3,6.8,10.1,1.5,0.7,2.1,2.7,4.3,13.6
2004,5,514,CHI,Chicago Bulls,Tyson Chandler,"October 2, 1982",21.0,NBA,PF,35.0,8.0,782.0,3.1,7.3,0.42,0.0,0.0,0.0,3.1,7.2,0.43,3.6,5.4,0.67,3.8,8.7,12.4,1.1,0.8,2.0,1.7,4.0,9.8
2005,5,514,CHI,Chicago Bulls,Tyson Chandler,"October 2, 1982",22.0,NBA,C,80.0,10.0,2189.0,3.4,6.9,0.49,0.0,0.0,0.0,3.4,6.9,0.5,3.7,5.5,0.67,4.3,8.5,12.7,1.1,1.1,2.3,1.9,4.4,10.5
2006,5,514,CHI,Chicago Bulls,Tyson Chandler,"October 2, 1982",23.0,NBA,C,79.0,50.0,2121.0,2.7,4.8,0.56,0.0,0.0,0.0,2.7,4.8,0.57,1.6,3.3,0.5,4.5,7.6,12.1,1.4,0.7,1.8,2.1,5.1,7.1
2007,19,514,NOK,New Orleans/Oklahoma City Hornets,Tyson Chandler,"October 2, 1982",24.0,NBA,C,73.0,73.0,2525.0,4.2,6.7,0.62,0.0,0.0,0.0,4.2,6.7,0.62,1.5,2.9,0.53,4.6,8.3,12.9,0.9,0.5,1.8,1.8,3.5,9.8
2008,19,514,NOH,New Orleans Hornets,Tyson Chandler,"October 2, 1982",25.0,NBA,C,79.0,79.0,2783.0,4.9,7.8,0.62,0.0,0.0,0.0,4.9,7.8,0.62,2.3,3.8,0.59,4.2,7.8,12.0,1.0,0.6,1.1,1.8,3.1,12.0
2009,19,514,NOH,New Orleans Hornets,Tyson Chandler,"October 2, 1982",26.0,NBA,C,45.0,45.0,1445.0,4.0,7.1,0.56,0.0,0.0,,4.0,7.1,0.56,1.9,3.3,0.58,4.1,5.7,9.8,0.5,0.4,1.4,1.7,3.6,9.9
2010,4,514,CHA,Charlotte Bobcats,Tyson Chandler,"October 2, 1982",27.0,NBA,C,51.0,27.0,1163.0,3.4,5.9,0.57,0.0,0.0,,3.4,5.9,0.57,3.6,4.9,0.73,3.5,6.4,9.9,0.5,0.5,1.7,2.8,4.3,10.3
2011,7,514,DAL,Dallas Mavericks,Tyson Chandler,"October 2, 1982",28.0,NBA,C,74.0,74.0,2059.0,4.7,7.1,0.65,0.0,0.0,,4.7,7.1,0.65,3.8,5.2,0.73,3.6,8.5,12.1,0.6,0.6,1.4,1.5,4.2,13.1
