Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,31,2298,TOT,Total After Trade,23.0,NBA,SG,78.0,,1512.0,10.7,22.4,0.48,0.1,0.3,0.44,10.6,22.1,0.48,5.4,6.2,0.87,2.3,3.4,5.7,3.1,1.0,0.2,3.6,4.8,26.9,,104.0,108.0
1980,30,2298,WSB,Washington Bullets,23.0,NBA,SG,50.0,,971.0,10.8,22.8,0.47,0.1,0.2,0.4,10.7,22.5,0.47,5.0,5.8,0.87,2.4,3.2,5.5,3.4,0.9,0.1,3.4,5.1,26.7,,105.0,109.0
1980,3,2298,NJN,New Jersey Nets,23.0,NBA,SG,28.0,,541.0,10.5,21.8,0.48,0.2,0.3,0.5,10.4,21.4,0.48,6.1,6.9,0.88,2.2,3.7,5.9,2.7,1.3,0.3,4.1,4.4,27.4,,104.0,106.0
1981,6,2298,CLE,Cleveland Cavaliers,24.0,NBA,SG,82.0,,2269.0,9.9,20.2,0.49,0.2,0.6,0.29,9.8,19.7,0.5,4.7,5.6,0.84,1.9,3.3,5.2,3.9,1.4,0.3,3.5,5.5,24.8,,107.0,111.0
1982,31,2298,TOT,Total After Trade,25.0,NBA,SG,81.0,9.0,1183.0,9.4,20.4,0.46,0.2,1.2,0.16,9.2,19.1,0.48,3.4,4.4,0.78,2.5,3.7,6.2,4.6,1.4,0.3,2.7,6.1,22.3,,105.0,112.0
1982,6,2298,CLE,Cleveland Cavaliers,25.0,NBA,SG,27.0,8.0,566.0,8.9,18.3,0.49,0.3,1.1,0.31,8.5,17.2,0.5,3.1,3.8,0.8,2.4,3.7,6.1,4.5,1.4,0.2,2.8,5.2,21.2,,107.0,114.0
1982,27,2298,SAS,San Antonio Spurs,25.0,NBA,SG,54.0,1.0,617.0,9.8,22.2,0.44,0.1,1.4,0.06,9.7,20.9,0.46,3.7,4.9,0.77,2.5,3.8,6.3,4.6,1.5,0.5,2.5,6.9,23.4,,104.0,110.0
1983,27,2298,SAS,San Antonio Spurs,26.0,NBA,SG,62.0,4.0,599.0,9.3,20.7,0.45,0.2,1.1,0.21,9.1,19.6,0.46,3.3,4.3,0.77,3.0,3.5,6.5,4.7,2.3,0.6,3.8,7.1,22.2,,100.0,107.0
1984,31,2298,TOT,Total After Trade,27.0,NBA,SG,13.0,0.0,87.0,6.1,19.3,0.31,1.1,2.8,0.4,5.0,16.6,0.3,2.2,2.2,1.0,1.1,5.0,6.1,6.1,0.6,0.0,3.3,6.1,15.5,,84.0,113.0
1984,27,2298,SAS,San Antonio Spurs,27.0,NBA,SG,3.0,0.0,11.0,8.2,16.4,0.5,4.1,4.1,1.0,4.1,12.3,0.33,8.2,8.2,1.0,0.0,8.2,8.2,8.2,0.0,0.0,4.1,4.1,28.7,,132.0,114.0
1984,7,2298,DAL,Dallas Mavericks,27.0,NBA,SG,10.0,0.0,76.0,5.7,19.8,0.29,0.6,2.6,0.25,5.1,17.2,0.3,1.3,1.3,1.0,1.3,4.5,5.7,5.7,0.6,0.0,3.2,6.4,13.4,,77.0,113.0
