Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,2,908,BOS,Boston Celtics,26.0,NBA,PF,5.0,,18.0,5.5,16.4,0.33,0.0,0.0,,5.5,16.4,0.33,5.5,8.2,0.67,8.2,5.5,13.7,0.0,0.0,8.2,5.5,2.7,16.4,,83.0,96.0
1981,2,908,BOS,Boston Celtics,27.0,NBA,C,8.0,,14.0,0.0,10.7,0.0,0.0,0.0,,0.0,10.7,0.0,7.2,10.7,0.67,3.6,10.7,14.3,3.6,3.6,0.0,0.0,10.7,7.2,,82.0,95.0
1982,2,908,BOS,Boston Celtics,28.0,NBA,C,5.0,,11.0,4.5,8.9,0.5,0.0,0.0,,4.5,8.9,0.5,4.5,8.9,0.5,8.9,0.0,8.9,0.0,0.0,4.5,0.0,0.0,13.4,,133.0,106.0
1984,20,908,NYK,New York Knicks,30.0,NBA,PF,2.0,,3.0,16.2,32.3,0.5,0.0,0.0,,16.2,32.3,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,,106.0,120.0
