PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alvin Robertson,24,81,78,2697,7.9,16.9,0.466,0.2,0.6,0.271,7.7,16.2,0.474,3.3,4.3,0.753,2.5,3.2,5.7,5.6,3.5,0.5,3.2,3.5,19.2
Dave Greenwood,29,79,78,2587,4.7,9.1,0.513,0.0,0.1,0.5,4.6,9.0,0.513,3.4,4.3,0.785,3.6,7.3,10.9,3.3,1.0,0.7,2.2,3.5,12.7
Artis Gilmore,37,82,74,2405,5.2,8.7,0.597,0.0,0.0,,5.2,8.7,0.597,3.6,5.3,0.68,2.8,5.9,8.7,2.2,0.6,1.4,2.7,3.5,14.0
Jon Sundvold,25,76,42,1765,7.4,15.3,0.486,1.0,3.0,0.336,6.4,12.3,0.523,1.4,1.7,0.833,0.4,1.6,2.0,6.4,0.7,0.0,2.0,2.2,17.3
Johnny Dawkins,23,81,14,1682,7.1,16.4,0.43700000000000006,0.3,1.0,0.298,6.8,15.3,0.446,3.3,4.1,0.8009999999999999,1.2,2.4,3.6,6.2,1.4,0.1,2.6,2.5,17.9
Walter Berry,22,56,45,1567,9.2,17.4,0.529,0.0,0.1,0.0,9.2,17.3,0.531,4.3,6.6,0.648,3.0,3.9,6.9,2.4,0.8,0.9,3.5,4.3,22.7
Johnny Moore,28,55,27,1234,5.8,13.1,0.442,0.6,2.3,0.278,5.1,10.8,0.47700000000000004,1.6,2.0,0.8,0.9,2.0,2.9,7.3,2.4,0.1,3.0,2.8,13.8
Mychal Thompson,32,49,6,1210,6.8,15.7,0.436,0.0,0.0,1.0,6.8,15.7,0.435,4.3,5.8,0.735,2.7,5.5,8.2,2.6,0.9,1.2,2.3,3.5,18.0
Larry Krystkowiak,22,68,2,1004,6.1,13.4,0.456,0.0,0.4,0.083,6.1,12.9,0.46799999999999997,3.9,5.3,0.743,2.8,5.8,8.6,3.0,0.8,0.4,2.4,5.1,16.2
Ed Nealy,26,60,7,980,3.1,7.1,0.43799999999999994,0.1,1.1,0.129,2.9,5.9,0.49700000000000005,1.9,2.5,0.7390000000000001,3.5,6.9,10.4,3.0,1.5,0.4,1.3,5.3,8.2
Mike Mitchell,31,40,18,922,8.1,18.7,0.435,0.0,0.1,0.5,8.1,18.6,0.435,3.6,4.4,0.821,1.5,2.5,4.0,1.5,0.7,0.4,2.0,2.7,19.9
Anthony Jones,24,49,3,744,5.8,14.0,0.41200000000000003,0.3,0.9,0.368,5.4,13.1,0.415,2.0,2.5,0.7879999999999999,1.9,2.7,4.6,3.2,1.5,0.9,1.8,3.3,13.8
Tyrone Corbin,24,31,15,732,5.6,13.0,0.428,0.0,0.0,,5.6,13.0,0.428,2.4,3.3,0.731,2.6,3.3,5.9,3.9,1.9,0.1,2.3,4.0,13.5
Kevin Duckworth,22,14,1,122,5.3,13.3,0.4,0.0,0.0,,5.3,13.3,0.4,2.7,4.1,0.643,3.8,5.3,9.1,1.8,1.5,0.9,1.2,8.0,13.3
Frank Brickowski,27,7,0,83,4.3,13.0,0.33299999999999996,0.0,1.7,0.0,4.3,11.3,0.385,4.3,4.8,0.909,3.5,4.8,8.2,2.2,2.6,0.9,3.0,5.6,13.0
Forrest McKenzie,23,6,0,42,6.0,24.0,0.25,0.9,1.7,0.5,5.1,22.3,0.231,1.7,1.7,1.0,1.7,4.3,6.0,0.9,0.9,0.0,2.6,7.7,14.6
Mike Brittain,23,6,0,29,5.0,11.2,0.444,0.0,0.0,,5.0,11.2,0.444,1.2,2.5,0.5,2.5,2.5,5.0,2.5,1.2,0.0,2.5,3.7,11.2
