PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tim McCormick,24,81,79,2817,5.0,9.2,0.545,0.0,0.1,0.0,5.0,9.1,0.5479999999999999,3.2,4.5,0.7190000000000001,2.3,5.5,7.8,1.5,0.5,0.8,2.0,3.5,13.2
Charles Barkley,23,68,62,2740,7.3,12.3,0.594,0.3,1.4,0.20199999999999999,7.0,10.9,0.643,5.6,7.4,0.7609999999999999,5.1,7.9,13.1,4.3,1.6,1.4,4.2,3.3,20.5
Maurice Cheeks,30,68,68,2624,5.7,10.8,0.527,0.1,0.2,0.235,5.6,10.6,0.5329999999999999,3.1,4.0,0.777,0.6,2.3,2.9,7.4,2.5,0.2,2.4,1.5,14.6
Roy Hinson,25,76,58,2489,5.7,11.9,0.478,0.0,0.0,0.0,5.7,11.9,0.478,3.9,5.2,0.758,2.2,4.9,7.1,0.9,0.7,2.3,2.2,4.1,15.3
Julius Erving,36,60,60,1918,7.5,16.0,0.47100000000000003,0.3,1.0,0.264,7.2,15.0,0.484,3.6,4.4,0.813,2.2,2.8,5.0,3.6,1.4,1.8,3.0,2.6,18.9
David Wingate,23,77,9,1612,5.8,13.4,0.43,0.3,1.2,0.25,5.5,12.3,0.447,3.3,4.5,0.741,1.6,1.9,3.5,3.5,2.1,0.4,2.9,3.8,15.2
Cliff Robinson,26,55,30,1586,7.7,16.5,0.46399999999999997,0.0,0.1,0.0,7.7,16.5,0.466,3.2,4.2,0.755,2.0,5.0,7.0,2.0,2.0,0.7,2.8,3.4,18.5
Andrew Toney,29,52,12,1058,6.7,14.9,0.451,0.7,2.3,0.32799999999999996,6.0,12.6,0.473,4.5,5.7,0.7959999999999999,0.5,2.3,2.9,6.4,0.6,0.3,3.8,2.7,18.7
Steve Colter,24,43,13,849,5.1,10.8,0.47100000000000003,0.2,0.3,0.5,4.9,10.5,0.47,2.1,2.9,0.721,0.6,2.2,2.8,4.9,1.6,0.3,1.6,2.6,12.4
Danny Vranes,28,58,6,817,2.6,6.1,0.428,0.0,0.2,0.2,2.6,5.9,0.436,0.9,2.0,0.467,2.2,4.2,6.4,1.3,1.5,1.1,1.1,5.6,6.2
Sedale Threatt,25,28,8,668,5.8,14.1,0.414,0.4,0.9,0.43799999999999994,5.4,13.2,0.41200000000000003,2.3,2.9,0.792,1.0,2.1,3.1,4.4,1.7,0.2,2.5,4.1,14.3
World B. Free,33,20,2,285,4.9,15.5,0.317,0.3,1.1,0.222,4.7,14.4,0.325,4.5,5.9,0.7659999999999999,0.6,1.8,2.4,3.8,0.6,0.5,2.3,3.3,14.7
Kenny Green,22,19,0,172,5.2,14.7,0.35700000000000004,0.0,0.0,,5.2,14.7,0.35700000000000004,2.9,4.0,0.737,1.3,4.6,5.9,1.5,0.8,0.4,3.1,1.7,13.4
Jeff Ruland,28,5,2,116,5.9,8.7,0.679,0.0,0.0,,5.9,8.7,0.679,2.8,3.7,0.75,3.7,5.0,8.7,3.1,0.0,1.2,3.1,4.0,14.6
Mark McNamara,27,11,1,113,4.5,9.6,0.467,0.0,0.0,,4.5,9.6,0.467,2.2,6.1,0.368,5.4,6.1,11.5,0.6,0.3,0.0,2.5,5.4,11.2
Jim Lampley,26,1,0,16,2.3,6.8,0.33299999999999996,0.0,0.0,,2.3,6.8,0.33299999999999996,2.3,4.5,0.5,2.3,9.0,11.3,0.0,2.3,0.0,2.3,0.0,6.8
