Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,23.0,SAC,NBA,PG,77.0,62.0,29.4,2.9,7.9,0.371,0.5,1.7,0.328,2.4,6.2,0.383,0.406,1.0,1.4,0.727,0.7,1.6,2.2,4.3,0.8,0.1,1.6,2.4,7.5
1998-99,24.0,ATL,NBA,PG,49.0,2.0,18.1,1.9,4.6,0.404,0.1,0.4,0.263,1.8,4.2,0.417,0.416,1.2,1.7,0.695,0.3,1.2,1.5,2.2,0.7,0.1,1.3,1.4,5.0
1999-00,25.0,TOT,NBA,PG,56.0,6.0,11.4,1.1,2.9,0.378,0.0,0.2,0.182,1.1,2.7,0.392,0.384,0.5,0.7,0.718,0.4,0.5,0.9,1.3,0.6,0.1,0.6,1.0,2.8
1999-00,25.0,ATL,NBA,PG,38.0,2.0,11.1,0.9,2.7,0.35,0.0,0.2,0.167,0.9,2.6,0.361,0.354,0.5,0.6,0.792,0.4,0.6,1.0,1.6,0.6,0.1,0.6,1.1,2.4
1999-00,25.0,ORL,NBA,PG,18.0,4.0,11.9,1.4,3.4,0.426,0.1,0.3,0.2,1.4,3.1,0.446,0.434,0.5,0.8,0.6,0.3,0.3,0.7,0.7,0.6,0.1,0.4,0.9,3.4
2000-01,26.0,TOT,NBA,PG,53.0,0.0,9.6,1.0,2.9,0.349,0.0,0.1,0.2,1.0,2.8,0.354,0.352,0.4,0.6,0.697,0.2,0.6,0.8,1.5,0.4,0.1,0.6,1.2,2.5
2000-01,26.0,ATL,NBA,PG,25.0,0.0,11.2,1.0,2.8,0.366,0.0,0.1,0.0,1.0,2.7,0.382,0.366,0.5,0.7,0.706,0.1,0.8,0.9,1.4,0.7,0.2,0.8,1.6,2.6
2000-01,26.0,CLE,NBA,PG,28.0,0.0,8.3,1.0,2.9,0.333,0.0,0.1,0.5,0.9,2.8,0.329,0.34,0.4,0.6,0.688,0.3,0.5,0.8,1.6,0.2,0.0,0.5,0.8,2.4
2001-02,27.0,NJN,NBA,SG,34.0,0.0,10.8,1.1,2.6,0.411,0.1,0.4,0.333,1.0,2.3,0.423,0.433,0.5,0.7,0.64,0.3,0.6,0.9,1.4,0.9,0.0,0.6,0.9,2.8
2002-03,28.0,NJN,NBA,PG,66.0,2.0,12.8,1.6,3.5,0.446,0.2,0.5,0.371,1.4,3.0,0.459,0.474,0.8,1.1,0.689,0.2,1.0,1.2,1.3,0.6,0.1,0.6,1.4,4.1
2003-04,29.0,IND,NBA,PG,73.0,7.0,21.9,2.3,5.6,0.406,0.6,1.7,0.336,1.7,4.0,0.436,0.456,1.0,1.3,0.798,0.4,1.4,1.8,2.8,0.9,0.1,1.0,1.9,6.2
2004-05,30.0,IND,NBA,PG,63.0,36.0,27.7,3.2,7.2,0.445,0.7,1.7,0.38,2.6,5.5,0.466,0.49,1.3,1.8,0.752,0.5,2.3,2.8,4.8,0.9,0.2,1.5,2.3,8.4
2005-06,31.0,IND,NBA,PG,75.0,53.0,26.4,3.6,8.0,0.443,0.7,2.1,0.329,2.9,6.0,0.482,0.485,1.4,1.9,0.752,0.4,1.8,2.2,4.3,0.8,0.3,1.5,1.8,9.2
2006-07,32.0,TOT,NBA,PG,67.0,17.0,19.4,2.1,5.1,0.414,0.4,1.1,0.342,1.7,4.0,0.433,0.45,0.7,0.9,0.754,0.3,1.2,1.5,3.0,0.5,0.0,1.1,1.8,5.3
2006-07,32.0,DAL,NBA,PG,40.0,0.0,14.1,1.5,3.7,0.411,0.3,0.7,0.379,1.2,2.9,0.419,0.449,0.5,0.7,0.724,0.3,0.9,1.2,2.0,0.4,0.0,0.8,1.7,3.8
2006-07,32.0,ATL,NBA,PG,27.0,17.0,27.4,3.0,7.3,0.416,0.5,1.6,0.318,2.5,5.7,0.444,0.452,0.9,1.2,0.781,0.3,1.6,2.0,4.6,0.6,0.1,1.7,1.9,7.5
2007-08,33.0,TOT,NBA,PG,69.0,52.0,22.2,2.2,5.1,0.437,0.6,1.3,0.452,1.6,3.8,0.431,0.496,0.5,0.6,0.814,0.3,1.7,2.0,3.8,0.8,0.1,1.2,1.7,5.6
2007-08,33.0,ATL,NBA,PG,42.0,41.0,26.7,2.7,6.4,0.431,0.6,1.5,0.429,2.1,4.9,0.431,0.481,0.6,0.8,0.813,0.4,1.9,2.3,4.8,1.0,0.2,1.2,2.0,6.7
2007-08,33.0,SAC,NBA,PG,27.0,11.0,15.2,1.5,3.3,0.455,0.6,1.1,0.5,0.9,2.1,0.431,0.54,0.3,0.4,0.818,0.2,1.3,1.4,2.2,0.4,0.0,1.3,1.1,3.9
2008-09,34.0,ORL,NBA,PG,80.0,12.0,18.5,1.9,4.8,0.404,0.7,1.7,0.391,1.3,3.1,0.411,0.472,0.8,1.0,0.753,0.4,1.5,1.8,2.5,0.6,0.1,1.0,1.4,5.3
2009-10,35.0,ORL,NBA,PG,31.0,0.0,13.1,1.6,3.6,0.441,0.4,1.3,0.333,1.2,2.3,0.5,0.5,0.6,0.6,0.95,0.3,1.3,1.5,2.0,0.4,0.0,0.8,1.0,4.2
