Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,21.0,MIN,NBA,PG,41.0,31.0,1404.0,3.6,10.0,0.357,0.8,2.4,0.34,2.7,7.6,0.363,3.2,4.0,0.803,0.5,3.8,4.4,8.6,2.3,0.2,3.4,2.5,11.2
2013,22.0,MIN,NBA,PG,57.0,47.0,1691.0,3.9,10.9,0.36,0.6,2.0,0.293,3.4,9.0,0.374,4.5,5.6,0.799,0.9,3.9,4.9,8.9,2.9,0.1,3.7,3.0,12.9
2014,23.0,MIN,NBA,PG,82.0,82.0,2638.0,3.5,9.1,0.381,0.6,1.8,0.331,2.9,7.3,0.393,3.1,3.9,0.802,0.8,3.8,4.7,9.6,2.6,0.2,3.0,3.0,10.7
2015,24.0,MIN,NBA,PG,22.0,22.0,692.0,4.1,11.4,0.356,0.7,2.7,0.255,3.4,8.7,0.387,3.0,3.7,0.803,1.0,5.5,6.5,10.0,2.0,0.1,3.3,3.1,11.8
2016,25.0,MIN,NBA,PG,76.0,76.0,2323.0,3.4,9.1,0.374,1.0,2.9,0.326,2.4,6.1,0.396,4.1,4.9,0.847,0.6,4.4,5.1,10.2,2.5,0.2,3.0,3.1,11.9
2017,26.0,MIN,NBA,PG,75.0,75.0,2469.0,3.8,9.5,0.402,0.9,2.9,0.306,2.9,6.6,0.443,3.7,4.2,0.891,1.0,3.5,4.4,9.9,1.9,0.1,2.8,2.9,12.2
2018,27.0,UTA,NBA,PG,77.0,77.0,2254.0,5.5,13.2,0.418,1.5,4.4,0.352,4.0,8.8,0.451,3.5,4.1,0.866,0.7,4.9,5.6,6.5,1.9,0.2,3.3,3.3,16.1
2019,28.0,UTA,NBA,PG,68.0,67.0,1899.0,5.6,13.8,0.404,1.5,4.8,0.311,4.1,9.0,0.454,3.7,4.3,0.855,0.6,4.0,4.6,7.9,1.7,0.2,3.4,3.4,16.4
2020,29.0,PHO,NBA,PG,65.0,65.0,2016.0,5.1,12.4,0.415,1.4,3.9,0.361,3.7,8.5,0.439,3.5,4.0,0.863,0.8,4.6,5.4,10.2,1.7,0.2,3.1,3.0,15.1
2021,30.0,MIN,NBA,PG,11.0,3.0,269.0,3.2,8.4,0.381,0.7,2.8,0.238,2.5,5.6,0.452,2.1,2.3,0.941,0.5,3.6,4.1,7.9,2.0,0.0,2.4,3.2,9.2
