Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2004,21,2449,SEA,Seattle Supersonics,22.0,NBA,PG,69.0,1114.0,13.1,0.5,0.23,0.23,3.7,7.7,5.7,23.9,2.5,0.5,17.2,19.3,,0.9,0.2,1.2,0.05,,-0.9,-0.6,-1.5,0.2
2005,21,2449,SEA,Seattle Supersonics,23.0,NBA,PG,82.0,2571.0,14.6,0.5,0.24,0.24,2.6,7.1,4.9,30.6,2.0,0.7,15.4,17.4,,4.3,1.0,5.4,0.1,,1.4,-0.7,0.7,1.8
2006,21,2449,SEA,Seattle Supersonics,24.0,NBA,PG,79.0,2625.0,16.0,0.51,0.19,0.28,2.1,8.8,5.4,32.3,2.5,0.6,15.3,18.1,,4.4,0.0,4.4,0.08,,1.1,-1.3,-0.2,1.2
2007,21,2449,SEA,Seattle Supersonics,25.0,NBA,PG,71.0,2091.0,13.7,0.51,0.2,0.23,1.6,7.9,4.7,28.2,2.1,0.7,16.9,20.0,,1.4,0.8,2.3,0.05,,-0.6,-0.9,-1.5,0.2
2008,21,2449,SEA,Seattle Supersonics,26.0,NBA,PG,61.0,1223.0,11.3,0.48,0.19,0.25,1.2,7.2,4.2,29.5,1.5,0.8,16.4,17.3,,0.3,0.6,0.9,0.04,,-2.4,-0.7,-3.1,-0.4
2009,17,2449,MIL,Milwaukee Bucks,27.0,NBA,PG,72.0,2033.0,12.9,0.5,0.25,0.25,1.8,11.3,6.3,28.2,2.3,0.7,15.7,18.0,,1.2,2.2,3.4,0.08,,-1.0,0.9,0.0,1.0
2010,17,2449,MIL,Milwaukee Bucks,28.0,NBA,PG,82.0,1759.0,17.7,0.57,0.26,0.2,1.5,8.1,4.6,31.9,1.6,0.3,12.4,22.0,,4.0,2.2,6.2,0.17,,1.7,0.5,2.2,1.8
2011,18,2449,MIN,Minnesota Timberwolves,29.0,NBA,PG,71.0,2159.0,15.0,0.57,0.27,0.2,1.9,8.6,5.1,28.1,2.1,0.4,17.6,17.8,,3.2,0.8,4.0,0.09,,0.7,-0.7,0.0,1.1
2012,18,2449,MIN,Minnesota Timberwolves,30.0,NBA,SG,53.0,1750.0,13.6,0.53,0.28,0.22,1.2,7.8,4.5,24.0,1.6,0.7,13.7,17.8,,2.4,0.9,3.3,0.09,,-0.6,0.2,-0.5,0.7
2013,18,2449,MIN,Minnesota Timberwolves,31.0,NBA,SG,82.0,2474.0,13.0,0.53,0.26,0.2,1.8,7.9,4.8,21.0,1.7,0.5,12.8,18.3,,2.6,1.8,4.3,0.08,,-1.0,0.2,-0.8,0.8
2014,31,2449,TOT,Total After Trade,32.0,NBA,PG,61.0,1141.0,9.0,0.45,0.33,0.08,2.2,7.6,4.8,24.3,1.5,0.6,16.3,16.1,,-0.3,0.4,0.1,0.0,,-3.2,-1.1,-4.4,-0.7
2014,17,2449,MIL,Milwaukee Bucks,32.0,NBA,PG,36.0,763.0,9.1,0.45,0.31,0.09,2.2,7.3,4.7,25.3,1.6,0.2,16.8,16.2,,-0.2,0.0,-0.1,-0.01,,-2.9,-1.5,-4.4,-0.5
2014,4,2449,CHA,Charlotte Bobcats,32.0,NBA,PG,25.0,378.0,8.6,0.45,0.37,0.06,2.4,8.1,5.2,22.4,1.2,1.3,15.3,16.0,,-0.2,0.4,0.2,0.03,,-4.0,-0.3,-4.2,-0.2
2015,22,2449,ORL,Orlando Magic,33.0,NBA,PG,47.0,683.0,10.0,0.51,0.36,0.12,1.3,10.1,5.6,21.0,1.5,0.5,17.0,14.8,,0.3,0.3,0.6,0.04,,-2.8,-0.5,-3.3,-0.2
