Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1991,31,2482,TOT,Total After Trade,23.0,NBA,SG,36.0,425.0,7.6,0.43,0.01,0.18,7.5,5.7,6.6,11.4,1.8,0.1,14.3,18.2,-0.4,0.2,-0.1,-0.02,-3.8,-0.9,-4.8,-0.3
1991,10,2482,GSW,Golden State Warriors,23.0,NBA,SG,24.0,170.0,6.6,0.43,0.0,0.25,9.7,5.2,7.5,8.5,2.5,0.3,19.6,19.2,-0.3,0.1,-0.2,-0.05,-4.7,-1.3,-6.0,-0.2
1991,30,2482,WSB,Washington Bullets,23.0,NBA,SG,12.0,255.0,8.3,0.43,0.01,0.13,6.0,6.0,6.0,13.4,1.4,0.0,10.3,17.5,-0.1,0.1,0.0,0.01,-3.3,-0.7,-4.0,-0.1
1992,2,2482,BOS,Boston Celtics,24.0,NBA,SG,1.0,6.0,-9.3,0.2,0.0,0.0,38.5,0.0,18.3,22.9,0.0,0.0,16.7,43.0,-0.1,0.0,-0.1,-0.43,-16.8,-9.1,-25.9,0.0
1993,30,2482,WSB,Washington Bullets,25.0,NBA,SG,4.0,33.0,12.0,0.41,0.06,0.31,3.3,7.0,5.1,13.9,1.5,1.8,5.2,24.7,0.0,0.0,0.0,-0.02,-1.5,-1.6,-3.1,0.0
1994,11,2482,HOU,Houston Rockets,26.0,NBA,SG,6.0,55.0,13.0,0.53,0.4,0.4,8.6,11.5,10.1,17.4,6.4,0.0,29.8,27.0,-0.1,0.1,0.0,-0.0,-5.0,2.2,-2.9,0.0
1998,15,2482,VAN,Vancouver Grizzlies,30.0,NBA,SF,6.0,41.0,15.8,0.43,0.32,0.1,5.6,28.0,16.8,4.0,5.1,0.0,9.1,23.7,0.0,0.1,0.0,0.03,-0.8,-1.6,-2.4,0.0
2001,31,2482,TOT,Total After Trade,33.0,NBA,"PG,SG",34.0,632.0,11.8,0.51,0.63,0.13,4.0,11.4,7.7,9.1,2.3,0.2,11.4,15.5,0.6,0.5,1.1,0.08,0.3,0.5,0.9,0.5
2001,6,2482,CLE,Cleveland Cavaliers,33.0,NBA,SG,1.0,1.0,-54.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,45.2,0.0,0.0,0.0,-1.52,-27.2,-11.1,-38.2,0.0
2001,1,2482,ATL,Atlanta Hawks,33.0,NBA,PG,33.0,631.0,11.9,0.51,0.63,0.13,4.0,11.4,7.7,9.2,2.3,0.2,11.0,15.5,0.6,0.5,1.1,0.08,0.4,0.6,1.0,0.5
2002,20,2482,NYK,New York Knicks,34.0,NBA,SG,2.0,10.0,3.8,0.38,0.5,0.0,0.0,23.2,11.6,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,-0.04,-6.2,-1.9,-8.1,0.0
