Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,21.0,HOU,NBA,PG,64.0,0.0,981.0,3.7,8.4,0.437,0.3,0.8,0.409,3.3,7.6,0.44,1.5,2.4,0.646,1.2,2.3,3.4,5.7,1.4,0.4,3.7,3.9,9.2
1998,22.0,ATL,NBA,PG,12.0,0.0,82.0,1.3,5.3,0.25,0.0,0.0,,1.3,5.3,0.25,1.8,2.2,0.8,0.4,2.2,2.6,2.2,3.1,0.9,2.6,2.6,4.4
1999,23.0,PHO,NBA,PG,1.0,0.0,22.0,8.2,13.1,0.625,0.0,0.0,,8.2,13.1,0.625,3.3,3.3,1.0,0.0,3.3,3.3,4.9,3.3,0.0,1.6,1.6,19.6
2001,25.0,GSW,NBA,PG,2.0,0.0,7.0,0.0,10.3,0.0,0.0,5.1,0.0,0.0,5.1,0.0,0.0,0.0,,0.0,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0
2002,26.0,SEA,NBA,PG,13.0,0.0,176.0,3.1,11.0,0.278,0.2,1.6,0.125,2.9,9.4,0.304,2.0,2.3,0.909,1.8,3.3,5.1,5.3,1.8,0.4,0.4,2.3,8.4
2003,27.0,NOH,NBA,PG,2.0,0.0,12.0,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,6.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0
2004,28.0,LAC,NBA,PG,4.0,0.0,48.0,1.5,7.5,0.2,0.0,2.3,0.0,1.5,5.2,0.286,3.0,4.5,0.667,1.5,3.7,5.2,3.0,1.5,0.0,3.0,5.2,6.0
2005,29.0,UTA,NBA,PG,17.0,4.0,227.0,3.5,8.2,0.423,0.8,1.3,0.625,2.7,7.0,0.386,2.4,2.7,0.882,0.5,1.4,1.9,7.1,1.9,0.3,2.2,4.4,10.1
2006,30.0,CHI,NBA,PG,5.0,0.0,22.0,0.0,3.3,0.0,0.0,0.0,,0.0,3.3,0.0,0.0,0.0,,1.6,4.9,6.5,1.6,1.6,0.0,1.6,9.8,0.0
2007,31.0,SEA,NBA,PG,4.0,0.0,26.0,0.0,4.2,0.0,0.0,0.0,,0.0,4.2,0.0,0.0,0.0,,1.4,0.0,1.4,5.5,0.0,0.0,1.4,2.8,0.0
