Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011,12,1019,IND,Indiana Pacers,Paul George,"May 2, 1990",20.0,NBA,SG,61.0,1265.0,13.0,0.54,0.35,0.26,3.3,16.3,9.8,8.3,2.5,1.5,13.7,17.8,0.5,1.9,2.4,0.09,-1.6,1.4,-0.1,0.6
2012,12,1019,IND,Indiana Pacers,Paul George,"May 2, 1990",21.0,NBA,SG,66.0,1958.0,16.5,0.56,0.37,0.28,3.2,17.9,10.6,13.6,2.9,1.5,14.0,19.3,2.8,3.2,6.0,0.15,1.4,2.1,3.4,2.7
2013,12,1019,IND,Indiana Pacers,Paul George,"May 2, 1990",22.0,NBA,SF,79.0,2972.0,16.8,0.53,0.4,0.23,3.4,19.0,11.3,19.6,2.6,1.3,15.2,23.5,2.7,6.3,9.0,0.14,1.5,2.3,3.8,4.4
2014,12,1019,IND,Indiana Pacers,Paul George,"May 2, 1990",23.0,NBA,SF,80.0,2898.0,20.1,0.56,0.37,0.34,2.6,17.7,10.5,17.9,2.7,0.6,12.5,28.3,4.4,6.4,10.8,0.18,2.7,2.1,4.9,5.0
2015,12,1019,IND,Indiana Pacers,Paul George,"May 2, 1990",24.0,NBA,SF,6.0,91.0,13.0,0.49,0.45,0.22,4.9,21.7,13.4,11.8,2.8,0.9,18.2,32.8,-0.2,0.2,0.0,-0.01,-2.3,0.1,-2.2,0.0
2016,12,1019,IND,Indiana Pacers,Paul George,"May 2, 1990",25.0,NBA,SF,81.0,2819.0,20.9,0.56,0.39,0.36,3.1,18.7,10.9,20.3,2.7,0.8,13.6,30.4,4.4,4.8,9.2,0.16,3.7,1.2,4.9,4.9
2017,12,1019,IND,Indiana Pacers,Paul George,"May 2, 1990",26.0,NBA,SF,75.0,2689.0,20.2,0.59,0.37,0.28,2.5,17.9,10.3,16.1,2.2,0.9,12.7,28.9,3.9,3.1,7.1,0.13,3.0,0.1,3.1,3.4
2018,21,1019,OKC,Oklahoma City Thunder,Paul George,"May 2, 1990",27.0,NBA,SF,79.0,2891.0,18.7,0.57,0.45,0.31,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,5.0,3.9,8.9,0.15,2.3,0.6,2.9,3.6
2019,21,1019,OKC,Oklahoma City Thunder,Paul George,"May 2, 1990",28.0,NBA,SF,77.0,2841.0,23.3,0.58,0.47,0.34,3.7,19.6,11.4,17.7,2.8,1.0,10.0,29.5,7.0,4.9,11.9,0.2,5.6,1.6,7.2,6.6
2020,13,1019,LAC,Los Angeles Clippers,Paul George,"May 2, 1990",29.0,NBA,SF,48.0,1419.0,21.1,0.59,0.49,0.28,1.8,17.7,10.0,21.1,2.3,1.2,12.5,29.6,2.5,2.3,4.8,0.16,3.8,1.1,4.9,2.5
2021,13,1019,LAC,Los Angeles Clippers,Paul George,"May 2, 1990",30.0,NBA,SF,21.0,707.0,23.0,0.66,0.47,0.25,2.3,18.0,10.3,25.8,1.7,1.3,16.2,28.6,1.9,0.8,2.7,0.18,5.6,-0.3,5.3,1.3
