Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2012,27,1571,SAS,San Antonio Spurs,20.0,NBA,PG,29.0,1.0,266.0,4.3,13.6,0.31,0.6,2.9,0.2,3.7,10.7,0.34,2.1,3.3,0.65,1.0,3.9,4.9,6.6,1.4,0.6,2.3,3.1,11.3,,88.0,106.0
2013,27,1571,SAS,San Antonio Spurs,21.0,NBA,PG,28.0,9.0,388.0,6.7,14.4,0.46,0.8,2.8,0.29,5.9,11.7,0.51,2.4,2.8,0.86,1.6,5.3,6.8,7.0,2.0,0.5,2.8,3.3,16.5,,107.0,103.0
2014,27,1571,SAS,San Antonio Spurs,22.0,NBA,SG,68.0,19.0,936.0,6.8,14.3,0.48,0.6,2.1,0.32,6.2,12.3,0.5,4.3,5.2,0.82,1.7,4.0,5.8,6.2,1.9,0.8,2.3,4.5,18.5,,115.0,104.0
2015,27,1571,SAS,San Antonio Spurs,23.0,NBA,PG,79.0,14.0,1444.0,7.3,14.6,0.5,0.6,1.6,0.36,6.8,13.0,0.52,3.7,5.1,0.73,1.6,5.2,6.8,6.7,1.6,0.6,2.4,3.7,19.0,,115.0,104.0
2016,28,1571,TOR,Toronto Raptors,24.0,NBA,SG,80.0,4.0,2046.0,6.5,14.8,0.44,0.8,2.8,0.27,5.7,12.0,0.48,3.4,4.4,0.76,1.0,4.3,5.3,6.3,1.6,0.5,2.6,3.3,17.1,,106.0,108.0
2017,28,1571,TOR,Toronto Raptors,25.0,NBA,PG,80.0,22.0,2003.0,7.6,16.7,0.45,1.2,3.4,0.36,6.4,13.3,0.48,2.4,3.1,0.77,1.3,4.7,5.9,6.7,1.7,0.3,2.7,3.5,18.7,,108.0,110.0
2018,12,1571,IND,Indiana Pacers,26.0,NBA,PG,82.0,17.0,2210.0,5.8,13.7,0.42,1.5,4.3,0.35,4.3,9.4,0.46,1.6,2.1,0.74,0.9,5.1,5.9,5.9,1.8,0.4,2.0,3.2,14.7,,106.0,110.0
2019,12,1571,IND,Indiana Pacers,27.0,NBA,PG,82.0,9.0,2063.0,5.4,13.0,0.41,1.3,4.1,0.32,4.1,8.9,0.45,0.7,1.0,0.7,0.9,5.7,6.6,7.6,2.2,0.5,1.9,3.1,12.7,,105.0,107.0
2020,26,1571,SAC,Sacramento Kings,28.0,NBA,PG,72.0,26.0,1759.0,4.7,11.4,0.42,1.5,4.4,0.35,3.2,7.0,0.46,1.7,1.9,0.86,1.2,4.0,5.2,6.9,1.5,0.6,2.2,3.7,12.6,,110.0,114.0
2021,26,1571,SAC,Sacramento Kings,29.0,NBA,PG,21.0,0.0,405.0,5.7,13.2,0.43,1.5,4.9,0.32,4.1,8.3,0.5,2.3,3.0,0.76,1.1,4.1,5.2,5.3,1.9,0.7,2.6,5.5,15.2,,105.0,119.0
