Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1992,25,1,POR,Portland Trail Blazers,31,Alaa Abdelnaby,PF,6-10,240,"June 24, 1968",EG,1,Duke
1992,25,26,POR,Portland Trail Blazers,9,Danny Ainge,SG,6-4,175,"March 17, 1959",US,10,BYU
1992,25,409,POR,Portland Trail Blazers,2,Mark Bryant,PF,6-9,245,"April 25, 1965",US,3,Seton Hall
1992,25,604,POR,Portland Trail Blazers,42,Wayne Cooper,C,6-10,220,"November 16, 1956",US,13,New Orleans
1992,25,786,POR,Portland Trail Blazers,22,Clyde Drexler,SG,6-7,210,"June 22, 1962",US,8,Houston
1992,25,791,POR,Portland Trail Blazers,0,Kevin Duckworth,C,7-0,275,"April 1, 1964",US,5,Eastern Illinois University
1992,25,1599,POR,Portland Trail Blazers,25,Jerome Kersey,SF,6-7,215,"June 26, 1962",US,7,Longwood University
1992,25,2232,POR,Portland Trail Blazers,14,Robert Pack,PG,6-2,180,"February 3, 1969",US,R,USC
1992,25,2341,POR,Portland Trail Blazers,30,Terry Porter,PG,6-3,195,"April 8, 1963",US,6,University of Wisconsin-Stevens Point
1992,25,2470,POR,Portland Trail Blazers,3,Clifford Robinson,SF,6-10,225,"December 16, 1966",US,2,UConn
1992,25,2777,POR,Portland Trail Blazers,12,Lamont Strothers,SG,6-4,190,"May 10, 1968",US,R,Christopher Newport University
1992,25,3079,POR,Portland Trail Blazers,8,Ennis Whatley,PG,6-3,177,"August 11, 1962",US,6,Alabama
1992,25,3129,POR,Portland Trail Blazers,52,Buck Williams,PF,6-8,215,"March 8, 1960",US,10,Maryland
1992,25,3254,POR,Portland Trail Blazers,21,Danny Young,PG,6-3,175,"July 26, 1962",US,7,Wake Forest
