Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1996,18,693,MIN,Minnesota Timberwolves,22.0,NBA,SF,57.0,0.0,571.0,4.9,13.4,0.37,0.4,1.2,0.31,4.6,12.2,0.38,6.7,10.4,0.64,5.0,6.2,11.2,4.2,3.6,2.0,6.1,8.3,16.9,,88.0,105.0
1997,23,693,PHI,Philadelphia 76Ers,23.0,NBA,SF,75.0,17.0,1705.0,7.4,15.8,0.47,0.7,2.7,0.26,6.7,13.1,0.51,3.3,5.0,0.67,4.1,5.5,9.5,4.0,2.5,0.9,3.5,6.8,18.9,,105.0,110.0
1998,23,693,PHI,Philadelphia 76Ers,24.0,NBA,SF,71.0,12.0,906.0,6.4,14.3,0.45,0.0,0.4,0.0,6.4,13.9,0.46,3.7,5.9,0.63,3.7,5.5,9.3,4.3,2.9,1.1,5.3,5.6,16.5,,89.0,104.0
1999,16,693,MIA,Miami Heat,25.0,NBA,SF,4.0,1.0,35.0,3.2,9.7,0.33,0.0,0.0,,3.2,9.7,0.33,8.1,9.7,0.83,3.2,8.1,11.3,1.6,1.6,0.0,11.3,19.4,14.6,,67.0,98.0
