Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,6,1428,CLE,Cleveland Cavaliers,19.0,NBA,SG,79.0,3122.0,18.3,0.49,0.14,0.31,3.5,11.8,7.6,27.8,2.2,1.3,13.9,28.2,2.4,2.6,5.1,0.08,2.3,-0.6,1.7,2.9
2005,6,1428,CLE,Cleveland Cavaliers,20.0,NBA,SF,80.0,3388.0,25.7,0.55,0.18,0.38,3.8,17.0,10.2,32.9,2.8,1.1,11.8,29.7,9.7,4.6,14.3,0.2,7.0,1.7,8.6,9.1
2006,6,1428,CLE,Cleveland Cavaliers,21.0,NBA,SF,79.0,3361.0,28.1,0.57,0.21,0.45,2.6,17.1,9.8,32.8,2.0,1.5,10.7,33.6,12.0,4.3,16.3,0.23,7.5,1.6,9.1,9.4
2007,6,1428,CLE,Cleveland Cavaliers,22.0,NBA,SF,78.0,3190.0,24.5,0.55,0.19,0.43,3.0,16.6,9.6,29.1,2.1,1.3,11.5,31.0,8.0,5.7,13.7,0.21,5.9,2.2,8.1,8.1
2008,6,1428,CLE,Cleveland Cavaliers,23.0,NBA,SF,75.0,3027.0,29.1,0.57,0.22,0.47,4.9,17.8,11.1,37.3,2.4,2.1,11.4,33.5,10.7,4.6,15.2,0.24,8.2,2.6,10.9,9.8
2009,6,1428,CLE,Cleveland Cavaliers,24.0,NBA,SF,81.0,3054.0,31.7,0.59,0.24,0.47,4.3,19.0,11.9,38.0,2.4,2.4,11.0,33.8,13.7,6.5,20.3,0.32,9.5,3.7,13.2,11.8
2010,6,1428,CLE,Cleveland Cavaliers,25.0,NBA,SF,76.0,2966.0,31.1,0.6,0.25,0.51,3.0,18.5,11.1,41.8,2.2,2.0,12.3,33.5,13.3,5.2,18.5,0.3,9.1,2.8,11.8,10.3
2011,16,1428,MIA,Miami Heat,26.0,NBA,SF,79.0,3063.0,27.3,0.59,0.19,0.45,3.3,18.7,11.4,34.9,2.1,1.3,13.8,31.5,10.3,5.3,15.6,0.24,6.3,1.8,8.1,7.8
2012,16,1428,MIA,Miami Heat,27.0,NBA,SF,62.0,2326.0,30.7,0.6,0.13,0.43,5.0,19.7,12.6,33.6,2.6,1.7,13.3,32.0,10.0,4.5,14.5,0.3,8.2,2.7,10.9,7.6
2013,16,1428,MIA,Miami Heat,28.0,NBA,PF,76.0,2877.0,31.6,0.64,0.19,0.4,4.4,20.8,13.1,36.4,2.4,1.9,12.4,30.2,14.6,4.7,19.3,0.32,9.3,2.4,11.7,9.9
2014,16,1428,MIA,Miami Heat,29.0,NBA,PF,77.0,2902.0,29.3,0.65,0.23,0.43,3.6,18.9,11.5,32.0,2.2,0.8,14.4,31.0,12.3,3.7,15.9,0.26,7.8,1.1,8.8,7.9
2015,6,1428,CLE,Cleveland Cavaliers,30.0,NBA,SF,69.0,2493.0,25.9,0.58,0.26,0.41,2.4,16.6,9.6,38.6,2.3,1.6,15.3,32.3,7.4,2.9,10.4,0.2,6.1,1.0,7.1,5.7
2016,6,1428,CLE,Cleveland Cavaliers,31.0,NBA,SF,76.0,2709.0,27.5,0.59,0.2,0.35,4.7,18.8,11.8,36.0,2.0,1.5,13.2,31.4,9.6,4.0,13.6,0.24,7.0,2.0,9.0,7.5
2017,6,1428,CLE,Cleveland Cavaliers,32.0,NBA,SF,74.0,2794.0,27.0,0.62,0.25,0.4,4.0,20.7,12.6,41.3,1.6,1.3,16.1,30.0,9.8,3.0,12.9,0.22,6.4,1.2,7.6,6.7
2018,6,1428,CLE,Cleveland Cavaliers,33.0,NBA,PF,82.0,3026.0,28.6,0.62,0.26,0.34,3.7,22.3,13.1,44.4,1.9,2.0,16.1,31.6,11.0,3.0,14.0,0.22,7.3,1.4,8.7,8.2
2019,14,1428,LAL,Los Angeles Lakers,34.0,NBA,SF,55.0,1937.0,25.6,0.59,0.3,0.38,3.1,21.3,12.4,39.4,1.7,1.4,13.3,31.6,4.7,2.6,7.2,0.18,6.4,1.7,8.0,4.9
2020,14,1428,LAL,Los Angeles Lakers,35.0,NBA,PG,67.0,2316.0,25.5,0.58,0.33,0.29,3.2,21.5,12.4,49.1,1.6,1.4,15.1,31.5,6.2,3.6,9.8,0.2,6.6,1.8,8.4,6.1
2021,14,1428,LAL,Los Angeles Lakers,36.0,NBA,PG,23.0,773.0,24.6,0.6,0.36,0.31,2.2,22.9,12.9,37.9,1.3,1.2,14.2,31.4,2.0,1.4,3.4,0.21,6.4,1.1,7.5,1.9
