Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
152,LaMelo Ball,2001-08-22,41,21,1174,9.7,21.5,0.45,3.3,8.8,0.37,6.4,12.7,0.5,4.0,5.0,0.8,2.2,7.6,9.8,10.3,2.7,0.6,4.7,4.8,26.7,111.0,111.0
