Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2002,16,52,MIA,Miami Heat,23.0,NBA,PF,12.0,2.0,161.0,7.5,17.4,0.43,0.0,0.3,0.0,7.5,17.1,0.44,2.7,3.4,0.8,5.1,7.8,13.0,1.7,1.0,2.7,0.7,5.5,17.7,,108.0,99.0
2003,16,52,MIA,Miami Heat,24.0,NBA,PF,80.0,73.0,2318.0,7.9,18.6,0.42,0.0,0.1,0.0,7.9,18.5,0.43,2.3,2.9,0.8,3.2,6.9,10.0,1.3,0.9,1.8,3.0,5.5,18.1,,89.0,103.0
2004,16,52,MIA,Miami Heat,25.0,NBA,PF,45.0,6.0,616.0,7.4,17.5,0.42,0.0,0.0,,7.4,17.5,0.42,2.2,2.9,0.76,3.7,6.8,10.5,1.4,1.1,2.5,2.4,7.2,16.9,,93.0,101.0
2005,31,52,TOT,Total After Trade,26.0,NBA,PF,36.0,1.0,519.0,8.5,17.9,0.48,0.0,0.0,,8.5,17.9,0.48,2.6,2.8,0.93,4.0,6.0,10.0,1.8,0.9,2.2,1.8,5.4,19.6,,108.0,106.0
2005,16,52,MIA,Miami Heat,26.0,NBA,PF,14.0,0.0,248.0,7.5,16.2,0.46,0.0,0.0,,7.5,16.2,0.46,2.8,3.0,0.93,5.1,6.0,11.1,2.3,0.9,2.3,2.3,6.2,17.7,,107.0,104.0
2005,4,52,CHA,Charlotte Bobcats,26.0,NBA,PF,22.0,1.0,271.0,9.4,19.4,0.48,0.0,0.0,,9.4,19.4,0.48,2.5,2.7,0.93,3.1,6.0,9.0,1.3,1.0,2.1,1.3,4.6,21.3,,108.0,109.0
2006,5,52,CHI,Charlotte Bobcats,27.0,NBA,PF,54.0,20.0,701.0,8.9,18.2,0.49,0.1,0.1,1.0,8.8,18.1,0.49,1.7,2.8,0.6,3.2,7.1,10.3,1.5,1.0,1.2,2.5,6.8,19.6,,98.0,104.0
2007,5,52,CHI,Charlotte Bobcats,28.0,NBA,PF,60.0,1.0,638.0,8.6,20.7,0.42,0.0,0.1,0.0,8.6,20.6,0.42,2.2,2.7,0.82,3.4,6.2,9.6,1.3,1.4,1.3,1.7,6.8,19.4,,96.0,100.0
2008,31,52,TOT,Total After Trade,29.0,NBA,PF,73.0,16.0,1096.0,7.5,15.7,0.48,0.0,0.1,0.5,7.5,15.6,0.48,1.1,1.2,0.92,3.2,6.3,9.4,2.1,0.9,1.5,2.2,7.2,16.3,,100.0,109.0
2008,3,52,NJN,New Jersey Nets,29.0,NBA,PF,48.0,12.0,763.0,8.5,17.9,0.48,0.1,0.1,0.5,8.5,17.8,0.48,0.8,0.9,0.92,2.9,5.9,8.8,2.0,1.0,1.4,2.2,6.1,17.9,,97.0,110.0
2008,7,52,DAL,Dallas Mavericks,29.0,NBA,PF,25.0,4.0,333.0,5.3,10.6,0.5,0.0,0.0,,5.3,10.6,0.5,1.8,1.9,0.92,3.8,7.0,10.9,2.4,0.6,1.6,2.1,9.6,12.3,,110.0,107.0
2009,17,52,MIL,Milwaukee Bucks,30.0,NBA,PF,49.0,3.0,579.0,6.5,15.2,0.43,0.0,0.1,0.0,6.5,15.1,0.43,0.9,1.9,0.48,3.1,6.1,9.2,3.1,0.6,1.1,1.8,8.0,14.0,,96.0,110.0
2010,8,52,DEN,Denver Nuggets,31.0,NBA,PF,51.0,3.0,456.0,5.1,12.9,0.4,0.1,0.7,0.17,5.0,12.2,0.41,1.3,1.4,0.92,4.0,5.1,9.1,1.8,1.2,0.6,2.4,7.6,11.7,,93.0,110.0
2011,22,52,ORL,Orlando Magic,32.0,NBA,PF,18.0,0.0,178.0,3.3,9.2,0.36,0.0,0.0,,3.3,9.2,0.36,0.3,0.6,0.5,3.5,5.9,9.5,1.2,0.3,1.2,0.9,8.9,6.8,,92.0,105.0
