Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1995,23.0,LAL,NBA,PF,4.0,0.0,15.0,0.0,7.3,0.0,0.0,0.0,,0.0,7.3,0.0,0.0,0.0,,7.3,14.5,21.8,3.6,3.6,0.0,3.6,7.3,0.0,,51.0,96.0
1998,26.0,ATL,NBA,PF,4.0,0.0,33.0,5.2,13.9,0.375,0.0,0.0,,5.2,13.9,0.375,3.5,3.5,1.0,8.7,7.0,15.7,1.7,3.5,1.7,5.2,8.7,13.9,,91.0,98.0
