Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,6,2491,CLE,Cleveland Cavaliers,30.0,NBA,C,82.0,,2670.0,6.6,12.7,0.52,0.0,0.0,0.0,6.6,12.6,0.52,3.7,4.4,0.84,3.0,5.8,8.9,2.6,0.7,0.7,1.9,2.8,16.9
1981,31,2491,TOT,Total After Trade,31.0,NBA,C,84.0,,2116.0,5.6,12.6,0.45,0.0,0.0,,5.6,12.6,0.45,3.4,4.2,0.81,2.7,5.8,8.5,2.9,0.6,0.6,1.4,2.9,14.6
1981,6,2491,CLE,Cleveland Cavaliers,31.0,NBA,C,11.0,,372.0,3.6,9.5,0.38,0.0,0.0,,3.6,9.5,0.38,2.8,3.5,0.81,2.6,5.6,8.2,4.3,0.7,0.6,1.4,2.0,10.0
1981,8,2491,DEN,Denver Nuggets,31.0,NBA,C,73.0,,1744.0,6.0,13.3,0.46,0.0,0.0,,6.0,13.3,0.46,3.5,4.4,0.81,2.7,5.9,8.5,2.7,0.6,0.6,1.4,3.1,15.6
1982,8,2491,DEN,Denver Nuggets,32.0,NBA,C,12.0,0.0,257.0,6.7,14.8,0.45,0.0,0.0,,6.7,14.8,0.45,6.7,7.7,0.87,2.0,6.9,8.8,4.5,0.4,0.6,1.8,4.1,20.2
1983,8,2491,DEN,Denver Nuggets,33.0,NBA,C,61.0,0.0,711.0,4.9,12.7,0.38,0.0,0.1,0.0,4.9,12.7,0.38,4.7,6.0,0.78,1.7,5.9,7.6,2.7,0.5,0.5,2.3,3.1,14.4
1984,31,2491,TOT,Total After Trade,34.0,NBA,C,31.0,0.0,340.0,3.7,10.2,0.36,0.0,0.0,,3.7,10.2,0.36,2.3,2.8,0.85,1.6,4.6,6.1,2.1,0.3,0.2,1.3,3.8,9.7
1984,8,2491,DEN,Denver Nuggets,34.0,NBA,C,19.0,0.0,141.0,3.3,10.2,0.32,0.0,0.0,,3.3,10.2,0.32,2.8,3.3,0.85,0.3,5.1,5.4,3.3,0.0,0.3,2.8,3.3,9.4
1984,27,2491,SAS,San Antonio Spurs,34.0,NBA,C,4.0,0.0,37.0,3.9,7.8,0.5,0.0,0.0,,3.9,7.8,0.5,0.0,0.0,,1.9,5.8,7.8,1.0,0.0,0.0,1.0,7.8,7.8
1984,26,2491,KCK,Kansas City Kings,34.0,NBA,C,8.0,0.0,162.0,4.0,10.7,0.38,0.0,0.0,,4.0,10.7,0.38,2.4,2.9,0.85,2.7,3.8,6.4,1.3,0.7,0.2,0.0,3.3,10.4
