Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2014,4,21,CHA,Charlotte Bobcats,4,Jeff Adrien,PF,6-7,245,"February 10, 1986",US,3,UConn
2014,4,249,CHA,Charlotte Bobcats,0,Bismack Biyombo,C,6-8,255,"August 28, 1992",CD,2,
2014,4,773,CHA,Charlotte Bobcats,55,Chris Douglas-Roberts,SF,6-7,200,"January 8, 1987",US,4,Memphis
2014,4,1061,CHA,Charlotte Bobcats,8,Ben Gordon,SG,6-3,200,"April 4, 1983",GB,9,UConn
2014,4,1159,CHA,Charlotte Bobcats,41,Justin Hamilton,C,7-0,260,"April 1, 1990",US,R,"Iowa State, LSU"
2014,4,1252,CHA,Charlotte Bobcats,9,Gerald Henderson,SG,6-5,215,"December 9, 1987",US,4,Duke
2014,4,1440,CHA,Charlotte Bobcats,25,Al Jefferson,C,6-10,289,"January 4, 1985",US,9,
2014,4,1607,CHA,Charlotte Bobcats,14,Michael Kidd-Gilchrist,SF,6-6,232,"September 26, 1993",US,1,Kentucky
2014,4,1959,CHA,Charlotte Bobcats,11,Josh McRoberts,PF,6-10,240,"February 28, 1987",US,6,Duke
2014,4,2120,CHA,Charlotte Bobcats,12,Gary Neal,SG,6-4,210,"October 3, 1984",US,3,"La Salle, Towson University"
2014,4,2241,CHA,Charlotte Bobcats,5,Jannero Pargo,PG,6-1,175,"October 22, 1979",US,9,Arkansas
2014,4,2449,CHA,Charlotte Bobcats,13,Luke Ridnour,PG,6-2,175,"February 13, 1981",US,10,Oregon
2014,4,2598,CHA,Charlotte Bobcats,7,Ramon Sessions,PG,6-3,190,"April 11, 1986",US,6,Nevada
2014,4,2718,CHA,Charlotte Bobcats,31,James Southerland,SF,6-8,215,"April 28, 1990",US,R,Syracuse
2014,4,2814,CHA,Charlotte Bobcats,44,Jeffery Taylor,SF,6-7,225,"May 23, 1989",SE,1,Vanderbilt
2014,4,2891,CHA,Charlotte Bobcats,43,Anthony Tolliver,PF,6-8,240,"June 1, 1985",US,5,Creighton
2014,4,3002,CHA,Charlotte Bobcats,15,Kemba Walker,PG,6-0,184,"May 8, 1990",US,2,UConn
2014,4,3085,CHA,Charlotte Bobcats,8,D.J. White,PF,6-9,251,"August 31, 1986",US,5,Indiana
2014,4,3266,CHA,Charlotte Bobcats,40,Cody Zeller,C,6-11,240,"October 5, 1992",US,R,Indiana
