PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Paul Pressey,27,14,14,530,6.9,14.2,0.484,0.5,1.6,0.33299999999999996,6.3,12.6,0.504,6.1,8.0,0.7609999999999999,1.7,3.7,5.4,10.0,1.6,1.2,4.5,4.3,20.4,,111,114
Terry Cummings,24,14,14,510,12.2,23.8,0.514,0.0,0.0,,12.2,23.8,0.514,4.0,5.8,0.6940000000000001,3.1,9.9,13.0,4.0,1.9,1.5,3.7,4.9,28.5,,107,109
Craig Hodges,25,14,14,460,7.7,15.1,0.51,1.5,3.2,0.452,6.3,11.9,0.526,2.8,3.5,0.794,0.9,1.7,2.6,6.6,3.3,0.2,2.5,4.6,19.7,,118,113
Alton Lister,27,14,1,335,9.5,14.8,0.6409999999999999,0.0,0.1,0.0,9.5,14.6,0.647,5.0,8.3,0.603,5.3,8.5,13.8,1.7,1.0,3.2,3.0,8.0,23.9,,122,110
Sidney Moncrief,28,9,9,327,7.6,17.9,0.426,0.6,2.1,0.28600000000000003,7.0,15.9,0.444,6.5,9.3,0.698,2.2,3.8,6.0,6.5,0.7,0.7,3.1,4.4,22.3,,107,116
Ricky Pierce,26,13,0,322,7.8,16.9,0.46,0.0,0.3,0.0,7.8,16.6,0.46799999999999997,6.0,6.7,0.889,3.0,2.4,5.4,3.0,1.2,0.4,2.2,6.3,21.5,,114,116
Randy Breuer,25,14,14,318,6.9,13.0,0.535,0.0,0.0,,6.9,13.0,0.535,3.9,5.7,0.684,3.0,6.0,9.1,1.7,1.7,2.7,2.0,5.7,17.8,,115,111
Kenny Fields,23,12,4,158,11.5,21.0,0.551,0.3,0.9,0.33299999999999996,11.2,20.1,0.561,3.6,7.0,0.522,2.1,6.4,8.5,3.0,2.4,0.0,4.9,7.0,27.0,,100,111
Charles Davis,27,12,0,145,7.0,19.2,0.36200000000000004,0.0,0.3,0.0,7.0,18.9,0.368,6.0,6.6,0.9,3.0,5.3,8.3,2.0,1.3,0.0,4.0,9.3,19.9,,91,114
Mike Glenn,30,10,0,114,5.5,15.2,0.361,0.0,0.4,0.0,5.5,14.7,0.371,4.2,5.1,0.833,1.3,3.4,4.6,3.4,0.4,0.0,2.1,2.5,15.2,,95,118
Paul Mokeski,29,14,0,101,6.7,12.8,0.519,0.0,0.0,,6.7,12.8,0.519,2.9,4.3,0.667,2.4,9.0,11.4,3.8,2.9,1.4,3.3,12.8,16.2,,103,107
Jerry Reynolds,23,7,0,40,8.4,20.4,0.41200000000000003,0.0,1.2,0.0,8.4,19.2,0.43799999999999994,7.2,13.2,0.545,3.6,7.2,10.8,4.8,4.8,3.6,4.8,6.0,24.0,,93,103
