PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Kiki Vandeweghe,27,4,4,149,12.4,21.5,0.58,0.0,0.6,0.0,12.4,20.8,0.597,10.0,10.0,1.0,0.6,0.9,1.6,2.5,0.6,0.6,2.8,3.7,34.9,,130,119
Clyde Drexler,23,4,4,145,8.3,18.2,0.456,0.6,1.6,0.4,7.7,16.6,0.462,5.8,7.4,0.7829999999999999,2.9,5.1,8.0,8.3,1.9,1.0,6.1,6.1,23.0,,100,113
Kenny Carr,30,4,4,143,7.8,13.6,0.5710000000000001,0.0,0.3,0.0,7.8,13.3,0.585,3.6,4.9,0.733,2.9,14.3,17.2,2.3,1.6,0.3,2.6,5.8,19.1,,115,107
Mychal Thompson,31,4,4,140,10.3,17.9,0.574,0.0,0.0,,10.3,17.9,0.574,4.6,8.6,0.5379999999999999,3.6,7.3,10.9,4.6,0.3,1.0,3.3,4.3,25.2,,112,114
Steve Colter,23,4,4,104,5.3,11.6,0.462,0.0,0.4,0.0,5.3,11.1,0.48,0.9,0.9,1.0,1.3,5.3,6.7,10.3,2.2,0.4,2.7,5.8,11.6,,107,113
Caldwell Jones,35,4,0,73,3.8,10.8,0.353,0.0,0.0,,3.8,10.8,0.353,1.3,2.5,0.5,5.7,6.4,12.1,1.9,0.0,1.3,2.5,8.3,8.9,,88,116
Jim Paxson,28,4,0,71,9.1,24.2,0.37799999999999995,1.3,3.9,0.33299999999999996,7.8,20.2,0.387,7.8,9.8,0.8,0.7,2.0,2.6,9.8,2.0,0.0,3.9,7.8,27.4,,103,116
Terry Porter,22,4,0,68,8.2,18.4,0.444,0.7,4.1,0.16699999999999998,7.5,14.3,0.524,1.4,2.7,0.5,0.7,2.7,3.4,8.2,2.0,1.4,4.1,6.8,18.4,,93,114
Jerome Kersey,23,4,0,56,7.5,18.2,0.409,0.0,0.8,0.0,7.5,17.4,0.429,3.3,3.3,1.0,5.8,6.6,12.4,3.3,0.8,3.3,5.0,10.8,18.2,,92,112
Ken Johnson,23,2,0,11,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.4,8.4,0.0,8.4,0.0,4.2,4.2,0.0,,0,98
