PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Maurice Cheeks,29,12,12,519,8.8,17.1,0.516,0.0,0.7,0.0,8.8,16.5,0.537,5.8,6.9,0.8490000000000001,1.2,4.0,5.3,8.0,1.2,0.3,3.0,1.7,23.5,,121,112
Charles Barkley,22,12,12,497,10.2,17.7,0.578,0.1,1.5,0.067,10.1,16.2,0.624,8.9,12.9,0.695,5.9,12.7,18.6,6.6,2.7,1.5,6.4,5.1,29.5,,114,102
Julius Erving,35,12,12,433,9.1,20.3,0.45,0.2,1.2,0.182,8.9,19.1,0.467,5.4,7.3,0.738,2.9,5.0,7.9,5.6,1.2,1.8,4.4,3.6,23.9,,104,110
Bobby Jones,34,12,5,329,5.8,11.0,0.527,0.0,0.1,0.0,5.8,10.8,0.534,5.6,7.4,0.76,1.3,3.4,4.8,5.0,1.5,2.1,2.2,5.8,17.2,,123,110
Sedale Threatt,24,12,0,312,10.5,22.4,0.469,0.0,0.3,0.0,10.5,22.1,0.475,4.1,5.2,0.7879999999999999,0.9,3.0,3.9,6.6,3.6,0.3,2.3,5.5,25.0,,112,108
Clemon Johnson,29,12,2,303,4.7,8.5,0.547,0.0,0.0,,4.7,8.5,0.547,2.6,4.0,0.64,3.7,6.0,9.7,1.3,1.8,2.4,1.6,5.6,11.9,,118,107
Terry Catledge,22,11,10,293,7.7,19.5,0.39299999999999996,0.0,0.0,,7.7,19.5,0.39299999999999996,3.7,6.3,0.579,6.2,6.3,12.5,0.8,1.0,1.3,2.3,5.7,19.0,,99,110
Greg Stokes,22,7,7,90,4.3,15.2,0.28600000000000003,0.0,0.0,,4.3,15.2,0.28600000000000003,6.0,7.1,0.846,3.3,3.8,7.1,2.2,1.1,3.3,2.2,6.5,14.7,,96,109
Bob McAdoo,34,5,0,73,13.4,24.1,0.556,0.0,0.0,,13.4,24.1,0.556,9.4,10.7,0.875,5.4,4.0,9.4,1.3,2.7,3.3,1.3,8.7,36.1,,136,106
Perry Moss,27,7,0,28,3.5,14.0,0.25,0.0,1.7,0.0,3.5,12.2,0.28600000000000003,1.7,1.7,1.0,0.0,5.2,5.2,3.5,0.0,1.7,7.0,10.5,8.7,,52,112
Michael Young,25,3,0,3,16.3,65.1,0.25,0.0,0.0,,16.3,65.1,0.25,0.0,0.0,,16.3,0.0,16.3,0.0,0.0,0.0,0.0,0.0,32.6,,76,117
