PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Wes Matthews,26,3,3,116,14.3,22.1,0.648,0.0,0.4,0.0,14.3,21.7,0.66,2.5,3.3,0.75,0.4,2.5,2.9,9.8,2.5,0.0,4.5,2.9,31.1,,114,123
Artis Gilmore,36,3,3,107,7.1,10.6,0.667,0.0,0.0,,7.1,10.6,0.667,3.5,6.2,0.5710000000000001,3.1,4.9,8.0,1.3,3.1,0.4,4.4,4.9,17.7,,100,119
Mike Mitchell,30,3,3,107,9.3,23.1,0.40399999999999997,0.0,0.0,,9.3,23.1,0.40399999999999997,2.2,4.4,0.5,1.3,2.7,4.0,4.4,1.3,1.3,4.4,3.5,20.8,,77,124
Dave Greenwood,28,3,3,101,5.6,10.8,0.522,0.0,0.0,,5.6,10.8,0.522,2.8,3.8,0.75,0.5,8.0,8.5,1.4,1.4,0.5,0.5,5.6,14.1,,112,121
Alvin Robertson,23,3,3,98,3.9,14.0,0.276,0.0,0.0,,3.9,14.0,0.276,5.3,6.3,0.846,2.4,4.4,6.8,9.2,3.4,0.5,2.4,4.8,13.1,,91,119
Steve Johnson,28,3,0,53,4.5,13.4,0.33299999999999996,0.0,0.0,,4.5,13.4,0.33299999999999996,4.5,9.8,0.455,1.8,3.6,5.4,1.8,0.0,0.9,5.4,12.5,13.4,,65,126
Jeff Lamp,26,3,0,45,7.4,19.0,0.389,1.1,3.2,0.33299999999999996,6.3,15.8,0.4,0.0,0.0,,1.1,0.0,1.1,7.4,1.1,0.0,4.2,6.3,15.8,,79,127
Jon Sundvold,24,3,0,43,7.7,19.9,0.389,1.1,6.6,0.16699999999999998,6.6,13.2,0.5,1.1,1.1,1.0,0.0,1.1,1.1,5.5,0.0,0.0,5.5,1.1,17.7,,73,129
Alfredrick Hughes,23,3,0,18,10.5,23.7,0.444,0.0,0.0,,10.5,23.7,0.444,0.0,0.0,,0.0,0.0,0.0,2.6,2.6,0.0,2.6,7.9,21.1,,79,124
Jeff Wilkins,30,3,0,16,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,,0.0,8.9,8.9,0.0,0.0,5.9,0.0,17.8,0.0,,0,118
Tyrone Corbin,23,1,0,14,0.0,13.6,0.0,0.0,0.0,,0.0,13.6,0.0,0.0,0.0,,0.0,3.4,3.4,3.4,0.0,0.0,0.0,0.0,0.0,,13,127
Mike Brittain,22,1,0,2,23.7,47.5,0.5,0.0,0.0,,23.7,47.5,0.5,0.0,0.0,,23.7,0.0,23.7,0.0,0.0,23.7,0.0,0.0,47.5,,112,112
