PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Hakeem Olajuwon,30,12,518,26.7,0.568,0.004,0.315,12.8,23.4,18.7,20.6,2.1,7.0,14.2,27.8,,1.2,1.2,2.4,0.221,,4.8,4.3,9.1,1.4
Otis Thorpe,30,12,419,17.8,0.65,0.0,0.374,11.0,16.7,14.2,12.4,0.8,0.1,11.3,16.4,,1.2,0.5,1.7,0.192,,2.3,0.2,2.6,0.5
Kenny Smith,27,12,391,14.8,0.615,0.359,0.281,0.7,5.9,3.5,20.9,1.2,0.2,15.3,19.8,,0.7,0.3,1.0,0.12,,2.0,-1.3,0.7,0.3
Robert Horry,22,12,374,13.5,0.545,0.297,0.267,4.8,13.4,9.5,15.7,2.5,2.6,19.9,17.2,,0.1,0.6,0.7,0.09,,-0.1,2.7,2.5,0.4
Vernon Maxwell,27,9,308,11.7,0.494,0.39299999999999996,0.205,1.2,6.5,4.1,16.8,1.9,0.4,11.8,21.4,,0.1,0.3,0.4,0.057,,-0.7,-0.5,-1.1,0.1
Winston Garland,28,12,246,10.1,0.473,0.013999999999999999,0.23,3.1,11.5,7.7,19.4,3.4,0.0,21.3,19.2,,-0.2,0.4,0.2,0.033,,-4.3,1.4,-2.8,-0.1
Scott Brooks,27,12,197,8.3,0.49200000000000005,0.31,0.31,0.6,4.8,2.9,22.8,2.4,0.0,21.4,14.1,,0.0,0.2,0.2,0.047,,-3.5,0.0,-3.5,-0.1
Carl Herrera,26,12,195,6.4,0.426,0.035,0.35100000000000003,10.5,15.6,13.3,5.4,0.8,0.6,14.3,18.0,,-0.2,0.2,0.0,0.012,,-6.5,-2.1,-8.6,-0.3
Matt Bullard,25,12,169,14.2,0.6829999999999999,0.667,0.14300000000000002,3.0,11.8,7.8,11.8,1.2,1.8,16.8,14.5,,0.3,0.2,0.5,0.142,,3.6,1.2,4.8,0.3
Sleepy Floyd,32,7,60,4.6,0.42700000000000005,0.158,0.526,2.1,5.2,3.8,19.8,1.8,0.0,27.8,24.6,,-0.2,0.0,-0.2,-0.124,,-5.5,-3.3,-8.8,-0.1
Tree Rollins,37,6,16,3.2,0.0,0.33299999999999996,0.0,8.0,19.6,14.4,0.0,6.6,0.0,0.0,8.6,,-0.1,0.0,0.0,-0.027999999999999997,,-7.2,0.2,-7.0,0.0
Terry Teagle,32,5,12,-12.5,0.34,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,33.8,33.8,,-0.1,0.0,-0.1,-0.524,,-18.2,-9.6,-27.8,-0.1
