PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Sherman Douglas,26,4,166,12.8,0.426,0.067,0.33299999999999996,9.2,10.7,9.9,31.2,1.3,0.0,18.9,17.3,,0.1,0.0,0.1,0.032,,0.0,-1.6,-1.6,0.0
Robert Parish,39,4,146,18.4,0.5660000000000001,0.0,0.12300000000000001,11.3,21.8,16.5,5.5,0.4,2.6,9.1,20.4,,0.3,0.1,0.4,0.14,,1.5,-0.1,1.4,0.1
Kevin Gamble,27,4,142,15.0,0.628,0.28600000000000003,0.095,2.7,5.4,4.0,10.4,2.3,0.4,10.3,15.5,,0.3,0.1,0.4,0.133,,1.9,1.6,3.5,0.2
Dee Brown,24,4,133,10.6,0.47700000000000004,0.171,0.341,1.9,3.8,2.9,15.6,0.8,1.9,11.3,18.0,,0.1,0.0,0.1,0.049,,-1.4,-1.1,-2.5,0.0
Xavier McDaniel,29,4,126,9.7,0.439,0.038,0.17,6.0,12.1,9.1,10.8,0.4,1.5,10.9,22.9,,0.0,0.0,0.0,-0.005,,-4.0,-1.8,-5.8,-0.1
Kevin McHale,35,4,113,27.4,0.621,0.0,0.255,10.1,22.5,16.3,4.8,1.0,3.9,7.6,26.4,,0.5,0.1,0.6,0.24,,6.7,2.0,8.7,0.3
Rick Fox,23,4,71,7.7,0.32799999999999996,0.12,0.08,14.3,19.7,17.0,9.5,1.5,0.9,13.4,19.0,,-0.1,0.1,-0.1,-0.042,,-3.9,-2.0,-5.9,-0.1
Alaa Abdelnaby,24,4,68,3.2,0.45799999999999996,0.0,0.0,3.7,20.6,12.1,2.2,0.0,0.9,27.3,21.9,,-0.2,0.0,-0.2,-0.145,,-8.4,-2.6,-11.0,-0.1
Joe Kleine,31,4,29,8.1,0.6,0.0,0.0,0.0,21.9,11.0,0.0,0.0,2.2,0.0,7.8,,0.0,0.0,0.1,0.084,,-3.5,0.9,-2.6,0.0
Reggie Lewis,27,1,13,48.4,0.6659999999999999,0.091,0.364,19.5,0.0,9.8,25.8,0.0,4.8,7.3,47.7,,0.1,0.0,0.1,0.375,,15.4,1.4,16.8,0.1
Lorenzo Williams,23,1,3,39.2,1.0,0.0,0.0,42.3,0.0,21.2,0.0,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,0.391,,16.5,-3.2,13.3,0.0
