PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Dan Majerle,27,24,1071,13.5,0.542,0.441,0.222,3.2,11.6,7.6,12.3,1.6,1.7,8.6,15.6,,1.5,0.7,2.1,0.096,,1.6,0.6,2.2,1.1
Charles Barkley,29,24,1026,24.9,0.552,0.09300000000000001,0.452,10.9,25.4,18.4,17.5,2.0,1.5,8.0,27.3,,3.3,1.3,4.6,0.215,,6.2,0.7,6.9,2.3
Kevin Johnson,26,23,914,16.2,0.5589999999999999,0.01,0.523,1.3,6.4,3.9,31.3,2.0,0.9,18.6,22.0,,1.2,0.4,1.6,0.085,,1.6,-0.6,1.0,0.7
Danny Ainge,33,24,591,10.3,0.521,0.47100000000000003,0.22899999999999998,4.1,7.6,5.9,13.8,1.1,0.2,10.5,15.8,,0.7,0.1,0.8,0.067,,-0.3,-1.1,-1.4,0.1
Oliver Miller,22,24,513,17.0,0.596,0.017,0.455,7.7,19.8,14.0,15.2,2.1,7.3,22.4,16.3,,0.4,0.8,1.2,0.11,,-0.7,5.2,4.5,0.8
Richard Dumas,23,23,499,16.5,0.556,0.01,0.24,8.6,6.5,7.5,8.3,2.2,1.7,10.7,22.6,,0.7,0.3,1.0,0.099,,1.2,0.1,1.2,0.4
Mark West,32,24,469,10.7,0.574,0.0,0.5820000000000001,9.2,15.0,12.2,3.3,0.4,4.5,14.6,11.1,,0.5,0.4,0.8,0.086,,-2.3,0.9,-1.4,0.1
Tom Chambers,33,24,376,9.9,0.461,0.03,0.327,7.3,12.5,10.0,5.1,0.8,1.7,12.1,25.5,,-0.3,0.2,-0.1,-0.009000000000000001,,-4.2,-2.4,-6.6,-0.4
Cedric Ceballos,23,16,185,21.5,0.602,0.0,0.314,8.4,14.5,11.6,12.2,1.4,2.4,5.9,20.4,,0.6,0.1,0.7,0.18899999999999997,,4.6,0.7,5.3,0.3
Frank Johnson,34,22,172,12.5,0.5579999999999999,0.06,0.58,2.1,5.2,3.7,14.8,1.8,0.0,10.0,18.1,,0.3,0.1,0.4,0.10800000000000001,,-2.1,0.1,-1.9,0.0
Negele Knight,25,9,34,18.4,0.563,0.0,0.0,3.5,6.6,5.1,38.9,0.0,1.9,15.8,25.0,,0.0,0.0,0.1,0.07200000000000001,,4.2,-1.5,2.7,0.0
Jerrod Mustaf,23,7,10,23.3,0.6,0.0,0.0,0.0,22.4,11.6,0.0,0.0,6.4,0.0,22.3,,0.0,0.0,0.0,0.14400000000000002,,6.0,2.6,8.5,0.0
