Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,26,SAC,Sacramento Kings,82,19805,40.0,89.0,0.45,6.5,20.2,0.32,33.5,68.7,0.49,18.6,24.6,0.75,12.9,32.2,45.0,23.8,9.6,4.7,16.2,21.1,105.0
2000,9,DET,Detroit Pistons,82,19830,38.5,83.9,0.46,5.6,15.5,0.36,33.0,68.5,0.48,24.7,31.7,0.78,11.6,31.1,42.7,21.6,8.4,3.5,16.3,25.4,107.3
2000,7,DAL,Dallas Mavericks,82,19730,40.9,90.3,0.45,6.7,17.0,0.39,34.3,73.3,0.47,18.0,22.4,0.8,11.9,31.3,43.3,23.2,7.6,5.3,14.4,22.7,106.6
2000,12,IND,Indiana Pacers,82,19730,39.8,86.8,0.46,7.6,19.4,0.39,32.2,67.3,0.48,21.3,26.2,0.81,11.0,34.1,45.1,24.3,7.3,5.5,15.1,23.3,108.5
2000,17,MIL,Milwaukee Bucks,82,19855,41.4,89.0,0.46,5.1,13.9,0.37,36.2,75.0,0.48,20.3,25.8,0.79,13.2,30.9,44.2,24.1,8.7,5.0,16.0,26.3,108.2
2000,14,LAL,Los Angeles Lakers,82,19805,40.7,88.7,0.46,4.5,13.6,0.33,36.3,75.2,0.48,21.4,30.7,0.7,14.5,35.5,50.0,24.9,8.0,6.9,14.8,23.9,107.3
2000,22,ORL,Orlando Magic,82,19755,39.6,87.6,0.45,3.7,10.9,0.34,35.9,76.7,0.47,19.6,26.7,0.74,14.3,31.7,46.0,21.3,9.3,5.8,18.0,24.6,102.4
2000,11,HOU,Houston Rockets,82,19830,38.6,85.6,0.45,7.5,20.9,0.36,31.1,64.7,0.48,20.2,27.6,0.73,13.0,33.2,46.2,22.8,7.9,5.6,18.3,21.4,104.8
2000,2,BOS,Boston Celtics,82,19730,39.3,88.5,0.44,5.4,16.2,0.33,33.9,72.3,0.47,20.8,28.0,0.74,14.2,31.1,45.4,22.4,10.2,3.7,16.2,28.6,104.8
2000,21,SEA,Seattle Supersonics,82,19780,40.4,90.3,0.45,7.1,20.9,0.34,33.3,69.3,0.48,17.7,25.5,0.7,13.5,32.3,45.8,24.4,8.5,4.5,15.0,23.1,105.6
2000,8,DEN,Denver Nuggets,82,19855,39.0,88.2,0.44,6.0,17.8,0.34,33.0,70.4,0.47,19.5,27.0,0.72,13.7,33.0,46.7,24.4,7.1,7.9,16.3,25.0,103.5
2000,24,PHO,Phoenix Suns,82,19805,39.9,87.3,0.46,5.9,16.1,0.37,34.0,71.2,0.48,18.9,24.9,0.76,13.2,33.0,46.1,27.0,9.6,5.6,17.6,25.4,104.6
2000,18,MIN,Minnesota Timberwolves,82,19905,42.4,90.8,0.47,3.3,9.4,0.35,39.1,81.4,0.48,18.1,23.2,0.78,13.3,32.5,45.8,29.0,8.2,5.8,15.0,25.1,106.1
2000,4,CHO,Charlotte Hornets,82,19780,37.9,84.4,0.45,4.4,12.9,0.34,33.5,71.5,0.47,24.1,31.8,0.76,11.4,34.0,45.5,26.1,9.5,6.2,15.6,21.6,104.3
2000,3,NJN,New Jersey Nets,82,19830,39.0,90.0,0.43,6.2,18.0,0.35,32.7,72.1,0.45,20.9,26.7,0.78,13.6,30.3,43.9,22.1,9.4,5.1,14.6,25.0,105.1
2000,25,POR,Portland Trail Blazers,82,19780,40.8,86.8,0.47,5.5,15.2,0.36,35.3,71.6,0.49,20.8,27.4,0.76,13.0,34.6,47.6,26.0,8.5,5.3,16.8,25.2,107.9
2000,28,TOR,Toronto Raptors,82,19755,39.2,90.4,0.43,5.6,15.4,0.36,33.6,75.0,0.45,20.8,27.2,0.76,14.4,32.2,46.6,25.6,8.8,7.1,14.9,26.1,104.7
2000,6,CLE,Cleveland Cavaliers,82,19855,37.6,85.1,0.44,4.3,11.6,0.37,33.3,73.4,0.45,20.9,27.9,0.75,12.8,31.6,44.3,24.5,9.0,4.6,18.0,28.0,100.4
2000,30,WAS,Washington Wizards,82,19805,39.3,87.3,0.45,4.4,11.6,0.38,35.0,75.7,0.46,20.5,27.5,0.74,13.9,31.9,45.8,23.1,7.7,5.0,17.2,28.1,103.5
2000,29,UTA,Utah Jazz,82,19755,40.1,86.5,0.46,4.5,11.6,0.38,35.7,74.9,0.48,22.5,29.1,0.77,12.7,32.9,45.6,27.7,8.5,6.0,16.5,27.3,107.3
2000,27,SAS,San Antonio Spurs,82,19855,39.3,85.2,0.46,4.4,11.7,0.37,34.9,73.4,0.48,22.0,29.5,0.75,12.3,35.5,47.9,24.2,8.2,7.3,16.4,22.9,105.0
2000,10,GSW,Golden State Warriors,82,19755,38.1,90.9,0.42,4.4,13.6,0.32,33.8,77.3,0.44,19.1,27.3,0.7,16.6,31.0,47.6,23.6,9.3,4.5,16.6,26.0,99.8
2000,23,PHI,Philadelphia 76Ers,82,19830,39.1,88.5,0.44,2.7,8.4,0.32,36.4,80.1,0.45,20.6,29.1,0.71,15.0,32.2,47.2,23.7,10.3,5.0,16.8,25.3,101.5
2000,16,MIA,Miami Heat,82,19830,40.1,87.2,0.46,6.0,16.2,0.37,34.1,71.0,0.48,18.2,24.7,0.74,12.4,35.3,47.8,26.1,7.9,7.1,16.6,26.3,104.5
2000,1,ATL,Atlanta Hawks,82,19830,39.6,89.8,0.44,3.4,10.7,0.32,36.2,79.1,0.46,19.5,26.2,0.74,15.1,33.9,49.0,20.4,6.6,6.1,16.7,22.7,102.0
2000,15,VAN,Vancouver Grizzlies,82,19855,38.4,85.6,0.45,4.3,11.9,0.36,34.1,73.7,0.46,21.2,27.4,0.77,13.4,30.9,44.2,22.6,8.1,4.6,18.4,25.0,102.3
2000,20,NYK,New York Knicks,82,19830,39.3,86.5,0.46,4.8,12.7,0.38,34.6,73.8,0.47,19.1,24.5,0.78,10.9,34.2,45.1,21.6,7.0,4.7,16.3,26.9,102.5
2000,13,LAC,Los Angeles Clippers,82,19705,37.3,87.6,0.43,5.6,16.4,0.34,31.7,71.2,0.45,17.7,23.7,0.75,12.4,30.8,43.2,19.2,7.5,6.4,17.2,23.6,97.8
2000,5,CHI,Chicago Bulls,82,19805,34.8,83.7,0.42,4.6,14.0,0.33,30.1,69.7,0.43,20.1,28.3,0.71,14.0,31.5,45.5,22.3,8.8,5.2,21.1,25.8,94.2
