Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,8,DEN,Denver Nuggets,82,19705,40.1,84.3,0.48,8.4,21.7,0.39,31.6,62.6,0.51,23.7,31.0,0.76,10.1,33.8,43.9,23.1,7.7,4.5,14.7,21.9,112.3
2011,20,NYK,New York Knicks,82,19780,39.9,87.2,0.46,9.7,26.4,0.37,30.2,60.8,0.5,21.4,26.5,0.81,10.8,31.4,42.1,22.3,7.9,6.0,14.3,22.1,110.9
2011,11,HOU,Houston Rockets,82,19880,40.6,89.4,0.45,8.7,23.6,0.37,31.9,65.8,0.49,21.4,26.7,0.8,12.3,32.7,45.0,25.1,7.4,4.8,14.2,21.0,111.3
2011,24,PHO,Phoenix Suns,82,20005,40.9,87.0,0.47,8.9,23.6,0.38,32.0,63.4,0.5,18.7,24.6,0.76,10.4,31.5,41.9,24.7,6.9,4.5,14.9,21.2,109.5
2011,21,OKC,Oklahoma City Thunder,82,20005,39.7,85.5,0.46,6.3,18.2,0.35,33.4,67.4,0.5,25.6,31.1,0.82,11.7,33.7,45.4,21.6,8.5,6.3,15.0,23.8,111.2
2011,27,SAS,San Antonio Spurs,82,19780,41.4,87.1,0.48,9.0,22.7,0.4,32.4,64.4,0.5,20.0,26.1,0.77,10.9,34.2,45.1,24.1,7.9,4.9,14.5,20.5,111.8
2011,10,GSW,Golden State Warriors,82,19830,41.5,90.0,0.46,8.7,22.3,0.39,32.8,67.6,0.48,16.5,21.6,0.76,12.2,30.3,42.4,23.6,9.4,5.2,15.3,23.1,108.2
2011,16,MIA,Miami Heat,82,19780,40.5,84.1,0.48,7.3,19.7,0.37,33.2,64.4,0.52,23.5,30.5,0.77,10.5,35.6,46.1,21.9,7.3,5.7,15.2,22.3,111.7
2011,14,LAL,Los Angeles Lakers,82,19830,41.7,90.1,0.46,7.0,19.8,0.35,34.7,70.3,0.49,20.6,26.4,0.78,13.2,34.9,48.1,24.0,8.0,5.6,14.3,20.7,111.0
2011,18,MIN,Minnesota Timberwolves,82,19780,38.9,88.2,0.44,7.4,19.7,0.38,31.5,68.5,0.46,19.1,24.9,0.77,13.6,32.1,45.8,20.8,7.4,5.3,17.6,23.0,104.2
2011,7,DAL,Dallas Mavericks,82,19705,40.9,86.2,0.48,8.6,23.6,0.36,32.3,62.6,0.52,19.2,24.7,0.78,10.4,34.9,45.3,26.1,7.4,4.7,15.3,21.0,109.7
2011,15,MEM,Memphis Grizzlies,82,19880,42.0,89.3,0.47,4.1,12.2,0.33,38.0,77.2,0.49,19.5,26.0,0.75,12.7,31.4,44.1,22.2,10.1,5.8,15.0,22.4,107.6
2011,12,IND,Indiana Pacers,82,19780,38.5,86.9,0.44,7.5,21.2,0.35,31.0,65.8,0.47,20.4,26.1,0.78,11.7,34.0,45.7,20.6,7.5,5.8,16.2,22.8,104.8
2011,29,UTA,Utah Jazz,82,19880,40.6,87.4,0.46,5.8,16.7,0.35,34.9,70.7,0.49,21.1,27.3,0.77,11.9,31.0,42.9,25.5,8.3,6.4,15.6,24.7,108.1
2011,26,SAC,Sacramento Kings,82,19855,39.8,88.6,0.45,5.4,16.2,0.34,34.4,72.4,0.48,18.5,25.2,0.73,13.6,32.1,45.7,21.3,7.7,5.0,16.8,22.9,103.5
2011,22,ORL,Orlando Magic,82,19830,39.2,85.0,0.46,10.2,27.9,0.37,29.0,57.1,0.51,19.3,27.9,0.69,11.5,35.5,47.0,21.7,7.3,5.1,16.2,21.8,107.9
2011,28,TOR,Toronto Raptors,82,19780,41.1,88.3,0.46,4.5,14.3,0.32,36.6,74.0,0.49,19.5,25.8,0.76,12.6,30.6,43.2,23.5,7.6,4.6,15.8,23.6,106.1
2011,23,PHI,Philadelphia 76Ers,82,19930,41.0,89.0,0.46,5.8,16.4,0.36,35.2,72.6,0.48,18.7,24.3,0.77,11.2,33.9,45.0,24.4,8.2,4.7,14.0,20.9,106.6
2011,13,LAC,Los Angeles Clippers,82,19855,39.3,85.8,0.46,6.7,19.8,0.34,32.6,66.1,0.49,20.1,28.5,0.71,12.4,32.6,45.0,23.6,7.6,5.2,17.5,22.6,105.3
