Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,22,ORL,Orlando Magic,82,19930,43.8,87.4,0.5,6.6,17.9,0.37,37.2,69.5,0.54,20.9,31.2,0.67,14.5,31.1,45.7,28.9,8.5,6.2,16.4,21.9,115.1
1995,24,PHO,Phoenix Suns,82,19830,42.3,87.9,0.48,7.4,20.0,0.37,35.0,67.9,0.52,22.4,29.7,0.76,13.0,30.3,43.3,27.7,8.7,3.9,14.7,23.2,114.5
1995,21,SEA,Seattle Supersonics,82,19830,42.0,85.5,0.49,6.2,16.5,0.38,35.7,68.9,0.52,24.6,32.5,0.76,13.5,29.6,43.2,26.8,11.6,5.0,16.4,26.2,114.8
1995,27,SAS,San Antonio Spurs,82,19855,41.3,85.4,0.48,5.5,14.8,0.38,35.8,70.6,0.51,23.5,31.8,0.74,13.1,34.0,47.1,24.5,8.4,5.8,15.9,23.9,111.7
1995,29,UTA,Utah Jazz,82,19780,42.5,83.0,0.51,3.9,10.5,0.38,38.5,72.5,0.53,25.4,32.5,0.78,11.4,31.6,43.0,29.6,9.9,5.1,16.9,26.8,114.3
1995,10,GSW,Golden State Warriors,82,19905,39.6,84.6,0.47,6.7,19.7,0.34,32.9,64.9,0.51,20.8,29.5,0.7,13.6,29.2,42.8,24.8,8.0,4.8,18.4,22.2,106.7
1995,14,LAL,Los Angeles Lakers,82,19905,41.6,89.8,0.46,6.7,18.9,0.35,34.9,70.9,0.49,19.3,26.2,0.74,14.3,29.3,43.6,26.3,9.5,7.1,15.7,24.5,109.1
1995,11,HOU,Houston Rockets,82,19730,40.8,85.0,0.48,8.3,22.7,0.37,32.5,62.3,0.52,19.7,26.3,0.75,11.4,31.5,42.9,26.6,9.3,6.6,17.1,22.1,109.7
1995,7,DAL,Dallas Mavericks,82,19930,41.0,93.4,0.44,4.9,15.3,0.32,36.1,78.1,0.46,20.6,28.1,0.73,19.3,30.9,50.2,24.7,7.4,4.4,17.1,23.0,107.6
1995,25,POR,Portland Trail Blazers,82,19705,41.8,92.6,0.45,6.0,16.4,0.36,35.8,76.2,0.47,20.2,29.0,0.7,17.6,31.7,49.3,24.0,8.7,6.1,15.7,26.3,109.7
