SEASON,TEAM ID,TEAM,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,26,SAC,Sacramento Kings,82,19855,38.2,83.9,0.46,5.8,17.1,0.34,32.3,66.8,0.48,23.2,30.4,0.76,11.3,34.6,45.9,21.1,7.0,4.1,16.9,21.5,105.3
2015,5,CHI,Chicago Bulls,82,19880,39.0,88.4,0.44,8.4,23.7,0.35,30.7,64.7,0.47,21.1,26.9,0.78,12.5,36.3,48.8,23.2,6.7,6.2,14.9,19.5,107.5
2015,19,NOP,New Orleans Pelicans,82,19780,41.3,90.2,0.46,7.8,21.0,0.37,33.5,69.2,0.48,17.9,23.8,0.75,12.5,34.8,47.3,24.0,7.3,6.8,14.4,20.3,108.2
2015,30,WAS,Washington Wizards,82,19955,40.3,87.2,0.46,6.4,17.7,0.36,33.9,69.4,0.49,16.8,22.6,0.74,11.1,36.0,47.0,25.3,7.7,4.9,15.8,21.9,103.7
2015,9,DET,Detroit Pistons,82,19830,39.7,91.8,0.43,9.2,26.6,0.34,30.5,65.1,0.47,16.8,24.0,0.7,13.7,34.3,48.0,23.1,8.1,5.0,14.3,20.3,105.3
2015,14,LAL,Los Angeles Lakers,82,19930,39.1,89.9,0.44,6.8,19.8,0.34,32.3,70.1,0.46,18.4,24.8,0.74,12.2,33.9,46.1,22.0,7.4,4.7,13.9,22.3,103.4
2015,15,MEM,Memphis Grizzlies,82,19905,40.6,88.7,0.46,5.5,16.3,0.34,35.1,72.3,0.48,18.9,24.5,0.77,11.2,34.5,45.8,23.3,9.2,4.5,14.3,20.5,105.7
2015,3,BRK,Brooklyn Nets,82,19930,39.9,88.4,0.45,7.0,21.2,0.33,32.8,67.2,0.49,17.6,23.6,0.75,11.0,34.1,45.1,22.3,7.5,4.4,14.7,20.5,104.4
2015,17,MIL,Milwaukee Bucks,82,19930,39.5,86.0,0.46,7.0,19.2,0.36,32.5,66.8,0.49,16.8,22.2,0.76,11.2,32.9,44.2,24.7,10.1,5.2,17.6,23.2,102.7
2015,18,MIN,Minnesota Timberwolves,82,19805,38.3,87.5,0.44,5.2,15.7,0.33,33.1,71.8,0.46,21.0,27.1,0.78,12.2,30.9,43.1,22.7,8.6,4.2,15.8,20.2,102.9
2015,12,IND,Indiana Pacers,82,19855,38.9,88.5,0.44,7.9,22.6,0.35,31.0,66.0,0.47,17.8,23.6,0.76,11.1,36.6,47.7,22.8,6.6,4.9,14.9,22.6,103.5
2015,22,ORL,Orlando Magic,82,19755,39.8,87.9,0.45,7.2,20.7,0.35,32.6,67.2,0.49,14.8,20.3,0.73,10.6,33.7,44.4,21.9,8.4,4.1,15.8,22.2,101.6
2015,29,UTA,Utah Jazz,82,19705,39.1,87.5,0.45,8.2,24.0,0.34,30.9,63.5,0.49,18.7,26.0,0.72,13.3,35.3,48.6,22.0,8.4,6.6,16.9,21.3,105.1
2015,16,MIA,Miami Heat,82,19730,38.6,84.7,0.46,7.4,22.2,0.34,31.2,62.5,0.5,19.2,26.0,0.74,10.0,32.9,42.9,21.8,8.6,5.0,16.2,21.9,103.9
2015,4,CHO,Charlotte Hornets,82,19905,37.8,89.9,0.42,6.5,20.3,0.32,31.3,69.6,0.45,18.1,24.2,0.75,10.6,36.2,46.9,21.5,6.5,5.8,12.7,19.4,100.1
2015,23,PHI,Philadelphia 76Ers,82,19805,35.0,85.8,0.41,8.8,27.3,0.32,26.2,58.4,0.45,16.7,24.7,0.68,12.4,32.1,44.5,21.3,10.0,6.2,18.4,22.5,95.5
2015,20,NYK,New York Knicks,82,19855,38.2,89.2,0.43,7.4,21.4,0.35,30.8,67.8,0.45,16.1,20.9,0.77,11.5,32.4,43.9,23.1,7.6,5.1,16.0,23.4,99.9
