Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,22.0,CHI,NBA,PG,6.0,5.0,159.0,11.0,37.0,0.297,6.0,22.0,0.273,5.0,15.0,0.333,0.378,9.0,11.0,0.818,6.0,20.0,26.0,21.0,2.0,0.0,12.0,6.0,37.0
2006,23.0,CHI,NBA,PG,6.0,0.0,131.0,9.0,25.0,0.36,7.0,16.0,0.438,2.0,9.0,0.222,0.5,5.0,6.0,0.833,1.0,15.0,16.0,13.0,2.0,0.0,5.0,13.0,30.0
2007,24.0,CHI,NBA,PG,9.0,0.0,172.0,9.0,31.0,0.29,6.0,19.0,0.316,3.0,12.0,0.25,0.387,8.0,10.0,0.8,3.0,13.0,16.0,21.0,3.0,1.0,7.0,12.0,32.0
2011,28.0,ORL,NBA,PG,1.0,0.0,4.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.75,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2012,29.0,ORL,NBA,PG,5.0,0.0,61.0,1.0,5.0,0.2,1.0,3.0,0.333,0.0,2.0,0.0,0.3,0.0,2.0,0.0,0.0,7.0,7.0,9.0,5.0,1.0,7.0,5.0,3.0
2013,30.0,LAL,NBA,PG,2.0,0.0,68.0,4.0,11.0,0.364,3.0,8.0,0.375,1.0,3.0,0.333,0.5,0.0,0.0,,1.0,2.0,3.0,7.0,2.0,1.0,5.0,4.0,11.0
