Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
813,Craig Dykema,1959-06-11,6,0.0,12.0,3.0,18.0,0.17,0.0,0.0,0,3.0,18.0,0.17,0.0,0.0,0,0.0,12.0,12.0,3.0,0.0,0.0,3.0,6.0,6.0
