Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,29,UTA,Utah Jazz,Deron Williams,24,5,5,211,29,70,0.41,9,25,0.36,20,45,0.44,0.48,34,41,0.83,4,15,19,54,9,2,21,17,101
2009,29,UTA,Utah Jazz,Carlos Boozer,27,5,5,186,38,72,0.53,0,0,,38,72,0.53,0.53,27,35,0.77,12,54,66,11,8,2,15,18,103
2009,29,UTA,Utah Jazz,Ronnie Brewer,23,5,5,158,20,49,0.41,0,2,0.0,20,47,0.43,0.41,11,16,0.69,7,16,23,13,7,1,11,9,51
2009,29,UTA,Utah Jazz,Paul Millsap,23,5,0,155,25,49,0.51,0,0,,25,49,0.51,0.51,9,18,0.5,20,20,40,8,4,5,6,17,59
2009,29,UTA,Utah Jazz,Andrei Kirilenko,27,5,3,136,22,47,0.47,1,5,0.2,21,42,0.5,0.48,10,14,0.71,7,7,14,10,11,3,5,6,55
2009,29,UTA,Utah Jazz,Kyle Korver,27,5,2,136,18,46,0.39,12,26,0.46,6,20,0.3,0.52,5,7,0.71,2,9,11,13,3,1,2,9,53
2009,29,UTA,Utah Jazz,C.J. Miles,21,5,0,58,6,20,0.3,2,8,0.25,4,12,0.33,0.35,3,4,0.75,2,5,7,1,2,1,3,8,17
2009,29,UTA,Utah Jazz,Matt Harpring,32,5,0,49,11,22,0.5,0,1,0.0,11,21,0.52,0.5,2,2,1.0,3,6,9,4,2,1,2,12,24
2009,29,UTA,Utah Jazz,Mehmet Okur,29,2,2,43,2,12,0.17,1,3,0.33,1,9,0.11,0.21,3,4,0.75,2,8,10,4,0,1,2,6,8
2009,29,UTA,Utah Jazz,Jarron Collins,30,3,3,35,1,5,0.2,0,0,,1,5,0.2,0.2,6,8,0.75,4,6,10,1,1,0,0,9,8
2009,29,UTA,Utah Jazz,Brevin Knight,33,5,0,17,0,3,0.0,0,0,,0,3,0.0,0.0,0,0,,0,1,1,3,1,0,3,4,0
2009,29,UTA,Utah Jazz,Ronnie Price,25,2,0,16,3,10,0.3,0,3,0.0,3,7,0.43,0.3,2,2,1.0,3,0,3,5,1,0,0,4,8
