Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,9,DET,Detroit Pistons,Richard Hamilton,30,4,4,154,21,59,0.36,2,10,0.2,19,49,0.39,0.37,9,10,0.9,2,9,11,20,5,1,10,12,53
2009,9,DET,Detroit Pistons,Antonio McDyess,34,4,4,136,23,44,0.52,0,0,,23,44,0.52,0.52,6,6,1.0,6,28,34,2,2,3,5,17,52
2009,9,DET,Detroit Pistons,Tayshaun Prince,28,4,4,129,7,27,0.26,1,5,0.2,6,22,0.27,0.28,0,0,,1,13,14,5,1,0,5,4,15
2009,9,DET,Detroit Pistons,Rodney Stuckey,22,4,4,128,24,61,0.39,0,8,0.0,24,53,0.45,0.39,12,14,0.86,2,7,9,21,0,0,6,9,60
2009,9,DET,Detroit Pistons,Rasheed Wallace,34,4,4,122,11,30,0.37,4,8,0.5,7,22,0.32,0.43,0,0,,2,23,25,3,2,1,3,12,26
2009,9,DET,Detroit Pistons,Will Bynum,26,4,0,78,18,39,0.46,1,4,0.25,17,35,0.49,0.47,10,10,1.0,1,5,6,10,5,0,8,9,47
2009,9,DET,Detroit Pistons,Arron Afflalo,23,4,0,66,10,21,0.48,2,10,0.2,8,11,0.73,0.52,3,5,0.6,1,2,3,1,0,2,3,9,25
2009,9,DET,Detroit Pistons,Jason Maxiell,25,4,0,64,5,10,0.5,0,0,,5,10,0.5,0.5,5,9,0.56,7,6,13,2,1,1,1,5,15
2009,9,DET,Detroit Pistons,Kwame Brown,26,3,0,48,3,8,0.38,0,0,,3,8,0.38,0.38,3,4,0.75,6,9,15,0,0,3,3,12,9
2009,9,DET,Detroit Pistons,Walter Herrmann,29,4,0,22,3,8,0.38,2,4,0.5,1,4,0.25,0.5,0,0,,1,0,1,2,1,0,0,3,8
2009,9,DET,Detroit Pistons,Amir Johnson,21,3,0,13,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,1,2,3,0,0,1,0,3,2
