Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",20.0,NBA,PG,72.0,2.0,1090.0,124.0,294.0,0.42,45.0,137.0,0.33,79.0,157.0,0.5,0.5,27.0,38.0,0.71,22.0,97.0,119.0,137.0,44.0,7.0,73.0,77.0,320.0
2008,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",21.0,NBA,PG,82.0,0.0,1690.0,291.0,631.0,0.46,114.0,307.0,0.37,177.0,324.0,0.55,0.55,53.0,78.0,0.68,39.0,144.0,183.0,225.0,77.0,5.0,108.0,105.0,749.0
2009,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",22.0,NBA,PG,65.0,0.0,1192.0,161.0,412.0,0.39,49.0,146.0,0.34,112.0,266.0,0.42,0.45,45.0,77.0,0.58,22.0,95.0,117.0,155.0,57.0,10.0,87.0,105.0,416.0
2010,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",23.0,NBA,PG,82.0,0.0,1474.0,224.0,515.0,0.44,86.0,229.0,0.38,138.0,286.0,0.48,0.52,57.0,85.0,0.67,14.0,117.0,131.0,127.0,52.0,11.0,72.0,109.0,591.0
2011,3,890,NJN,New Jersey Nets,Jordan Farmar,"November 30, 1986",24.0,NBA,PG,73.0,18.0,1796.0,255.0,651.0,0.39,109.0,304.0,0.36,146.0,347.0,0.42,0.48,82.0,100.0,0.82,24.0,149.0,173.0,368.0,62.0,6.0,139.0,128.0,701.0
2012,3,890,NJN,New Jersey Nets,Jordan Farmar,"November 30, 1986",25.0,NBA,PG,39.0,5.0,831.0,147.0,315.0,0.47,55.0,125.0,0.44,92.0,190.0,0.48,0.55,57.0,63.0,0.9,7.0,54.0,61.0,129.0,24.0,2.0,68.0,49.0,406.0
2014,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",27.0,NBA,PG,41.0,5.0,912.0,151.0,364.0,0.42,70.0,160.0,0.44,81.0,204.0,0.4,0.51,44.0,59.0,0.75,20.0,84.0,104.0,199.0,38.0,8.0,95.0,65.0,416.0
2015,13,890,LAC,Los Angeles Clippers,Jordan Farmar,"November 30, 1986",28.0,NBA,PG,36.0,0.0,529.0,61.0,158.0,0.39,35.0,97.0,0.36,26.0,61.0,0.43,0.5,10.0,11.0,0.91,8.0,34.0,42.0,67.0,20.0,5.0,32.0,52.0,167.0
2016,15,890,MEM,Memphis Grizzlies,Jordan Farmar,"November 30, 1986",29.0,NBA,PG,12.0,10.0,291.0,42.0,100.0,0.42,16.0,45.0,0.36,26.0,55.0,0.47,0.5,10.0,10.0,1.0,4.0,21.0,25.0,37.0,15.0,2.0,18.0,22.0,110.0
2017,26,890,SAC,Sacramento Kings,Jordan Farmar,"November 30, 1986",30.0,NBA,PG,2.0,0.0,35.0,4.0,12.0,0.33,4.0,9.0,0.44,0.0,3.0,0.0,0.5,0.0,0.0,,1.0,2.0,3.0,9.0,2.0,0.0,3.0,1.0,12.0
